split,ID,Speaker_ID,Speech_Duration_seconds,Accent,transcript_raw,normalised_transcript_raw,hypothesis_raw
test,AESRC2020-INDIAN-ACCENT-G02796-G02796S2354,AESRC2020-INDIAN-ACCENT-G02796,,INDIAN,help me find the best deal on lux soap charming mangolia bar box,,Help me find the best deal on Lux Soap's charming Mongolian bar box.
test,AESRC2020-INDIAN-ACCENT-G02796-G02796S2355,AESRC2020-INDIAN-ACCENT-G02796,,INDIAN,how is the air quality today in allahabad,,How is the air quality today in Allahabad
test,AESRC2020-INDIAN-ACCENT-G02801-G02801S1300,AESRC2020-INDIAN-ACCENT-G02801,,INDIAN,the same heat that melt the wax will harden the clay,,The same idiot melt the wax will harden the clay.
test,AESRC2020-INDIAN-ACCENT-G02801-G02801S2355,AESRC2020-INDIAN-ACCENT-G02801,,INDIAN,what will the weather be like tonight in sheffield,,What will the weather be like tonight in Sheffield?
test,AESRC2020-INDIAN-ACCENT-G02833-G02833S1298,AESRC2020-INDIAN-ACCENT-G02833,,INDIAN,you just have to appreciate what the artist is trying to say,,You just have to appreciate what the artist is trying to say.
test,AESRC2020-INDIAN-ACCENT-G02833-G02833S1299,AESRC2020-INDIAN-ACCENT-G02833,,INDIAN,i hope it have valuable try for the study on capacity of urban road network,,I hope it have valuable try for the study on capacity of urban road networks
test,AESRC2020-INDIAN-ACCENT-G02833-G02833S2353,AESRC2020-INDIAN-ACCENT-G02833,,INDIAN,help me find the definition of right away,,Help me find the definition of right away
test,AESRC2020-INDIAN-ACCENT-G02833-G02833S2355,AESRC2020-INDIAN-ACCENT-G02833,,INDIAN,i want to know how long it will snow in las vegas,,I want to know how long it will snow in Las Vegas.
test,AESRC2020-INDIAN-ACCENT-G02842-G02842S1300,AESRC2020-INDIAN-ACCENT-G02842,,INDIAN,now they sit around the table are all kinds of delicious food,,Now they sit around the table are all kinds of delicious food.
test,AESRC2020-INDIAN-ACCENT-G02842-G02842S2355,AESRC2020-INDIAN-ACCENT-G02842,,INDIAN,what should i know before going to saint vincent and the grenadines,,What should I know before going to Saint Vincent and the Grenadines?
test,AESRC2020-INDIAN-ACCENT-G02891-G02891S1300,AESRC2020-INDIAN-ACCENT-G02891,,INDIAN,as his flat is in a large town he has no garden of his own,,"As his flat is in a large town, he has no garden of his own."
test,AESRC2020-INDIAN-ACCENT-G02891-G02891S2355,AESRC2020-INDIAN-ACCENT-G02891,,INDIAN,change the song to i waited too long,,Change the song to I've Waited Too Long.
test,AESRC2020-INDIAN-ACCENT-G02916-G02916S1300,AESRC2020-INDIAN-ACCENT-G02916,,INDIAN,when she was tired she just sat down in the middle of the road,,"When she was tired, she just sat down in the middle of the road."
test,AESRC2020-INDIAN-ACCENT-G02916-G02916S2355,AESRC2020-INDIAN-ACCENT-G02916,,INDIAN,how long has the show lucky been airing,,How long has the So Lucky been airing?
test,AESRC2020-INDIAN-ACCENT-G02921-G02921S1299,AESRC2020-INDIAN-ACCENT-G02921,,INDIAN,people who cannot speak or hear can talk by using signs,,People who cannot speak or hear can talk by using signs.
test,AESRC2020-INDIAN-ACCENT-G02921-G02921S1300,AESRC2020-INDIAN-ACCENT-G02921,,INDIAN,he said we could not enter the compound on our own even if we register,,"He said we could not enter the compound on our own, even if we register."
test,AESRC2020-INDIAN-ACCENT-G02921-G02921S2354,AESRC2020-INDIAN-ACCENT-G02921,,INDIAN,help me buy a plane ticket to socialist republic of vietnam,,Help me buy a plane ticket to Socialist Republic of Vietnam.
test,AESRC2020-INDIAN-ACCENT-G02921-G02921S2355,AESRC2020-INDIAN-ACCENT-G02921,,INDIAN,don't play the film the mission girl,,Don't play the film The Mission Girl
test,AESRC2020-INDIAN-ACCENT-G02930-G02930S1299,AESRC2020-INDIAN-ACCENT-G02930,,INDIAN,a very big camel can hold more water than some cars can hold gasoline,,A very big camel can hold more water than some cars can hold gasoline.
test,AESRC2020-INDIAN-ACCENT-G02930-G02930S2354,AESRC2020-INDIAN-ACCENT-G02930,,INDIAN,when did the show precious first air,,When did the show preach its first year?
test,AESRC2020-INDIAN-ACCENT-G02930-G02930S2355,AESRC2020-INDIAN-ACCENT-G02930,,INDIAN,is the movie two untouchables popular in america,,Is the movie Two Untouchables popular in America?
test,AESRC2020-INDIAN-ACCENT-G02930-G02930S3370,AESRC2020-INDIAN-ACCENT-G02930,,INDIAN,set time for twenty minutes,,Set time for twenty minutes.
test,AESRC2020-INDIAN-ACCENT-G02939-G02939S1299,AESRC2020-INDIAN-ACCENT-G02939,,INDIAN,it is not important do not bother you head about it,,"It is not important, do not bother your head about it."
test,AESRC2020-INDIAN-ACCENT-G02939-G02939S1300,AESRC2020-INDIAN-ACCENT-G02939,,INDIAN,i believe if i stick to a game plan i can beat anybody,,"I believe if I stick to a game plan, I can beat anybody."
test,AESRC2020-INDIAN-ACCENT-G02939-G02939S2354,AESRC2020-INDIAN-ACCENT-G02939,,INDIAN,tell me how green grey became an artist,,Tell me how Green Grey became an artist.
test,AESRC2020-INDIAN-ACCENT-G02965-G02965S1299,AESRC2020-INDIAN-ACCENT-G02965,,INDIAN,we don't use the toilet anymore since we are cutting down on the water bill,,We don't use the toilet any more since we are cutting down on the water bill.
test,AESRC2020-INDIAN-ACCENT-G02965-G02965S1300,AESRC2020-INDIAN-ACCENT-G02965,,INDIAN,the field needs to get to the bottom of this and the quicker the better,,"The field needs to get to the bottom of this, and the quicker the better."
test,AESRC2020-INDIAN-ACCENT-G02965-G02965S2355,AESRC2020-INDIAN-ACCENT-G02965,,INDIAN,how popular is the show bewitched,,How popular is the show Bewitched?
test,AESRC2020-INDIAN-ACCENT-G02965-G02965S3370,AESRC2020-INDIAN-ACCENT-G02965,,INDIAN,please slow down the volume,,Please slow down the volume.
test,AESRC2020-INDIAN-ACCENT-G02984-G02984S1300,AESRC2020-INDIAN-ACCENT-G02984,,INDIAN,love is sad evidence however the deep sense of sorrow is the lack of evidence,,"Love is sad evidence, however the deep sense of sorrow is the lack of evidence."
test,AESRC2020-INDIAN-ACCENT-G02984-G02984S2355,AESRC2020-INDIAN-ACCENT-G02984,,INDIAN,i want to know about other places like bharat heavy electricals,,I want to know about other places like Bharat Heavy Electricals.
test,AESRC2020-INDIAN-ACCENT-G03000-G03000S1298,AESRC2020-INDIAN-ACCENT-G03000,,INDIAN,and there are presents hanging from the tree here and there,,And there are presents hanging from the tree here and there.
test,AESRC2020-INDIAN-ACCENT-G03000-G03000S1300,AESRC2020-INDIAN-ACCENT-G03000,,INDIAN,this film is a big flop at the box office,,This film is a big flop at the box office.
test,AESRC2020-INDIAN-ACCENT-G03000-G03000S2364,AESRC2020-INDIAN-ACCENT-G03000,,INDIAN,how can i get to city of london,,How can I get to City of London?
test,AESRC2020-INDIAN-ACCENT-G03000-G03000S2365,AESRC2020-INDIAN-ACCENT-G03000,,INDIAN,restart the endz justify the meanz,,"Restart the ands, justify the means."
test,AESRC2020-INDIAN-ACCENT-G03033-G03033S1300,AESRC2020-INDIAN-ACCENT-G03033,,INDIAN,woman are demanding equal pay for equal work that is equal to that of men,,"Women are demanding equal pay for equal work, that is, equal to that of men."
test,AESRC2020-INDIAN-ACCENT-G03033-G03033S2355,AESRC2020-INDIAN-ACCENT-G03033,,INDIAN,what times can i visit institute for the blind,,"What times can I visit, institute for the blind?"
test,AESRC2020-INDIAN-ACCENT-G03039-G03039S1297,AESRC2020-INDIAN-ACCENT-G03039,,INDIAN,i am certainly going but i will be a little bit late,,"I am certainly going, but I will be a little bit late."
test,AESRC2020-INDIAN-ACCENT-G03039-G03039S1299,AESRC2020-INDIAN-ACCENT-G03039,,INDIAN,even at the height of his fame the danger was clear to some observer,,"Even at the height of his fame, the danger was clear to some observer."
test,AESRC2020-INDIAN-ACCENT-G03039-G03039S2361,AESRC2020-INDIAN-ACCENT-G03039,,INDIAN,which attractions in nagarcoil are suitable for families,,Which attractions in Nagar Koli are suitable for families?
test,AESRC2020-INDIAN-ACCENT-G03039-G03039S2364,AESRC2020-INDIAN-ACCENT-G03039,,INDIAN,which places in pimpri chinchwad are suitable for couples,,Which places in Pimpre Chinchward are suitable for couples?
test,AESRC2020-INDIAN-ACCENT-G03053-G03053S1299,AESRC2020-INDIAN-ACCENT-G03053,,INDIAN,she is competent in the discharge of her duties,,She is competent in the discharge of her duties.
test,AESRC2020-INDIAN-ACCENT-G03053-G03053S2365,AESRC2020-INDIAN-ACCENT-G03053,,INDIAN,what are the lyrics of diana,,What are the lyrics of Dinah
test,AESRC2020-INDIAN-ACCENT-G03071-G03071S1298,AESRC2020-INDIAN-ACCENT-G03071,,INDIAN,i can be an emotional compass that points them down the path,,I can be an emotional compass that points them down the path.
test,AESRC2020-INDIAN-ACCENT-G03071-G03071S1300,AESRC2020-INDIAN-ACCENT-G03071,,INDIAN,curtis got behind the wheel and they started back toward the cottage,,Curtis got behind the wheel and they started back toward the courtesy.
test,AESRC2020-INDIAN-ACCENT-G03071-G03071S2365,AESRC2020-INDIAN-ACCENT-G03071,,INDIAN,play the little old estate of texas,,Play the little old state of Texas.
test,AESRC2020-INDIAN-ACCENT-G03084-G03084S1299,AESRC2020-INDIAN-ACCENT-G03084,,INDIAN,i'd say she was she was even a little worse off than he was,,"I'd say she was, she was even a little worse off than he was."
test,AESRC2020-INDIAN-ACCENT-G03084-G03084S1300,AESRC2020-INDIAN-ACCENT-G03084,,INDIAN,i guess it depends on whose ox is being gored,,I guess it depends on whose ox is being gold.
test,AESRC2020-INDIAN-ACCENT-G03084-G03084S2363,AESRC2020-INDIAN-ACCENT-G03084,,INDIAN,where can i find good food in dehradun,,Where can I find good food in Dehiradun?
test,AESRC2020-INDIAN-ACCENT-G03084-G03084S2364,AESRC2020-INDIAN-ACCENT-G03084,,INDIAN,where is erotic massage ensemble touring next,,Where is Erotic Massage Ensemble touring next?
test,AESRC2020-INDIAN-ACCENT-G03086-G03086S1297,AESRC2020-INDIAN-ACCENT-G03086,,INDIAN,there's only one bedroom so we'll have to share,,"There's only one bedroom, so we'll have to share."
test,AESRC2020-INDIAN-ACCENT-G03086-G03086S1298,AESRC2020-INDIAN-ACCENT-G03086,,INDIAN,i feel dizzy and i have got no appetite,,I feel dizzy and I have got no appetite.
test,AESRC2020-INDIAN-ACCENT-G03086-G03086S2364,AESRC2020-INDIAN-ACCENT-G03086,,INDIAN,remove shows similar to chakravartin ashoka samrat,,Remove shows similar to Chakravartin Ashok Samrat.
test,AESRC2020-INDIAN-ACCENT-G03086-G03086S2365,AESRC2020-INDIAN-ACCENT-G03086,,INDIAN,are there any sites near hotel the mandovi,,Are there any sites near Hotel Dimandway?
test,AESRC2020-INDIAN-ACCENT-G03089-G03089S1300,AESRC2020-INDIAN-ACCENT-G03089,,INDIAN,the basic method and with the burning of health,,the basic method and with the burning of health.
test,AESRC2020-INDIAN-ACCENT-G03089-G03089S2364,AESRC2020-INDIAN-ACCENT-G03089,,INDIAN,how many times have i listened to hold em high,,How many times have I listened to Hotel Am High?
test,AESRC2020-INDIAN-ACCENT-G03089-G03089S2365,AESRC2020-INDIAN-ACCENT-G03089,,INDIAN,which awards has m k sankaran namboothiri won,,Which awards has M K Sankaran number three won?
test,AESRC2020-INDIAN-ACCENT-G03089-G03089S3375,AESRC2020-INDIAN-ACCENT-G03089,,INDIAN,make a call to my brother after five minutes,,Make a call to my brother after five minutes.
test,AESRC2020-INDIAN-ACCENT-G03133-G03133S1299,AESRC2020-INDIAN-ACCENT-G03133,,INDIAN,she could not choose but leave her children at home,,she could not choose but leave her children at home.
test,AESRC2020-INDIAN-ACCENT-G03133-G03133S1300,AESRC2020-INDIAN-ACCENT-G03133,,INDIAN,have you any excuse to offer for coming so late,,Have you any excuse to offer for coming so late?
test,AESRC2020-INDIAN-ACCENT-G03133-G03133S2364,AESRC2020-INDIAN-ACCENT-G03133,,INDIAN,lay the prince ascetic next,,Play the Prince Aesthetic next.
test,AESRC2020-INDIAN-ACCENT-G03133-G03133S2366,AESRC2020-INDIAN-ACCENT-G03133,,INDIAN,which accommodation in san diego is suitable for families,,Which accommodation in San Diego is suitable for families?
test,AESRC2020-INDIAN-ACCENT-G03133-G03133S3376,AESRC2020-INDIAN-ACCENT-G03133,,INDIAN,please turn on the tv,,Please turn on the TV.
test,AESRC2020-INDIAN-ACCENT-G03139-G03139S1299,AESRC2020-INDIAN-ACCENT-G03139,,INDIAN,how much do you wish to deposit in your account sir,,"How much do you wish to deposit in your account, sir?"
test,AESRC2020-INDIAN-ACCENT-G03139-G03139S1300,AESRC2020-INDIAN-ACCENT-G03139,,INDIAN,he paved the way for me by doing careful work,,He paved the way for me by doing careful work.
test,AESRC2020-INDIAN-ACCENT-G03139-G03139S2365,AESRC2020-INDIAN-ACCENT-G03139,,INDIAN,which awards has max godman won,,Which awards has Max Goldman won?
test,AESRC2020-INDIAN-ACCENT-G03139-G03139S2366,AESRC2020-INDIAN-ACCENT-G03139,,INDIAN,how long is one episode of gone nutty,,How long is one episode of gone nutty?
test,AESRC2020-INDIAN-ACCENT-G03144-G03144S1298,AESRC2020-INDIAN-ACCENT-G03144,,INDIAN,even this was not the most serious thing in his mind however,,"Even this was not the most serious thing in his mind, however."
test,AESRC2020-INDIAN-ACCENT-G03144-G03144S1299,AESRC2020-INDIAN-ACCENT-G03144,,INDIAN,she once worked as a model in a department store,,She once worked as a model in a department store.
test,AESRC2020-INDIAN-ACCENT-G03144-G03144S2365,AESRC2020-INDIAN-ACCENT-G03144,,INDIAN,where does at the cost of come from,,Where does at the cost of come from?
test,AESRC2020-INDIAN-ACCENT-G03144-G03144S2366,AESRC2020-INDIAN-ACCENT-G03144,,INDIAN,where can i buy mann bharrya,,Where can I buy Manbhariang?
test,AESRC2020-INDIAN-ACCENT-G03144-G03144S3374,AESRC2020-INDIAN-ACCENT-G03144,,INDIAN,turn off the light now,,Turn off the light now.
test,AESRC2020-INDIAN-ACCENT-G03161-G03161S1299,AESRC2020-INDIAN-ACCENT-G03161,,INDIAN,you just won a free haircut ticket do you go for,,You just want a free haircut ticket do you go for
test,AESRC2020-INDIAN-ACCENT-G03161-G03161S1300,AESRC2020-INDIAN-ACCENT-G03161,,INDIAN,why the doctor had given to him was more than i could fancy,,What the doctor had given to him was more than I could fancy.
test,AESRC2020-INDIAN-ACCENT-G03161-G03161S2365,AESRC2020-INDIAN-ACCENT-G03161,,INDIAN,add sajan ghar jaana hai to up next,,Ed Sajan Gharzana had to up next.
test,AESRC2020-INDIAN-ACCENT-G03218-G03218S1300,AESRC2020-INDIAN-ACCENT-G03218,,INDIAN,let us draw the circle with and radius equal to a,,Let us draw the circle with end radius equal to A.
test,AESRC2020-INDIAN-ACCENT-G03218-G03218S2365,AESRC2020-INDIAN-ACCENT-G03218,,INDIAN,what is quinte west weekly forecast,,What is current waste weekly forecast?
test,AESRC2020-INDIAN-ACCENT-G03218-G03218S2366,AESRC2020-INDIAN-ACCENT-G03218,,INDIAN,what is the nearest bhoir hotel branch,,What is the nearest Boy Hotel branch?
test,AESRC2020-INDIAN-ACCENT-G03233-G03233S1299,AESRC2020-INDIAN-ACCENT-G03233,,INDIAN,and then he fell from his horse from the battle from life,,"And then he fell from his horse from the battle from life,"
test,AESRC2020-INDIAN-ACCENT-G03233-G03233S1300,AESRC2020-INDIAN-ACCENT-G03233,,INDIAN,i was then under contract to a bus company,,I was then under contract to a bus company.
test,AESRC2020-INDIAN-ACCENT-G03233-G03233S2365,AESRC2020-INDIAN-ACCENT-G03233,,INDIAN,when will the next series of bhagonwali baante apni taqdeer come out,,When will the next series of Bhago Mali Bante Apne Tagdir come out?
test,AESRC2020-INDIAN-ACCENT-G03233-G03233S2366,AESRC2020-INDIAN-ACCENT-G03233,,INDIAN,what time does hotel sagar restaurant open,,What time does Hotel Saga restaurant open?
test,AESRC2020-INDIAN-ACCENT-G03233-G03233S3376,AESRC2020-INDIAN-ACCENT-G03233,,INDIAN,on the rice cooker,,On the rice cooker.
test,AESRC2020-INDIAN-ACCENT-G03234-G03234S1299,AESRC2020-INDIAN-ACCENT-G03234,,INDIAN,thus going against all doubts that is the mystery of the true fat,,Thus going against all doubts that is the mystery of the true faith.
test,AESRC2020-INDIAN-ACCENT-G03234-G03234S2365,AESRC2020-INDIAN-ACCENT-G03234,,INDIAN,will there be rain in imphal today,,Will there be raining in files today?
test,AESRC2020-INDIAN-ACCENT-G03234-G03234S2366,AESRC2020-INDIAN-ACCENT-G03234,,INDIAN,show more shows like naya mahisagar,,Show more shows like Nyamah Sagar.
test,AESRC2020-INDIAN-ACCENT-G03234-G03234S3376,AESRC2020-INDIAN-ACCENT-G03234,,INDIAN,can i make a call to dad,,Can I make a call today?
test,AESRC2020-INDIAN-ACCENT-G03243-G03243S1299,AESRC2020-INDIAN-ACCENT-G03243,,INDIAN,i have no advice that i can offer you,,I have no advice that I can offer you.
test,AESRC2020-INDIAN-ACCENT-G03243-G03243S2366,AESRC2020-INDIAN-ACCENT-G03243,,INDIAN,skip the next episode of behram the bandit,,Skip the next episode of Behram the Bandit.
test,AESRC2020-INDIAN-ACCENT-G03243-G03243S3376,AESRC2020-INDIAN-ACCENT-G03243,,INDIAN,to day is very hot,,Today is very hot.
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S1299,AESRC2020-INDIAN-ACCENT-G03247,,INDIAN,many people count on the bus to be on time every day,,Many people count on the bus to be on time every day
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S1300,AESRC2020-INDIAN-ACCENT-G03247,,INDIAN,for a car of this size the lock is excellent,,For a car of this size the lock is excellent.
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S2364,AESRC2020-INDIAN-ACCENT-G03247,,INDIAN,show more show like truth vs hype,,Show more show like truth vs hype.
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S2366,AESRC2020-INDIAN-ACCENT-G03247,,INDIAN,play rahmat da darya illahi,,Play Rehmada Daria Ilahi
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S1298,AESRC2020-INDIAN-ACCENT-G03268,,INDIAN,he was careful to mark his place before he shut the book,,He was careful to mark his place before he shut the book.
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S1299,AESRC2020-INDIAN-ACCENT-G03268,,INDIAN,look online and you will find a much greater choice than in a garden centre,,Look online and you will find a much greater choice than in a garden centre.
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S2351,AESRC2020-INDIAN-ACCENT-G03268,,INDIAN,does hermanas aguila have an upcoming release,,Does Airman's Ocula have an upcoming release?
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S2352,AESRC2020-INDIAN-ACCENT-G03268,,INDIAN,i want to listen to marriage,,I want to listen to marriage.
test,AESRC2020-INDIAN-ACCENT-G03294-G03294S1298,AESRC2020-INDIAN-ACCENT-G03294,,INDIAN,her beauty makes a strong appeal to the sense of the other sex,,Her beauty makes a strong appeal to the sense of the other sex.
test,AESRC2020-INDIAN-ACCENT-G03294-G03294S2354,AESRC2020-INDIAN-ACCENT-G03294,,INDIAN,what soundtracks have music by mahesh kale,,What soundtracks have music by Mahesh Kill?
test,AESRC2020-INDIAN-ACCENT-G03294-G03294S2355,AESRC2020-INDIAN-ACCENT-G03294,,INDIAN,i want to know about jayachandran music career,,I want to know about Chai Chandran's music career.
test,AESRC2020-INDIAN-ACCENT-G03301-G03301S1045,AESRC2020-INDIAN-ACCENT-G03301,,INDIAN,any head teacher who made errors like this would be chucked out,,Any headteacher who made errors like this would be chucked out.
test,AESRC2020-INDIAN-ACCENT-G03334-G03334S1300,AESRC2020-INDIAN-ACCENT-G03334,,INDIAN,what does korea daughter star nose is is that mo held out,,What this chore daughter star knows is is that Mo held out.
test,AESRC2020-INDIAN-ACCENT-G03334-G03334S2355,AESRC2020-INDIAN-ACCENT-G03334,,INDIAN,start the movie doomed soul,,Start the movie Doomed Soul
test,AESRC2020-INDIAN-ACCENT-G03336-G03336S1300,AESRC2020-INDIAN-ACCENT-G03336,,INDIAN,here is so big a stone as no one can lift,,Here is so big a stone as no one can lift.
test,AESRC2020-INDIAN-ACCENT-G03336-G03336S2355,AESRC2020-INDIAN-ACCENT-G03336,,INDIAN,stop playing the lord of love and power,,Stop playing the Lord of Love and Power.
test,AESRC2020-INDIAN-ACCENT-G03370-G03370S1300,AESRC2020-INDIAN-ACCENT-G03370,,INDIAN,it was a photograph and there was no question of its identity,,It was a photograph and there was no question of its identity.
test,AESRC2020-INDIAN-ACCENT-G03370-G03370S2354,AESRC2020-INDIAN-ACCENT-G03370,,INDIAN,how much is protect handwash masterchef refill packet,,How much is Protect Hand Wash MasterChef refill packet?
test,AESRC2020-INDIAN-ACCENT-G03370-G03370S2355,AESRC2020-INDIAN-ACCENT-G03370,,INDIAN,how long will it take to get to republic of chile from my location,,How long will it take to get to Republic of Chile from my location?
test,AESRC2020-INDIAN-ACCENT-G03370-G03370S3370,AESRC2020-INDIAN-ACCENT-G03370,,INDIAN,plug the smart fan off,,Plug the smartphone off.
test,AESRC2020-INDIAN-ACCENT-G03435-G03435S1299,AESRC2020-INDIAN-ACCENT-G03435,,INDIAN,he has a champion's mind he is very focused on each point,,"He has a champion's mind, he is very focused on each point."
test,AESRC2020-INDIAN-ACCENT-G03435-G03435S2353,AESRC2020-INDIAN-ACCENT-G03435,,INDIAN,how many awards has kishore kumar won,,How many awards has Kisore Kumar won?
test,AESRC2020-INDIAN-ACCENT-G03435-G03435S2354,AESRC2020-INDIAN-ACCENT-G03435,,INDIAN,what should i know before going to saint vincent and the grenadines,,What should I know before going to Saint Vincent and the grenadines?
test,AESRC2020-INDIAN-ACCENT-G03435-G03435S3370,AESRC2020-INDIAN-ACCENT-G03435,,INDIAN,turn on freeze mode and freeze the items,,Turn on fridge mode and fridge the items.
test,AESRC2020-INDIAN-ACCENT-G03449-G03449S1300,AESRC2020-INDIAN-ACCENT-G03449,,INDIAN,the girl made up her face carefully before going to meet james,,The girl made up her face carefully before going to meet James.
test,AESRC2020-INDIAN-ACCENT-G03449-G03449S2355,AESRC2020-INDIAN-ACCENT-G03449,,INDIAN,recommend more shows like enemy at the gates,,Recommend more shows like Enemy at the Gates
test,AESRC2020-INDIAN-ACCENT-G03453-G03453S1300,AESRC2020-INDIAN-ACCENT-G03453,,INDIAN,in the history woman always had a lower status than men,,"In the history, women always had a lower status than men."
test,AESRC2020-INDIAN-ACCENT-G03453-G03453S2355,AESRC2020-INDIAN-ACCENT-G03453,,INDIAN,add the show jeet jayenge hum to the queue,,Add the show Jeez Jangeham to the queue.
test,AESRC2020-INDIAN-ACCENT-G03504-G03504S2349,AESRC2020-INDIAN-ACCENT-G03504,,INDIAN,what album is the song safar from,,What album is the song suffered from?
test,AESRC2020-INDIAN-ACCENT-G03504-G03504S2350,AESRC2020-INDIAN-ACCENT-G03504,,INDIAN,who sings the song indiana,,"Who sings the song, Indiana?"
test,AESRC2020-INDIAN-ACCENT-G03504-G03504S3380,AESRC2020-INDIAN-ACCENT-G03504,,INDIAN,switch on the tv,,Switch on the T V.
test,AESRC2020-INDIAN-ACCENT-G03508-G03508S1199,AESRC2020-INDIAN-ACCENT-G03508,,INDIAN,and not all schools employ registered nurses and there an r,,"And not all schools employ registered nurses, and there and are."
test,AESRC2020-INDIAN-ACCENT-G03508-G03508S1200,AESRC2020-INDIAN-ACCENT-G03508,,INDIAN,it is possible to learn a new language within a few months,,It is possible to learn a new language within a few months.
test,AESRC2020-INDIAN-ACCENT-G03508-G03508S2349,AESRC2020-INDIAN-ACCENT-G03508,,INDIAN,help me buy tickets to see the movie a full moon night in spring in theaters,,Help me buy tickets to see the movie A Full Moon Night in Spring in Theatres.
test,AESRC2020-INDIAN-ACCENT-G03508-G03508S2350,AESRC2020-INDIAN-ACCENT-G03508,,INDIAN,how much time will it take me to visit rosary college of commerce and arts,,How much time will it take me to visit Rosary College of Commerce and Arts
test,AESRC2020-INDIAN-ACCENT-G03524-G03524S1200,AESRC2020-INDIAN-ACCENT-G03524,,INDIAN,his friends say that he always has fortune on his side,,His friends say that he always has fortune on his side.
test,AESRC2020-INDIAN-ACCENT-G03524-G03524S2350,AESRC2020-INDIAN-ACCENT-G03524,,INDIAN,i want to know the seven day weather forecast in motihari,,I want to know the seven day weather forecast in Motihari
test,AESRC2020-INDIAN-ACCENT-G03524-G03524S3380,AESRC2020-INDIAN-ACCENT-G03524,,INDIAN,turn off the fridge,,Turn off the fridge.
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S1299,AESRC2020-INDIAN-ACCENT-G03556,,INDIAN,he has neither prepared his lesson nor gone to bed,,He has neither prepared his lesson nor gone to bed.
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S2365,AESRC2020-INDIAN-ACCENT-G03556,,INDIAN,skip chitrahaar,,Skip Chitrahar.
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S2366,AESRC2020-INDIAN-ACCENT-G03556,,INDIAN,what is the average cost of a flight to tadepalligudem,,What is the average cost of a flight to Tedi Paliguram?
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S3376,AESRC2020-INDIAN-ACCENT-G03556,,INDIAN,i want to listen to something romantic music,,I want to listen to something romantic music.
test,AESRC2020-INDIAN-ACCENT-G03595-G03595S1300,AESRC2020-INDIAN-ACCENT-G03595,,INDIAN,it was not possible to complete the computation in a single pass,,It was not possible to complete the computation in a single pass.
test,AESRC2020-INDIAN-ACCENT-G03595-G03595S2366,AESRC2020-INDIAN-ACCENT-G03595,,INDIAN,i want to know more about places around abhirama hotels and resort private limited,,I want to know more about places around Abirama Hotels and Resort Private Limited.
test,AESRC2020-INDIAN-ACCENT-G03610-G03610S1299,AESRC2020-INDIAN-ACCENT-G03610,,INDIAN,does the bank charge a fee for setting up the account,,Thus the bank charge a fee for setting up the account.
test,AESRC2020-INDIAN-ACCENT-G03610-G03610S1300,AESRC2020-INDIAN-ACCENT-G03610,,INDIAN,we got in the car and went down the supermarket and started buying food,,We got in the car and went down the supermarket and started buying food.
test,AESRC2020-INDIAN-ACCENT-G03610-G03610S2364,AESRC2020-INDIAN-ACCENT-G03610,,INDIAN,how can i say for the moment in english,,How can I say for the moment in English?
test,AESRC2020-INDIAN-ACCENT-G03610-G03610S2366,AESRC2020-INDIAN-ACCENT-G03610,,INDIAN,where can i watch flying prince,,Where can I watch Flying Prince?
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S1299,AESRC2020-INDIAN-ACCENT-G03626,,INDIAN,on seeing it he can not help recall his bitter past,,On seeing it he cannot help recall his bitter past
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S1300,AESRC2020-INDIAN-ACCENT-G03626,,INDIAN,the document was previously circulated in new york at the united nations,,The document was previously circulated in New York at the United Nations
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S2364,AESRC2020-INDIAN-ACCENT-G03626,,INDIAN,is they just want broadcast on the radio,,Is there just one broadcast on the radio
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S2365,AESRC2020-INDIAN-ACCENT-G03626,,INDIAN,what year did kuchh jhuki palkain come out,,What year did Cooch Juki Palke come out?
test,AESRC2020-INDIAN-ACCENT-G03640-G03640S1298,AESRC2020-INDIAN-ACCENT-G03640,,INDIAN,a plan is on foot to build a new tunnel here,,A plan is on foot to build a new tunnel here.
test,AESRC2020-INDIAN-ACCENT-G03640-G03640S1300,AESRC2020-INDIAN-ACCENT-G03640,,INDIAN,what do you do as a teenager who makes it out of that alive,,What do you do as a teenager who makes it out of that alive?
test,AESRC2020-INDIAN-ACCENT-G03640-G03640S2365,AESRC2020-INDIAN-ACCENT-G03640,,INDIAN,when is rahat fateh ali khan and tanishk bagchi next concert,,When is Raj Fateh Ali Khan and Tanish Bakshi's next concert?
