split,ID,Speaker_ID,Speech_Duration_seconds,Accent,transcript_raw,normalised_transcript_raw,hypothesis_raw
test,AESRC2020-INDIAN-ACCENT-G03233-G03233S2366,AESRC2020-INDIAN-ACCENT-G03233,3.59,INDIAN,what time does hotel sagar restaurant open,,what time does hotel saga restaurant open
test,AESRC2020-INDIAN-ACCENT-G03233-G03233S3376,AESRC2020-INDIAN-ACCENT-G03233,2.271,INDIAN,on the rice cooker,,on the rice cooker
test,AESRC2020-INDIAN-ACCENT-G03234-G03234S1299,AESRC2020-INDIAN-ACCENT-G03234,5.492,INDIAN,thus going against all doubts that is the mystery of the true fat,,thus going against all doubts that is the mystery of the true faith
test,AESRC2020-INDIAN-ACCENT-G03234-G03234S2365,AESRC2020-INDIAN-ACCENT-G03234,3.271,INDIAN,will there be rain in imphal today,,will there be rain in him file today
test,AESRC2020-INDIAN-ACCENT-G03234-G03234S2366,AESRC2020-INDIAN-ACCENT-G03234,3.61,INDIAN,show more shows like naya mahisagar,,show more shows like new mahesagar
test,AESRC2020-INDIAN-ACCENT-G03234-G03234S3376,AESRC2020-INDIAN-ACCENT-G03234,2.49,INDIAN,can i make a call to dad,,can i make a call to dad
test,AESRC2020-INDIAN-ACCENT-G03243-G03243S1299,AESRC2020-INDIAN-ACCENT-G03243,3.35,INDIAN,i have no advice that i can offer you,,i have no advice that i can offer you
test,AESRC2020-INDIAN-ACCENT-G03243-G03243S2366,AESRC2020-INDIAN-ACCENT-G03243,4.135,INDIAN,skip the next episode of behram the bandit,,skip the next episode of baharam the bandit
test,AESRC2020-INDIAN-ACCENT-G03243-G03243S3376,AESRC2020-INDIAN-ACCENT-G03243,2.268,INDIAN,to day is very hot,,today is very hot
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S1299,AESRC2020-INDIAN-ACCENT-G03247,4.345,INDIAN,many people count on the bus to be on time every day,,many people count on the bus to be on time every day
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S1300,AESRC2020-INDIAN-ACCENT-G03247,3.426,INDIAN,for a car of this size the lock is excellent,,for a car of this size the lock is excellent
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S2364,AESRC2020-INDIAN-ACCENT-G03247,3.309,INDIAN,show more show like truth vs hype,,show more show like truth versus hype
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S2366,AESRC2020-INDIAN-ACCENT-G03247,3.34,INDIAN,play rahmat da darya illahi,,play rahmet the dharia ilahi
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S1298,AESRC2020-INDIAN-ACCENT-G03268,3.439,INDIAN,he was careful to mark his place before he shut the book,,he was careful to mark his place before he shut the book
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S1299,AESRC2020-INDIAN-ACCENT-G03268,5.21,INDIAN,look online and you will find a much greater choice than in a garden centre,,look online and you'll find a much greater choice than india garden centre
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S2351,AESRC2020-INDIAN-ACCENT-G03268,3.969,INDIAN,does hermanas aguila have an upcoming release,,does airmans acula have an upcoming release
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S2352,AESRC2020-INDIAN-ACCENT-G03268,2.451,INDIAN,i want to listen to marriage,,i want to listen to marriage
test,AESRC2020-INDIAN-ACCENT-G03294-G03294S1298,AESRC2020-INDIAN-ACCENT-G03294,4.463,INDIAN,her beauty makes a strong appeal to the sense of the other sex,,her beauty makes a strong appeal to the sense of the other sex
test,AESRC2020-INDIAN-ACCENT-G03294-G03294S2354,AESRC2020-INDIAN-ACCENT-G03294,3.728,INDIAN,what soundtracks have music by mahesh kale,,what soundtracks have music by mahesh kahl
test,AESRC2020-INDIAN-ACCENT-G03294-G03294S2355,AESRC2020-INDIAN-ACCENT-G03294,3.854,INDIAN,i want to know about jayachandran music career,,i want to know about jay chandran music career
test,AESRC2020-INDIAN-ACCENT-G03301-G03301S1045,AESRC2020-INDIAN-ACCENT-G03301,6.94,INDIAN,any head teacher who made errors like this would be chucked out,,any head teacher who made errors like this would be chucked out
test,AESRC2020-INDIAN-ACCENT-G03334-G03334S1300,AESRC2020-INDIAN-ACCENT-G03334,4.935,INDIAN,what does korea daughter star nose is is that mo held out,,what does career daughter star knows is is that more held out
test,AESRC2020-INDIAN-ACCENT-G03334-G03334S2355,AESRC2020-INDIAN-ACCENT-G03334,2.524,INDIAN,start the movie doomed soul,,start the movie doom soul
test,AESRC2020-INDIAN-ACCENT-G03336-G03336S1300,AESRC2020-INDIAN-ACCENT-G03336,3.657,INDIAN,here is so big a stone as no one can lift,,here is so big a stone as no one can lift
test,AESRC2020-INDIAN-ACCENT-G03336-G03336S2355,AESRC2020-INDIAN-ACCENT-G03336,3.078,INDIAN,stop playing the lord of love and power,,stop playing the lord of love and power
test,AESRC2020-INDIAN-ACCENT-G03370-G03370S1300,AESRC2020-INDIAN-ACCENT-G03370,4.54,INDIAN,it was a photograph and there was no question of its identity,,it was a photograph and there was no question of its identity
test,AESRC2020-INDIAN-ACCENT-G03370-G03370S2354,AESRC2020-INDIAN-ACCENT-G03370,4.21,INDIAN,how much is protect handwash masterchef refill packet,,how much is protekt hand wash master chef refill packet
test,AESRC2020-INDIAN-ACCENT-G03370-G03370S2355,AESRC2020-INDIAN-ACCENT-G03370,5.487,INDIAN,how long will it take to get to republic of chile from my location,,how long will it take to get to republic of chile from my location
test,AESRC2020-INDIAN-ACCENT-G03370-G03370S3370,AESRC2020-INDIAN-ACCENT-G03370,2.174,INDIAN,plug the smart fan off,,plug the smart fan off
test,AESRC2020-INDIAN-ACCENT-G03435-G03435S1299,AESRC2020-INDIAN-ACCENT-G03435,5.05,INDIAN,he has a champion's mind he is very focused on each point,,he has a champion's mind he is very focused on each point
test,AESRC2020-INDIAN-ACCENT-G03435-G03435S2353,AESRC2020-INDIAN-ACCENT-G03435,3.62,INDIAN,how many awards has kishore kumar won,,how many awards has kesur kumar won
test,AESRC2020-INDIAN-ACCENT-G03435-G03435S2354,AESRC2020-INDIAN-ACCENT-G03435,4.75,INDIAN,what should i know before going to saint vincent and the grenadines,,what should i know before going to st vincent and the granddines
test,AESRC2020-INDIAN-ACCENT-G03435-G03435S3370,AESRC2020-INDIAN-ACCENT-G03435,3.348,INDIAN,turn on freeze mode and freeze the items,,turn on fridge mode and fridge the items
test,AESRC2020-INDIAN-ACCENT-G03449-G03449S1300,AESRC2020-INDIAN-ACCENT-G03449,4.679,INDIAN,the girl made up her face carefully before going to meet james,,the girl made up her face carefully before going to meet james
test,AESRC2020-INDIAN-ACCENT-G03449-G03449S2355,AESRC2020-INDIAN-ACCENT-G03449,3.721,INDIAN,recommend more shows like enemy at the gates,,recommend more shows like enemy at the gates
test,AESRC2020-INDIAN-ACCENT-G03453-G03453S1300,AESRC2020-INDIAN-ACCENT-G03453,4.684,INDIAN,in the history woman always had a lower status than men,,in the history women always had lower status than men
test,AESRC2020-INDIAN-ACCENT-G03453-G03453S2355,AESRC2020-INDIAN-ACCENT-G03453,3.819,INDIAN,add the show jeet jayenge hum to the queue,,add the show jeet jayenge hum to the queue
test,AESRC2020-INDIAN-ACCENT-G03504-G03504S2349,AESRC2020-INDIAN-ACCENT-G03504,3.235,INDIAN,what album is the song safar from,,what album is the song suffer from
test,AESRC2020-INDIAN-ACCENT-G03504-G03504S2350,AESRC2020-INDIAN-ACCENT-G03504,2.6,INDIAN,who sings the song indiana,,who sings the song indiana
test,AESRC2020-INDIAN-ACCENT-G03504-G03504S3380,AESRC2020-INDIAN-ACCENT-G03504,1.723,INDIAN,switch on the tv,,switch on the tv
test,AESRC2020-INDIAN-ACCENT-G03508-G03508S1199,AESRC2020-INDIAN-ACCENT-G03508,6.53,INDIAN,and not all schools employ registered nurses and there an r,,and not all school's employees registered nurses and there an are
test,AESRC2020-INDIAN-ACCENT-G03508-G03508S1200,AESRC2020-INDIAN-ACCENT-G03508,5.537,INDIAN,it is possible to learn a new language within a few months,,it is possible to learn a new language within a few months
test,AESRC2020-INDIAN-ACCENT-G03508-G03508S2349,AESRC2020-INDIAN-ACCENT-G03508,7.137,INDIAN,help me buy tickets to see the movie a full moon night in spring in theaters,,help me buy tickets to see the movie a full moon night in spring in theaters
test,AESRC2020-INDIAN-ACCENT-G03508-G03508S2350,AESRC2020-INDIAN-ACCENT-G03508,6.918,INDIAN,how much time will it take me to visit rosary college of commerce and arts,,how much time will it take me to visit rosary college of commerce and arts
test,AESRC2020-INDIAN-ACCENT-G03524-G03524S1200,AESRC2020-INDIAN-ACCENT-G03524,5.105,INDIAN,his friends say that he always has fortune on his side,,his friends say that he always has fortune on his side
test,AESRC2020-INDIAN-ACCENT-G03524-G03524S2350,AESRC2020-INDIAN-ACCENT-G03524,4.694,INDIAN,i want to know the seven day weather forecast in motihari,,i want to know the seven day weather forecast in motihari
test,AESRC2020-INDIAN-ACCENT-G03524-G03524S3380,AESRC2020-INDIAN-ACCENT-G03524,2.072,INDIAN,turn off the fridge,,turn off the fridge
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S1299,AESRC2020-INDIAN-ACCENT-G03556,5.704,INDIAN,he has neither prepared his lesson nor gone to bed,,he has neither prepared his lesson nor gone to bed
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S2365,AESRC2020-INDIAN-ACCENT-G03556,2.179,INDIAN,skip chitrahaar,,skip chitrahaar
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S2366,AESRC2020-INDIAN-ACCENT-G03556,5.02,INDIAN,what is the average cost of a flight to tadepalligudem,,what is the average cost of a flight to tadepalli gudem
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S3376,AESRC2020-INDIAN-ACCENT-G03556,3.605,INDIAN,i want to listen to something romantic music,,i want to listen to something romantic music
test,AESRC2020-INDIAN-ACCENT-G03595-G03595S1300,AESRC2020-INDIAN-ACCENT-G03595,6.07,INDIAN,it was not possible to complete the computation in a single pass,,it was not possible to complete the computation in a single pass
test,AESRC2020-INDIAN-ACCENT-G03595-G03595S2366,AESRC2020-INDIAN-ACCENT-G03595,8.023,INDIAN,i want to know more about places around abhirama hotels and resort private limited,,i want to know more about places around abhirama hotels and resort private limited
test,AESRC2020-INDIAN-ACCENT-G03610-G03610S1299,AESRC2020-INDIAN-ACCENT-G03610,4.235,INDIAN,does the bank charge a fee for setting up the account,,does the bank charge a fee for setting up the account
test,AESRC2020-INDIAN-ACCENT-G03610-G03610S1300,AESRC2020-INDIAN-ACCENT-G03610,6.155,INDIAN,we got in the car and went down the supermarket and started buying food,,we got in the car and went down the supermarket and started buying food
test,AESRC2020-INDIAN-ACCENT-G03610-G03610S2364,AESRC2020-INDIAN-ACCENT-G03610,3.77,INDIAN,how can i say for the moment in english,,how can i say for the moment in english
test,AESRC2020-INDIAN-ACCENT-G03610-G03610S2366,AESRC2020-INDIAN-ACCENT-G03610,2.93,INDIAN,where can i watch flying prince,,where can i watch flying prince
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S1299,AESRC2020-INDIAN-ACCENT-G03626,6.605,INDIAN,on seeing it he can not help recall his bitter past,,on seeing it he cannot help recall his bitter past
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S1300,AESRC2020-INDIAN-ACCENT-G03626,7.077,INDIAN,the document was previously circulated in new york at the united nations,,the document was previously circulated in new york at the united nations
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S2364,AESRC2020-INDIAN-ACCENT-G03626,4.08,INDIAN,is they just want broadcast on the radio,,is there just one broadcast on the radio
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S2365,AESRC2020-INDIAN-ACCENT-G03626,5.64,INDIAN,what year did kuchh jhuki palkain come out,,what year did kuch juki palke come out
test,AESRC2020-INDIAN-ACCENT-G03640-G03640S1298,AESRC2020-INDIAN-ACCENT-G03640,3.782,INDIAN,a plan is on foot to build a new tunnel here,,a plan is on foot to build a new tunnel here
test,AESRC2020-INDIAN-ACCENT-G03640-G03640S1300,AESRC2020-INDIAN-ACCENT-G03640,4.095,INDIAN,what do you do as a teenager who makes it out of that alive,,what do you do as a teenager who makes it out of that alive
test,AESRC2020-INDIAN-ACCENT-G03640-G03640S2365,AESRC2020-INDIAN-ACCENT-G03640,4.752,INDIAN,when is rahat fateh ali khan and tanishk bagchi next concert,,when is radh fathe alik han and tani's bhakchi next concert
test,AESRC2020-INDIAN-ACCENT-G03640-G03640S3376,AESRC2020-INDIAN-ACCENT-G03640,2.847,INDIAN,turn on the camera and take some pictures,,turn on the camera and take some pictures
test,AESRC2020-INDIAN-ACCENT-G03704-G03704S1300,AESRC2020-INDIAN-ACCENT-G03704,5.46,INDIAN,we can imagine there being a lot of fuss about it,,we can imagine there being a lot of us about it
test,AESRC2020-INDIAN-ACCENT-G03704-G03704S2365,AESRC2020-INDIAN-ACCENT-G03704,3.65,INDIAN,is this a remix of usahay,,is this a remix of you sahi
test,AESRC2020-INDIAN-ACCENT-G03704-G03704S3376,AESRC2020-INDIAN-ACCENT-G03704,3.269,INDIAN,tell me some comic stories,,tell me some comic stories
test,AESRC2020-INDIAN-ACCENT-G03726-G03726S1299,AESRC2020-INDIAN-ACCENT-G03726,4.919,INDIAN,for the most part we were able to use reason with our daughter,,for the most part we were able to use reason with our daughter
test,AESRC2020-INDIAN-ACCENT-G03726-G03726S1300,AESRC2020-INDIAN-ACCENT-G03726,5.829,INDIAN,so far the early return seems to have kept holiday blues at bay,,so far the early return seems to have kept the holiday blues at bay
test,AESRC2020-INDIAN-ACCENT-G03726-G03726S2369,AESRC2020-INDIAN-ACCENT-G03726,3.067,INDIAN,add songs by young thug to the queue,,add songs by young thug to the queue
test,AESRC2020-INDIAN-ACCENT-G03726-G03726S2372,AESRC2020-INDIAN-ACCENT-G03726,3.446,INDIAN,are there other hotels like diana residence,,are there other hotels like dine or residence
test,AESRC2020-INDIAN-ACCENT-G03749-G03749S1297,AESRC2020-INDIAN-ACCENT-G03749,6.715,INDIAN,they are led in with joy and gladness they enter the palace of the king,,they are led in with joy and gladness they enter the palace of the king
test,AESRC2020-INDIAN-ACCENT-G03749-G03749S1299,AESRC2020-INDIAN-ACCENT-G03749,5.73,INDIAN,still in the coconut milk little at a time stirring to combine,,stir in the coconut milk little at a time staring to combine
test,AESRC2020-INDIAN-ACCENT-G03749-G03749S2372,AESRC2020-INDIAN-ACCENT-G03749,6.06,INDIAN,i want to know what style of music fdr in trinidad is,,i want to know what style of music f dr in trinidad is
test,AESRC2020-INDIAN-ACCENT-G03749-G03749S2373,AESRC2020-INDIAN-ACCENT-G03749,4.595,INDIAN,when is it peak time at mchalls bistro,,when is it pick time at mack hull's bistro
test,AESRC2020-INDIAN-ACCENT-G03750-G03750S1299,AESRC2020-INDIAN-ACCENT-G03750,7.019,INDIAN,when we thought the dispute was cooling down a young man suddenly sailed in,,when we thought the dispute was cooling down a young man suddenly sailed in
test,AESRC2020-INDIAN-ACCENT-G03750-G03750S1300,AESRC2020-INDIAN-ACCENT-G03750,7.24,INDIAN,my life as i know it is bookended by my birth and my death,,my life as i know it is bookended by my birth and my death
test,AESRC2020-INDIAN-ACCENT-G03750-G03750S2372,AESRC2020-INDIAN-ACCENT-G03750,2.588,INDIAN,where can i watch the matrix,,where can i watch the matrix
test,AESRC2020-INDIAN-ACCENT-G03750-G03750S2373,AESRC2020-INDIAN-ACCENT-G03750,6.63,INDIAN,does mosaico alfetta have an indoor pool and gym,,does mosico alfeta have an indoor pool and gym
test,AESRC2020-INDIAN-ACCENT-G03804-G03804S1299,AESRC2020-INDIAN-ACCENT-G03804,4.496,INDIAN,so be it i have no choice but to postpone a couple of consumption plan,,so be it i have no choice but to postpone a couple of consumption plan
test,AESRC2020-INDIAN-ACCENT-G03804-G03804S2373,AESRC2020-INDIAN-ACCENT-G03804,3.681,INDIAN,can i watch dead man's burden in a different language,,can i watch dead man's burden in a different language
test,AESRC2020-INDIAN-ACCENT-G03804-G03804S3378,AESRC2020-INDIAN-ACCENT-G03804,2.731,INDIAN,turn off the oven after ten minutes,,turn off the oven after ten minutes
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S1299,AESRC2020-INDIAN-ACCENT-G03809,5.408,INDIAN,i watch lilly's talk show last night on the internet and was brill,,i watched lily's talk show last night on the internet and was brilliant
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S1300,AESRC2020-INDIAN-ACCENT-G03809,4.518,INDIAN,take the casserole out of the oven and stir in all the beans,,take the casserole out of the oven and stir in all the beans
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S2371,AESRC2020-INDIAN-ACCENT-G03809,3.675,INDIAN,has break machine been nominated for anything,,has brake mission been nominated for anything
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S2372,AESRC2020-INDIAN-ACCENT-G03809,2.793,INDIAN,what time does kyoto sushi close,,what time does kiyota shushi close
test,AESRC2020-INDIAN-ACCENT-G03822-G03822S1286,AESRC2020-INDIAN-ACCENT-G03822,3.801,INDIAN,he went on to play nearly a decade in the nfl as a backup,,he went on to play nearly a decade in the nfl as a backup
test,AESRC2020-INDIAN-ACCENT-G03822-G03822S1298,AESRC2020-INDIAN-ACCENT-G03822,3.654,INDIAN,if i had stayed there on my own i probably wouldn't have been here now,,if i had stayed there on my own i probably wouldn't have been here now
test,AESRC2020-INDIAN-ACCENT-G03822-G03822S2371,AESRC2020-INDIAN-ACCENT-G03822,3.801,INDIAN,i want to skip the next episode of last of the summer wine,,i want to skip the next episode of last of the summer wine
test,AESRC2020-INDIAN-ACCENT-G03822-G03822S2372,AESRC2020-INDIAN-ACCENT-G03822,3.466,INDIAN,how humid is it in kingston upon hull,,how humid is it in kingston upon hull
test,AESRC2020-INDIAN-ACCENT-G03824-G03824S1300,AESRC2020-INDIAN-ACCENT-G03824,5.72,INDIAN,fish taste better if they are out of sunlight while they are being dried,,fish test better if they're out of sunlight while they're being dried
test,AESRC2020-INDIAN-ACCENT-G03824-G03824S2372,AESRC2020-INDIAN-ACCENT-G03824,4.78,INDIAN,when will the next episode of walking with dinosaurs air,,when will the next episode of walking with dinosaurs air
test,AESRC2020-INDIAN-ACCENT-G03824-G03824S2373,AESRC2020-INDIAN-ACCENT-G03824,4.915,INDIAN,what is the average price for a meal at the grouse and ale,,what is the average price for a meal at the grousen ale
test,AESRC2020-INDIAN-ACCENT-G03824-G03824S3378,AESRC2020-INDIAN-ACCENT-G03824,2.575,INDIAN,what was the time when i woke up,,what was the time when i woke up
test,AESRC2020-INDIAN-ACCENT-G03830-G03830S1300,AESRC2020-INDIAN-ACCENT-G03830,4.72,INDIAN,the other quality is the ability to work in a spirit of harmony with others,,the other quality is the ability to work in a spirit of harmony with others
test,AESRC2020-INDIAN-ACCENT-G03830-G03830S2373,AESRC2020-INDIAN-ACCENT-G03830,3.915,INDIAN,how many series are there in the furchester hotel,,how many series are there in the forchester hotel
test,AESRC2020-INDIAN-ACCENT-G03838-G03838S1298,AESRC2020-INDIAN-ACCENT-G03838,6.73,INDIAN,only one control type can be assigned as the default for a data type,,only one control type can be assigned as the default for a data type
test,AESRC2020-INDIAN-ACCENT-G03838-G03838S1299,AESRC2020-INDIAN-ACCENT-G03838,7.926,INDIAN,has much of this actually been tried here or is it just talk,,has much of this actually been tried here or is it just talk
test,AESRC2020-INDIAN-ACCENT-G03838-G03838S2372,AESRC2020-INDIAN-ACCENT-G03838,4.548,INDIAN,skip the next episode of the war tapes,,skip the next episode of the war taps
test,AESRC2020-INDIAN-ACCENT-G03838-G03838S2373,AESRC2020-INDIAN-ACCENT-G03838,4.682,INDIAN,are there any places similar to bakersfield,,are there any places similar to baker's field
test,AESRC2020-INDIAN-ACCENT-G03840-G03840S1300,AESRC2020-INDIAN-ACCENT-G03840,5.73,INDIAN,worst of all wallace goes on as if that were an actual answer,,versa of all valet's goes on as if that were an actual answer
test,AESRC2020-INDIAN-ACCENT-G03840-G03840S2373,AESRC2020-INDIAN-ACCENT-G03840,1.97,INDIAN,uninstall choices,,uninstall choices
test,AESRC2020-INDIAN-ACCENT-G03841-G03841S1299,AESRC2020-INDIAN-ACCENT-G03841,5.875,INDIAN,now studying for a master degree i love sports reading music and so on,,now studying for a master degree i love sports reading music and so on
test,AESRC2020-INDIAN-ACCENT-G03841-G03841S1300,AESRC2020-INDIAN-ACCENT-G03841,4.96,INDIAN,as the fox came into the yard the chickens began squawking in alarm,,as the fox came into the yard the chickens began squawking in alarm
test,AESRC2020-INDIAN-ACCENT-G03841-G03841S2372,AESRC2020-INDIAN-ACCENT-G03841,3.4,INDIAN,i want to change it to the babadook,,i want to change it to the babadook
test,AESRC2020-INDIAN-ACCENT-G03841-G03841S3378,AESRC2020-INDIAN-ACCENT-G03841,2.805,INDIAN,turn off tv in twenty min,,turn off tv in twenty minutes
test,AESRC2020-INDIAN-ACCENT-G03847-G03847S1300,AESRC2020-INDIAN-ACCENT-G03847,4.805,INDIAN,it is a huge empty shell of a building looming over the capital,,it is a huge empty shell of a building looming over the capital
test,AESRC2020-INDIAN-ACCENT-G03847-G03847S2373,AESRC2020-INDIAN-ACCENT-G03847,2.7,INDIAN,who features in the golden age,,who features in the golden age
test,AESRC2020-INDIAN-ACCENT-G03848-G03848S1299,AESRC2020-INDIAN-ACCENT-G03848,3.975,INDIAN,we have to rely on each other we have to trust each other,,we have to rely on each other we have to trust each other
test,AESRC2020-INDIAN-ACCENT-G03848-G03848S1300,AESRC2020-INDIAN-ACCENT-G03848,4.545,INDIAN,but it is a firmly held belief and is still a conservative estimate,,but it is a firmly held belief and still a conservative estimate
test,AESRC2020-INDIAN-ACCENT-G03848-G03848S2372,AESRC2020-INDIAN-ACCENT-G03848,3.205,INDIAN,does sugar sugar have a free version,,does sugar sugar have a free version
test,AESRC2020-INDIAN-ACCENT-G03848-G03848S2373,AESRC2020-INDIAN-ACCENT-G03848,3.23,INDIAN,how can i book a table at the french quarter,,how can i book a table at the french quarter
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S1299,AESRC2020-INDIAN-ACCENT-G03853,5.425,INDIAN,but when you opened it he found it was empty and again his anger flared,,but when he opened it he found it was empty and again his anger fled
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S1300,AESRC2020-INDIAN-ACCENT-G03853,6.077,INDIAN,but you seem to have an appetite for forcing them to admit what they are,,but you seem to have an appetite for forcing them to admit what they are
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S2372,AESRC2020-INDIAN-ACCENT-G03853,3.156,INDIAN,i want to listen to little town flirt,,i want to listen to little town flood
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S2373,AESRC2020-INDIAN-ACCENT-G03853,4.937,INDIAN,from kingdom of spain to yy how long will it take,,from kingdom of spain to yy how long will it take
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S3378,AESRC2020-INDIAN-ACCENT-G03853,2.625,INDIAN,i can not sleep turn it off,,i cannot sleep turn it off
test,AESRC2020-INDIAN-ACCENT-G03884-G03884S1299,AESRC2020-INDIAN-ACCENT-G03884,5.607,INDIAN,if you need to download world community grid software again you can do that here,,if you need to download world community grid software again you can do that here
test,AESRC2020-INDIAN-ACCENT-G03884-G03884S2372,AESRC2020-INDIAN-ACCENT-G03884,4.955,INDIAN,which attractions in state of kuwait are suitable for solo travellers,,which attractions instead of kuit are suitable for solar travellers
test,AESRC2020-INDIAN-ACCENT-G03884-G03884S2373,AESRC2020-INDIAN-ACCENT-G03884,4.525,INDIAN,i want to know other songs with the same name as you better run,,i want to know other songs with the same name as you better run
test,AESRC2020-INDIAN-ACCENT-G03884-G03884S3378,AESRC2020-INDIAN-ACCENT-G03884,2.051,INDIAN,i am feeling hot,,i am feeling hot
test,AESRC2020-INDIAN-ACCENT-G03885-G03885S1299,AESRC2020-INDIAN-ACCENT-G03885,5.946,INDIAN,don't about career path the interviewer is not your manager and won't about that,,don't about career path the interviewer is not your manager and won't about that
test,AESRC2020-INDIAN-ACCENT-G03885-G03885S1300,AESRC2020-INDIAN-ACCENT-G03885,5.003,INDIAN,he gave no reasons but we could tell by his face that he was immovable,,he gave no reasons but we could tell by his face that he was immobile
test,AESRC2020-INDIAN-ACCENT-G03885-G03885S2372,AESRC2020-INDIAN-ACCENT-G03885,4.013,INDIAN,i want to know what styles of music catfish blues is,,i want to know what styles of music catfish blues is
test,AESRC2020-INDIAN-ACCENT-G03885-G03885S2373,AESRC2020-INDIAN-ACCENT-G03885,2.716,INDIAN,i want to uninstall dailyart,,i want to uninstall daily art
test,AESRC2020-INDIAN-ACCENT-G03885-G03885S3378,AESRC2020-INDIAN-ACCENT-G03885,2.351,INDIAN,can the heater be turned on,,can the heater be turned on
test,AESRC2020-INDIAN-ACCENT-G03899-G03899S1297,AESRC2020-INDIAN-ACCENT-G03899,5.825,INDIAN,here's an algorithm for sorting any set of numbers to get them order,,here's an algorithm for sorting any set of numbers to get them order
test,AESRC2020-INDIAN-ACCENT-G03899-G03899S1299,AESRC2020-INDIAN-ACCENT-G03899,6.759,INDIAN,are there any actors or actresses that you like who are your favorite movie stars,,are there any actors or actresses that you like who are your favorite movie stars
test,AESRC2020-INDIAN-ACCENT-G03899-G03899S2373,AESRC2020-INDIAN-ACCENT-G03899,4.162,INDIAN,i want to change it to a monster calls,,i want to change it to a monster calls
test,AESRC2020-INDIAN-ACCENT-G03899-G03899S3378,AESRC2020-INDIAN-ACCENT-G03899,3.785,INDIAN,let me know the name of the person texting,,let me know the name of the person texting
test,AESRC2020-INDIAN-ACCENT-G03903-G03903S1290,AESRC2020-INDIAN-ACCENT-G03903,6.31,INDIAN,the dog hurt one of its pad when it stepped upon a thorny but,,the dog hurt one of its pet when it stepped upon a thorny putt
test,AESRC2020-INDIAN-ACCENT-G03903-G03903S1292,AESRC2020-INDIAN-ACCENT-G03903,6.355,INDIAN,the helicopters are design to quickly lift soldier and equip to the battlefield,,the helicopters are designed to quickly lift soldier and equip to the battlefield
test,AESRC2020-INDIAN-ACCENT-G03903-G03903S2366,AESRC2020-INDIAN-ACCENT-G03903,5.135,INDIAN,from republic of peru to yy how long will it take,,from republic of peru to yy how long will it take
test,AESRC2020-INDIAN-ACCENT-G03903-G03903S2370,AESRC2020-INDIAN-ACCENT-G03903,2.959,INDIAN,change the song to everyday we lit,,send the song to every day we lead
test,AESRC2020-INDIAN-ACCENT-G03914-G03914S1300,AESRC2020-INDIAN-ACCENT-G03914,5.679,INDIAN,that will free some space on the hard disk and speed up your machine,,that will freeze some space on the hard disk and speed up your machine
test,AESRC2020-INDIAN-ACCENT-G03914-G03914S2373,AESRC2020-INDIAN-ACCENT-G03914,3.105,INDIAN,is there rain due in new haven,,is there rain due in new heaven
test,AESRC2020-INDIAN-ACCENT-G03918-G03918S2373,AESRC2020-INDIAN-ACCENT-G03918,4.398,INDIAN,play episode one of the famous five from the beginning,,play episode one of the famous five from the beginning
test,AESRC2020-INDIAN-ACCENT-G03918-G03918S3378,AESRC2020-INDIAN-ACCENT-G03918,2.187,INDIAN,please make the heater off,,please make the heater off
test,AESRC2020-INDIAN-ACCENT-G03920-G03920S1300,AESRC2020-INDIAN-ACCENT-G03920,5.845,INDIAN,if the roe is soft you can add it to the soup later on,,if the roe is soft you can add it to the soup later on
test,AESRC2020-INDIAN-ACCENT-G03920-G03920S2372,AESRC2020-INDIAN-ACCENT-G03920,2.518,INDIAN,who is the main actor in elena,,who is the main actor in alena
test,AESRC2020-INDIAN-ACCENT-G03924-G03924S1299,AESRC2020-INDIAN-ACCENT-G03924,4.301,INDIAN,he was like the bed at a party on which they pile the coats,,he was like the bed at a party on which they piled the coats
test,AESRC2020-INDIAN-ACCENT-G03924-G03924S1300,AESRC2020-INDIAN-ACCENT-G03924,4.098,INDIAN,so what role she is going to have is not at all clear,,so what role she is going to have is not at all clear
