split,ID,Speaker_ID,Speech_Duration_seconds,Accent,transcript_raw,normalised_transcript_raw,hypothesis_raw
test,AESRC2020-INDIAN-ACCENT-G03086-G03086S2364,AESRC2020-INDIAN-ACCENT-G03086,,INDIAN,remove shows similar to chakravartin ashoka samrat,,remove shos similar to chakrawatin ashosam rat
test,AESRC2020-INDIAN-ACCENT-G03086-G03086S2365,AESRC2020-INDIAN-ACCENT-G03086,,INDIAN,are there any sites near hotel the mandovi,,are there any sights near hotel demanded the boy
test,AESRC2020-INDIAN-ACCENT-G03089-G03089S1300,AESRC2020-INDIAN-ACCENT-G03089,,INDIAN,the basic method and with the burning of health,,the basic method ends with the burning of hell
test,AESRC2020-INDIAN-ACCENT-G03089-G03089S2364,AESRC2020-INDIAN-ACCENT-G03089,,INDIAN,how many times have i listened to hold em high,,how many times have i listened to hotel and i
test,AESRC2020-INDIAN-ACCENT-G03089-G03089S2365,AESRC2020-INDIAN-ACCENT-G03089,,INDIAN,which awards has m k sankaran namboothiri won,,which awards has m k sun cururrent number three won
test,AESRC2020-INDIAN-ACCENT-G03089-G03089S3375,AESRC2020-INDIAN-ACCENT-G03089,,INDIAN,make a call to my brother after five minutes,,make a call to my brother after five minutes
test,AESRC2020-INDIAN-ACCENT-G03133-G03133S1299,AESRC2020-INDIAN-ACCENT-G03133,,INDIAN,she could not choose but leave her children at home,,she could not choose but leave her children at home
test,AESRC2020-INDIAN-ACCENT-G03133-G03133S1300,AESRC2020-INDIAN-ACCENT-G03133,,INDIAN,have you any excuse to offer for coming so late,,have you any excuse to offer for coming so late
test,AESRC2020-INDIAN-ACCENT-G03133-G03133S2364,AESRC2020-INDIAN-ACCENT-G03133,,INDIAN,lay the prince ascetic next,,play the prince as ketics next
test,AESRC2020-INDIAN-ACCENT-G03133-G03133S2366,AESRC2020-INDIAN-ACCENT-G03133,,INDIAN,which accommodation in san diego is suitable for families,,which accommodation in santiago is suitable for families
test,AESRC2020-INDIAN-ACCENT-G03133-G03133S3376,AESRC2020-INDIAN-ACCENT-G03133,,INDIAN,please turn on the tv,,please turn on the tv
test,AESRC2020-INDIAN-ACCENT-G03139-G03139S1299,AESRC2020-INDIAN-ACCENT-G03139,,INDIAN,how much do you wish to deposit in your account sir,,how much do you wish to deposit in your account sir
test,AESRC2020-INDIAN-ACCENT-G03139-G03139S1300,AESRC2020-INDIAN-ACCENT-G03139,,INDIAN,he paved the way for me by doing careful work,,he paved the way for me by doing careful work
test,AESRC2020-INDIAN-ACCENT-G03139-G03139S2365,AESRC2020-INDIAN-ACCENT-G03139,,INDIAN,which awards has max godman won,,which awards has max goman won
test,AESRC2020-INDIAN-ACCENT-G03139-G03139S2366,AESRC2020-INDIAN-ACCENT-G03139,,INDIAN,how long is one episode of gone nutty,,how long is one episode of gone nerdhty
test,AESRC2020-INDIAN-ACCENT-G03144-G03144S1298,AESRC2020-INDIAN-ACCENT-G03144,,INDIAN,even this was not the most serious thing in his mind however,,even this was not the most serious thing in his mind however
test,AESRC2020-INDIAN-ACCENT-G03144-G03144S1299,AESRC2020-INDIAN-ACCENT-G03144,,INDIAN,she once worked as a model in a department store,,she once worked as a model in a department store
test,AESRC2020-INDIAN-ACCENT-G03144-G03144S2365,AESRC2020-INDIAN-ACCENT-G03144,,INDIAN,where does at the cost of come from,,where does at the cost of come from
test,AESRC2020-INDIAN-ACCENT-G03144-G03144S2366,AESRC2020-INDIAN-ACCENT-G03144,,INDIAN,where can i buy mann bharrya,,where then i buy manbariia
test,AESRC2020-INDIAN-ACCENT-G03144-G03144S3374,AESRC2020-INDIAN-ACCENT-G03144,,INDIAN,turn off the light now,,turn off the light now
test,AESRC2020-INDIAN-ACCENT-G03161-G03161S1299,AESRC2020-INDIAN-ACCENT-G03161,,INDIAN,you just won a free haircut ticket do you go for,,you just won a free haircut ticket do you go for
test,AESRC2020-INDIAN-ACCENT-G03161-G03161S1300,AESRC2020-INDIAN-ACCENT-G03161,,INDIAN,why the doctor had given to him was more than i could fancy,,why the doctor had given to him was more than i could fancy
test,AESRC2020-INDIAN-ACCENT-G03161-G03161S2365,AESRC2020-INDIAN-ACCENT-G03161,,INDIAN,add sajan ghar jaana hai to up next,,add sergeant gajana to up next
test,AESRC2020-INDIAN-ACCENT-G03218-G03218S1300,AESRC2020-INDIAN-ACCENT-G03218,,INDIAN,let us draw the circle with and radius equal to a,,let us draw the circle with end radius equal to a
test,AESRC2020-INDIAN-ACCENT-G03218-G03218S2365,AESRC2020-INDIAN-ACCENT-G03218,,INDIAN,what is quinte west weekly forecast,,what is current west weekly forecast
test,AESRC2020-INDIAN-ACCENT-G03218-G03218S2366,AESRC2020-INDIAN-ACCENT-G03218,,INDIAN,what is the nearest bhoir hotel branch,,what is the nearest boy hotel branch
test,AESRC2020-INDIAN-ACCENT-G03233-G03233S1299,AESRC2020-INDIAN-ACCENT-G03233,,INDIAN,and then he fell from his horse from the battle from life,,and then he fell from his horse from the battle from life
test,AESRC2020-INDIAN-ACCENT-G03233-G03233S1300,AESRC2020-INDIAN-ACCENT-G03233,,INDIAN,i was then under contract to a bus company,,i was then under contract to a bus company
test,AESRC2020-INDIAN-ACCENT-G03233-G03233S2365,AESRC2020-INDIAN-ACCENT-G03233,,INDIAN,when will the next series of bhagonwali baante apni taqdeer come out,,when will the next series of bhago maly bante abneid takdir come out
test,AESRC2020-INDIAN-ACCENT-G03233-G03233S2366,AESRC2020-INDIAN-ACCENT-G03233,,INDIAN,what time does hotel sagar restaurant open,,what time does hotel saga restaurant open
test,AESRC2020-INDIAN-ACCENT-G03233-G03233S3376,AESRC2020-INDIAN-ACCENT-G03233,,INDIAN,on the rice cooker,,on the rice cooker
test,AESRC2020-INDIAN-ACCENT-G03234-G03234S1299,AESRC2020-INDIAN-ACCENT-G03234,,INDIAN,thus going against all doubts that is the mystery of the true fat,,thus going against all doubts that is the mystery of the true faith
test,AESRC2020-INDIAN-ACCENT-G03234-G03234S2365,AESRC2020-INDIAN-ACCENT-G03234,,INDIAN,will there be rain in imphal today,,will there be rain in in f today
test,AESRC2020-INDIAN-ACCENT-G03234-G03234S2366,AESRC2020-INDIAN-ACCENT-G03234,,INDIAN,show more shows like naya mahisagar,,show more shows like nyaaas sagar
test,AESRC2020-INDIAN-ACCENT-G03234-G03234S3376,AESRC2020-INDIAN-ACCENT-G03234,,INDIAN,can i make a call to dad,,can i make a call date
test,AESRC2020-INDIAN-ACCENT-G03243-G03243S1299,AESRC2020-INDIAN-ACCENT-G03243,,INDIAN,i have no advice that i can offer you,,i have no advice that i can offer you
test,AESRC2020-INDIAN-ACCENT-G03243-G03243S2366,AESRC2020-INDIAN-ACCENT-G03243,,INDIAN,skip the next episode of behram the bandit,,skip the next episode of beharram the bandit
test,AESRC2020-INDIAN-ACCENT-G03243-G03243S3376,AESRC2020-INDIAN-ACCENT-G03243,,INDIAN,to day is very hot,,today is very hot
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S1299,AESRC2020-INDIAN-ACCENT-G03247,,INDIAN,many people count on the bus to be on time every day,,many people count on the bus to be on time every day
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S1300,AESRC2020-INDIAN-ACCENT-G03247,,INDIAN,for a car of this size the lock is excellent,,for a car of this size the lock is excellent
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S2364,AESRC2020-INDIAN-ACCENT-G03247,,INDIAN,show more show like truth vs hype,,show more show like truth vversus hype
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S2366,AESRC2020-INDIAN-ACCENT-G03247,,INDIAN,play rahmat da darya illahi,,play ramada daryia ilahi
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S1298,AESRC2020-INDIAN-ACCENT-G03268,,INDIAN,he was careful to mark his place before he shut the book,,he was careful to mark his place before he shut the book
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S1299,AESRC2020-INDIAN-ACCENT-G03268,,INDIAN,look online and you will find a much greater choice than in a garden centre,,look online and you will find a much greater choice than in your garden centre
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S2351,AESRC2020-INDIAN-ACCENT-G03268,,INDIAN,does hermanas aguila have an upcoming release,,does amon's aila have an upcoming release
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S2352,AESRC2020-INDIAN-ACCENT-G03268,,INDIAN,i want to listen to marriage,,i want to listen to marriage
test,AESRC2020-INDIAN-ACCENT-G03294-G03294S1298,AESRC2020-INDIAN-ACCENT-G03294,,INDIAN,her beauty makes a strong appeal to the sense of the other sex,,her beauty makes a strong appeal to the sense of the other sex
test,AESRC2020-INDIAN-ACCENT-G03294-G03294S2354,AESRC2020-INDIAN-ACCENT-G03294,,INDIAN,what soundtracks have music by mahesh kale,,what soundtracks have music by mahesh kel
test,AESRC2020-INDIAN-ACCENT-G03294-G03294S2355,AESRC2020-INDIAN-ACCENT-G03294,,INDIAN,i want to know about jayachandran music career,,i want to know about ch chenan music career
test,AESRC2020-INDIAN-ACCENT-G03301-G03301S1045,AESRC2020-INDIAN-ACCENT-G03301,,INDIAN,any head teacher who made errors like this would be chucked out,,any headteacher who made errors like this would be chucked out
test,AESRC2020-INDIAN-ACCENT-G03334-G03334S1300,AESRC2020-INDIAN-ACCENT-G03334,,INDIAN,what does korea daughter star nose is is that mo held out,,what this koreia daughter star knows is it' that mo held out
test,AESRC2020-INDIAN-ACCENT-G03334-G03334S2355,AESRC2020-INDIAN-ACCENT-G03334,,INDIAN,start the movie doomed soul,,start the movie doomed soul
test,AESRC2020-INDIAN-ACCENT-G03336-G03336S1300,AESRC2020-INDIAN-ACCENT-G03336,,INDIAN,here is so big a stone as no one can lift,,here is so big a stone as no one can lift
test,AESRC2020-INDIAN-ACCENT-G03336-G03336S2355,AESRC2020-INDIAN-ACCENT-G03336,,INDIAN,stop playing the lord of love and power,,stop playing the lord of love and power
test,AESRC2020-INDIAN-ACCENT-G03370-G03370S1300,AESRC2020-INDIAN-ACCENT-G03370,,INDIAN,it was a photograph and there was no question of its identity,,it was a photograph and there was no question of its identity
test,AESRC2020-INDIAN-ACCENT-G03370-G03370S2354,AESRC2020-INDIAN-ACCENT-G03370,,INDIAN,how much is protect handwash masterchef refill packet,,how much is protect hand wash masterchf refill packet
test,AESRC2020-INDIAN-ACCENT-G03370-G03370S2355,AESRC2020-INDIAN-ACCENT-G03370,,INDIAN,how long will it take to get to republic of chile from my location,,how long will it take to get to republic of chile from my location
test,AESRC2020-INDIAN-ACCENT-G03370-G03370S3370,AESRC2020-INDIAN-ACCENT-G03370,,INDIAN,plug the smart fan off,,plug the smartphan off
test,AESRC2020-INDIAN-ACCENT-G03435-G03435S1299,AESRC2020-INDIAN-ACCENT-G03435,,INDIAN,he has a champion's mind he is very focused on each point,,he has a champions mind he is very focused on each point
test,AESRC2020-INDIAN-ACCENT-G03435-G03435S2353,AESRC2020-INDIAN-ACCENT-G03435,,INDIAN,how many awards has kishore kumar won,,how many awards has kisorkomar won
test,AESRC2020-INDIAN-ACCENT-G03435-G03435S2354,AESRC2020-INDIAN-ACCENT-G03435,,INDIAN,what should i know before going to saint vincent and the grenadines,,what should i know before going to saint vincent and the grenadines
test,AESRC2020-INDIAN-ACCENT-G03435-G03435S3370,AESRC2020-INDIAN-ACCENT-G03435,,INDIAN,turn on freeze mode and freeze the items,,turn on fidgee mode and fidge the items
test,AESRC2020-INDIAN-ACCENT-G03449-G03449S1300,AESRC2020-INDIAN-ACCENT-G03449,,INDIAN,the girl made up her face carefully before going to meet james,,the girl made up her face carefully before going to meet james
test,AESRC2020-INDIAN-ACCENT-G03449-G03449S2355,AESRC2020-INDIAN-ACCENT-G03449,,INDIAN,recommend more shows like enemy at the gates,,recommend more shows like enemy at the gates
test,AESRC2020-INDIAN-ACCENT-G03453-G03453S1300,AESRC2020-INDIAN-ACCENT-G03453,,INDIAN,in the history woman always had a lower status than men,,in the history women always had a lower status than men
test,AESRC2020-INDIAN-ACCENT-G03453-G03453S2355,AESRC2020-INDIAN-ACCENT-G03453,,INDIAN,add the show jeet jayenge hum to the queue,,at the show j jang a hum to the queue
test,AESRC2020-INDIAN-ACCENT-G03504-G03504S2349,AESRC2020-INDIAN-ACCENT-G03504,,INDIAN,what album is the song safar from,,what album is the song suffer from
test,AESRC2020-INDIAN-ACCENT-G03504-G03504S2350,AESRC2020-INDIAN-ACCENT-G03504,,INDIAN,who sings the song indiana,,who sings the song indiana
test,AESRC2020-INDIAN-ACCENT-G03504-G03504S3380,AESRC2020-INDIAN-ACCENT-G03504,,INDIAN,switch on the tv,,switch on the t v
test,AESRC2020-INDIAN-ACCENT-G03508-G03508S1199,AESRC2020-INDIAN-ACCENT-G03508,,INDIAN,and not all schools employ registered nurses and there an r,,and not all schools employ registered nurses and there an are
test,AESRC2020-INDIAN-ACCENT-G03508-G03508S1200,AESRC2020-INDIAN-ACCENT-G03508,,INDIAN,it is possible to learn a new language within a few months,,it is possible to learn a new language within a few months
test,AESRC2020-INDIAN-ACCENT-G03508-G03508S2349,AESRC2020-INDIAN-ACCENT-G03508,,INDIAN,help me buy tickets to see the movie a full moon night in spring in theaters,,help me buy tickets to see the movie a full moon night in spring in theatres
test,AESRC2020-INDIAN-ACCENT-G03508-G03508S2350,AESRC2020-INDIAN-ACCENT-G03508,,INDIAN,how much time will it take me to visit rosary college of commerce and arts,,how much time will it take me to visit rosary college of commerce and arts
test,AESRC2020-INDIAN-ACCENT-G03524-G03524S1200,AESRC2020-INDIAN-ACCENT-G03524,,INDIAN,his friends say that he always has fortune on his side,,his friends say that he always has fortune on his side
test,AESRC2020-INDIAN-ACCENT-G03524-G03524S2350,AESRC2020-INDIAN-ACCENT-G03524,,INDIAN,i want to know the seven day weather forecast in motihari,,i want to know the seven day weather forecast in motihari
test,AESRC2020-INDIAN-ACCENT-G03524-G03524S3380,AESRC2020-INDIAN-ACCENT-G03524,,INDIAN,turn off the fridge,,turn off the fridge
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S1299,AESRC2020-INDIAN-ACCENT-G03556,,INDIAN,he has neither prepared his lesson nor gone to bed,,he has neither prepared his lesson nor gone to bed
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S2365,AESRC2020-INDIAN-ACCENT-G03556,,INDIAN,skip chitrahaar,,cip chitrahar
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S2366,AESRC2020-INDIAN-ACCENT-G03556,,INDIAN,what is the average cost of a flight to tadepalligudem,,what is the average cost of a flight to the republicum
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S3376,AESRC2020-INDIAN-ACCENT-G03556,,INDIAN,i want to listen to something romantic music,,i want to listen to something romantic music
test,AESRC2020-INDIAN-ACCENT-G03595-G03595S1300,AESRC2020-INDIAN-ACCENT-G03595,,INDIAN,it was not possible to complete the computation in a single pass,,it was not possible to complete the computation in a single pass
test,AESRC2020-INDIAN-ACCENT-G03595-G03595S2366,AESRC2020-INDIAN-ACCENT-G03595,,INDIAN,i want to know more about places around abhirama hotels and resort private limited,,i want to know more about places around abirama hotels and resort private limited
test,AESRC2020-INDIAN-ACCENT-G03610-G03610S1299,AESRC2020-INDIAN-ACCENT-G03610,,INDIAN,does the bank charge a fee for setting up the account,,does the bank charge a fee for setting up the account
test,AESRC2020-INDIAN-ACCENT-G03610-G03610S1300,AESRC2020-INDIAN-ACCENT-G03610,,INDIAN,we got in the car and went down the supermarket and started buying food,,we got in the car and went down the supermarket and started buying food
test,AESRC2020-INDIAN-ACCENT-G03610-G03610S2364,AESRC2020-INDIAN-ACCENT-G03610,,INDIAN,how can i say for the moment in english,,how can i say for the moment in english
test,AESRC2020-INDIAN-ACCENT-G03610-G03610S2366,AESRC2020-INDIAN-ACCENT-G03610,,INDIAN,where can i watch flying prince,,where can i watch flying prince
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S1299,AESRC2020-INDIAN-ACCENT-G03626,,INDIAN,on seeing it he can not help recall his bitter past,,on seeing it he cannot help recall his bitter past
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S1300,AESRC2020-INDIAN-ACCENT-G03626,,INDIAN,the document was previously circulated in new york at the united nations,,the document was previously circulated in new york and the united nations
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S2364,AESRC2020-INDIAN-ACCENT-G03626,,INDIAN,is they just want broadcast on the radio,,is there just one broadcast on the radio
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S2365,AESRC2020-INDIAN-ACCENT-G03626,,INDIAN,what year did kuchh jhuki palkain come out,,what tear did kch jky pulke come out
test,AESRC2020-INDIAN-ACCENT-G03640-G03640S1298,AESRC2020-INDIAN-ACCENT-G03640,,INDIAN,a plan is on foot to build a new tunnel here,,a plan is on foot to build a new tunnel here
test,AESRC2020-INDIAN-ACCENT-G03640-G03640S1300,AESRC2020-INDIAN-ACCENT-G03640,,INDIAN,what do you do as a teenager who makes it out of that alive,,what do you do as a teenager who makes it out of that alive
test,AESRC2020-INDIAN-ACCENT-G03640-G03640S2365,AESRC2020-INDIAN-ACCENT-G03640,,INDIAN,when is rahat fateh ali khan and tanishk bagchi next concert,,when is rat fatay ali khan and tanishk baksi next concert
test,AESRC2020-INDIAN-ACCENT-G03640-G03640S3376,AESRC2020-INDIAN-ACCENT-G03640,,INDIAN,turn on the camera and take some pictures,,turn on the camera and take some pictures
test,AESRC2020-INDIAN-ACCENT-G03704-G03704S1300,AESRC2020-INDIAN-ACCENT-G03704,,INDIAN,we can imagine there being a lot of fuss about it,,we can imagine there being a lot of fuss about it
test,AESRC2020-INDIAN-ACCENT-G03704-G03704S2365,AESRC2020-INDIAN-ACCENT-G03704,,INDIAN,is this a remix of usahay,,is this a remix of us sayy
test,AESRC2020-INDIAN-ACCENT-G03704-G03704S3376,AESRC2020-INDIAN-ACCENT-G03704,,INDIAN,tell me some comic stories,,tell me some comic stories
test,AESRC2020-INDIAN-ACCENT-G03726-G03726S1299,AESRC2020-INDIAN-ACCENT-G03726,,INDIAN,for the most part we were able to use reason with our daughter,,for the most part we were able to use reason with our daughter
test,AESRC2020-INDIAN-ACCENT-G03726-G03726S1300,AESRC2020-INDIAN-ACCENT-G03726,,INDIAN,so far the early return seems to have kept holiday blues at bay,,so far the early return seems to have kept the holiday blues at bay
test,AESRC2020-INDIAN-ACCENT-G03726-G03726S2369,AESRC2020-INDIAN-ACCENT-G03726,,INDIAN,add songs by young thug to the queue,,add songs by young thug to the queue
test,AESRC2020-INDIAN-ACCENT-G03726-G03726S2372,AESRC2020-INDIAN-ACCENT-G03726,,INDIAN,are there other hotels like diana residence,,are there other hotels like diner residence
test,AESRC2020-INDIAN-ACCENT-G03749-G03749S1297,AESRC2020-INDIAN-ACCENT-G03749,,INDIAN,they are led in with joy and gladness they enter the palace of the king,,they are led in with joy and gladness they enter the palace of the king
test,AESRC2020-INDIAN-ACCENT-G03749-G03749S1299,AESRC2020-INDIAN-ACCENT-G03749,,INDIAN,still in the coconut milk little at a time stirring to combine,,stir in the coconut milk little at a time stirring to combine
test,AESRC2020-INDIAN-ACCENT-G03749-G03749S2372,AESRC2020-INDIAN-ACCENT-G03749,,INDIAN,i want to know what style of music fdr in trinidad is,,i want to know what style of music f dr in sinidad is
test,AESRC2020-INDIAN-ACCENT-G03749-G03749S2373,AESRC2020-INDIAN-ACCENT-G03749,,INDIAN,when is it peak time at mchalls bistro,,when is it peak time at mcall's bistro
test,AESRC2020-INDIAN-ACCENT-G03750-G03750S1299,AESRC2020-INDIAN-ACCENT-G03750,,INDIAN,when we thought the dispute was cooling down a young man suddenly sailed in,,when we thought the dispute was cooling down a young man suddenly sailed in
test,AESRC2020-INDIAN-ACCENT-G03750-G03750S1300,AESRC2020-INDIAN-ACCENT-G03750,,INDIAN,my life as i know it is bookended by my birth and my death,,my life as i know it is bookended by my birth and my death
test,AESRC2020-INDIAN-ACCENT-G03750-G03750S2372,AESRC2020-INDIAN-ACCENT-G03750,,INDIAN,where can i watch the matrix,,where can i watch the matrics
test,AESRC2020-INDIAN-ACCENT-G03750-G03750S2373,AESRC2020-INDIAN-ACCENT-G03750,,INDIAN,does mosaico alfetta have an indoor pool and gym,,does mosaio alphetta have an indoor pool and gym
test,AESRC2020-INDIAN-ACCENT-G03804-G03804S1299,AESRC2020-INDIAN-ACCENT-G03804,,INDIAN,so be it i have no choice but to postpone a couple of consumption plan,,so be it i have no choice but to postpone a couple of consumption plan
test,AESRC2020-INDIAN-ACCENT-G03804-G03804S2373,AESRC2020-INDIAN-ACCENT-G03804,,INDIAN,can i watch dead man's burden in a different language,,can i watch dead man's burden in a different language
test,AESRC2020-INDIAN-ACCENT-G03804-G03804S3378,AESRC2020-INDIAN-ACCENT-G03804,,INDIAN,turn off the oven after ten minutes,,turn off the oven after ten minutes
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S1299,AESRC2020-INDIAN-ACCENT-G03809,,INDIAN,i watch lilly's talk show last night on the internet and was brill,,i watched lily's talk show last night on the internet and was brilled
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S1300,AESRC2020-INDIAN-ACCENT-G03809,,INDIAN,take the casserole out of the oven and stir in all the beans,,take the casserole out of the oven and stir in all the binans
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S2371,AESRC2020-INDIAN-ACCENT-G03809,,INDIAN,has break machine been nominated for anything,,has brakemion been nominated for anything
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S2372,AESRC2020-INDIAN-ACCENT-G03809,,INDIAN,what time does kyoto sushi close,,what time does kyoto shushi close
test,AESRC2020-INDIAN-ACCENT-G03822-G03822S1286,AESRC2020-INDIAN-ACCENT-G03822,,INDIAN,he went on to play nearly a decade in the nfl as a backup,,he went on to play nearly a decade in the nfl as a backup
test,AESRC2020-INDIAN-ACCENT-G03822-G03822S1298,AESRC2020-INDIAN-ACCENT-G03822,,INDIAN,if i had stayed there on my own i probably wouldn't have been here now,,if i had stayed there on my own i probably wouldn't have been here now
test,AESRC2020-INDIAN-ACCENT-G03822-G03822S2371,AESRC2020-INDIAN-ACCENT-G03822,,INDIAN,i want to skip the next episode of last of the summer wine,,i want to skip the next episode of last of the summer wine
test,AESRC2020-INDIAN-ACCENT-G03822-G03822S2372,AESRC2020-INDIAN-ACCENT-G03822,,INDIAN,how humid is it in kingston upon hull,,how humid is it in kingston upon hull
test,AESRC2020-INDIAN-ACCENT-G03824-G03824S1300,AESRC2020-INDIAN-ACCENT-G03824,,INDIAN,fish taste better if they are out of sunlight while they are being dried,,fish taste better if they are out of sunlight while they are being dried
test,AESRC2020-INDIAN-ACCENT-G03824-G03824S2372,AESRC2020-INDIAN-ACCENT-G03824,,INDIAN,when will the next episode of walking with dinosaurs air,,when will the next episode of walking with dinosaurs air
test,AESRC2020-INDIAN-ACCENT-G03824-G03824S2373,AESRC2020-INDIAN-ACCENT-G03824,,INDIAN,what is the average price for a meal at the grouse and ale,,what is the average price for a meal at the grouse and ale
test,AESRC2020-INDIAN-ACCENT-G03824-G03824S3378,AESRC2020-INDIAN-ACCENT-G03824,,INDIAN,what was the time when i woke up,,what was the time when i woke up
test,AESRC2020-INDIAN-ACCENT-G03830-G03830S1300,AESRC2020-INDIAN-ACCENT-G03830,,INDIAN,the other quality is the ability to work in a spirit of harmony with others,,the other quality is the ability to work in a spirit of harmony with others
test,AESRC2020-INDIAN-ACCENT-G03830-G03830S2373,AESRC2020-INDIAN-ACCENT-G03830,,INDIAN,how many series are there in the furchester hotel,,how many series are there in the forester hotel
test,AESRC2020-INDIAN-ACCENT-G03838-G03838S1298,AESRC2020-INDIAN-ACCENT-G03838,,INDIAN,only one control type can be assigned as the default for a data type,,only one control type can be assigned as the default for a data type
test,AESRC2020-INDIAN-ACCENT-G03838-G03838S1299,AESRC2020-INDIAN-ACCENT-G03838,,INDIAN,has much of this actually been tried here or is it just talk,,has much of this actually been tried here or is it just talk
test,AESRC2020-INDIAN-ACCENT-G03838-G03838S2372,AESRC2020-INDIAN-ACCENT-G03838,,INDIAN,skip the next episode of the war tapes,,skip the next episode of the w tps
test,AESRC2020-INDIAN-ACCENT-G03838-G03838S2373,AESRC2020-INDIAN-ACCENT-G03838,,INDIAN,are there any places similar to bakersfield,,are there any places similar to bakersfield
test,AESRC2020-INDIAN-ACCENT-G03840-G03840S1300,AESRC2020-INDIAN-ACCENT-G03840,,INDIAN,worst of all wallace goes on as if that were an actual answer,,worst of all wallace goes on as if that were an actual answer
test,AESRC2020-INDIAN-ACCENT-G03840-G03840S2373,AESRC2020-INDIAN-ACCENT-G03840,,INDIAN,uninstall choices,,and installed choices
test,AESRC2020-INDIAN-ACCENT-G03841-G03841S1299,AESRC2020-INDIAN-ACCENT-G03841,,INDIAN,now studying for a master degree i love sports reading music and so on,,now studying for a master degree i love sports reading music and so on
test,AESRC2020-INDIAN-ACCENT-G03841-G03841S1300,AESRC2020-INDIAN-ACCENT-G03841,,INDIAN,as the fox came into the yard the chickens began squawking in alarm,,as the fox came into the yard the chickens began squawking in alarm
test,AESRC2020-INDIAN-ACCENT-G03841-G03841S2372,AESRC2020-INDIAN-ACCENT-G03841,,INDIAN,i want to change it to the babadook,,i want to change it to the babaook
test,AESRC2020-INDIAN-ACCENT-G03841-G03841S3378,AESRC2020-INDIAN-ACCENT-G03841,,INDIAN,turn off tv in twenty min,,turn off t v in twenty minut
test,AESRC2020-INDIAN-ACCENT-G03847-G03847S1300,AESRC2020-INDIAN-ACCENT-G03847,,INDIAN,it is a huge empty shell of a building looming over the capital,,it is a huge empty shell of a building looming over the capital
test,AESRC2020-INDIAN-ACCENT-G03847-G03847S2373,AESRC2020-INDIAN-ACCENT-G03847,,INDIAN,who features in the golden age,,who features in the golden age
test,AESRC2020-INDIAN-ACCENT-G03848-G03848S1299,AESRC2020-INDIAN-ACCENT-G03848,,INDIAN,we have to rely on each other we have to trust each other,,we have to rely on each other we have to trust each other
test,AESRC2020-INDIAN-ACCENT-G03848-G03848S1300,AESRC2020-INDIAN-ACCENT-G03848,,INDIAN,but it is a firmly held belief and is still a conservative estimate,,but it is a firmly held belief and is still a conservative estimate
test,AESRC2020-INDIAN-ACCENT-G03848-G03848S2372,AESRC2020-INDIAN-ACCENT-G03848,,INDIAN,does sugar sugar have a free version,,does sugar sugar have a free version
test,AESRC2020-INDIAN-ACCENT-G03848-G03848S2373,AESRC2020-INDIAN-ACCENT-G03848,,INDIAN,how can i book a table at the french quarter,,how can i book a table at the french quarter
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S1299,AESRC2020-INDIAN-ACCENT-G03853,,INDIAN,but when you opened it he found it was empty and again his anger flared,,but when he opened it he found it was empty and again his anger flared
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S1300,AESRC2020-INDIAN-ACCENT-G03853,,INDIAN,but you seem to have an appetite for forcing them to admit what they are,,but you seem to have an appetite for forcing them to admit what they are
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S2372,AESRC2020-INDIAN-ACCENT-G03853,,INDIAN,i want to listen to little town flirt,,i want to listen to little town flirt
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S2373,AESRC2020-INDIAN-ACCENT-G03853,,INDIAN,from kingdom of spain to yy how long will it take,,from kingdom of spain to y why how long will it take
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S3378,AESRC2020-INDIAN-ACCENT-G03853,,INDIAN,i can not sleep turn it off,,i cannot sleep turn it off
test,AESRC2020-INDIAN-ACCENT-G03884-G03884S1299,AESRC2020-INDIAN-ACCENT-G03884,,INDIAN,if you need to download world community grid software again you can do that here,,if you need to download world community cre software again you can do that here
test,AESRC2020-INDIAN-ACCENT-G03884-G03884S2372,AESRC2020-INDIAN-ACCENT-G03884,,INDIAN,which attractions in state of kuwait are suitable for solo travellers,,which attractions instead of kuwet are suitable for solo travellers
