split,ID,Speaker_ID,Speech_Duration_seconds,Accent,transcript_raw,normalised_transcript_raw,hypothesis_raw
test,AESRC2020-INDIAN-ACCENT-G03704-G03704S2365,AESRC2020-INDIAN-ACCENT-G03704,3.65,INDIAN,is this a remix of usahay,,Is this a remix of You Sahe?
test,AESRC2020-INDIAN-ACCENT-G03704-G03704S3376,AESRC2020-INDIAN-ACCENT-G03704,3.269,INDIAN,tell me some comic stories,,Tell me some comic stories.
test,AESRC2020-INDIAN-ACCENT-G03726-G03726S1299,AESRC2020-INDIAN-ACCENT-G03726,4.919,INDIAN,for the most part we were able to use reason with our daughter,,For the most part we were able to use reason with our daughter.
test,AESRC2020-INDIAN-ACCENT-G03726-G03726S1300,AESRC2020-INDIAN-ACCENT-G03726,5.829,INDIAN,so far the early return seems to have kept holiday blues at bay,,So far the early return seems to have kept the holiday blues at bay.
test,AESRC2020-INDIAN-ACCENT-G03726-G03726S2369,AESRC2020-INDIAN-ACCENT-G03726,3.067,INDIAN,add songs by young thug to the queue,,Add songs by young Thug to the queue.
test,AESRC2020-INDIAN-ACCENT-G03726-G03726S2372,AESRC2020-INDIAN-ACCENT-G03726,3.446,INDIAN,are there other hotels like diana residence,,Are there other hotels like Dino Residence?
test,AESRC2020-INDIAN-ACCENT-G03749-G03749S1297,AESRC2020-INDIAN-ACCENT-G03749,6.715,INDIAN,they are led in with joy and gladness they enter the palace of the king,,They are led in with joy and gladness. They entered the palace of the king.
test,AESRC2020-INDIAN-ACCENT-G03749-G03749S1299,AESRC2020-INDIAN-ACCENT-G03749,5.73,INDIAN,still in the coconut milk little at a time stirring to combine,,"Stir in the coconut milk, little at a time, stirring to combine."
test,AESRC2020-INDIAN-ACCENT-G03749-G03749S2372,AESRC2020-INDIAN-ACCENT-G03749,6.06,INDIAN,i want to know what style of music fdr in trinidad is,,I want to know what style of music FDR in Trinidad is?
test,AESRC2020-INDIAN-ACCENT-G03749-G03749S2373,AESRC2020-INDIAN-ACCENT-G03749,4.595,INDIAN,when is it peak time at mchalls bistro,,When is it pick time at mack hulls bistro?
test,AESRC2020-INDIAN-ACCENT-G03750-G03750S1299,AESRC2020-INDIAN-ACCENT-G03750,7.019,INDIAN,when we thought the dispute was cooling down a young man suddenly sailed in,,"When we thought the dispute was cooling down, a young man suddenly sailed in."
test,AESRC2020-INDIAN-ACCENT-G03750-G03750S1300,AESRC2020-INDIAN-ACCENT-G03750,7.24,INDIAN,my life as i know it is bookended by my birth and my death,,My life as I know it is bookended by my birth and my death.
test,AESRC2020-INDIAN-ACCENT-G03750-G03750S2372,AESRC2020-INDIAN-ACCENT-G03750,2.588,INDIAN,where can i watch the matrix,,Where can I watch the matrix?
test,AESRC2020-INDIAN-ACCENT-G03750-G03750S2373,AESRC2020-INDIAN-ACCENT-G03750,6.63,INDIAN,does mosaico alfetta have an indoor pool and gym,,"Thus, Mosaico, Alphaeta, Heaven, Indore, Pool, and Gym."
test,AESRC2020-INDIAN-ACCENT-G03804-G03804S1299,AESRC2020-INDIAN-ACCENT-G03804,4.496,INDIAN,so be it i have no choice but to postpone a couple of consumption plan,,So be it. I have no choice but to postpone a couple of consumption plans.
test,AESRC2020-INDIAN-ACCENT-G03804-G03804S2373,AESRC2020-INDIAN-ACCENT-G03804,3.681,INDIAN,can i watch dead man's burden in a different language,,Can I watch Deadman's burden in a different language?
test,AESRC2020-INDIAN-ACCENT-G03804-G03804S3378,AESRC2020-INDIAN-ACCENT-G03804,2.731,INDIAN,turn off the oven after ten minutes,,Turn off the oven after 10 minutes.
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S1299,AESRC2020-INDIAN-ACCENT-G03809,5.408,INDIAN,i watch lilly's talk show last night on the internet and was brill,,I watched Lily's talk show last night on the internet and was brilliant.
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S1300,AESRC2020-INDIAN-ACCENT-G03809,4.518,INDIAN,take the casserole out of the oven and stir in all the beans,,Take the casserole out of the oven and stir in all the beans.
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S2371,AESRC2020-INDIAN-ACCENT-G03809,3.675,INDIAN,has break machine been nominated for anything,,Has BREAK MISSION BEEN NOMINATED FOR ANYTHING?
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S2372,AESRC2020-INDIAN-ACCENT-G03809,2.793,INDIAN,what time does kyoto sushi close,,What time does Kyoto Shushi close?
test,AESRC2020-INDIAN-ACCENT-G03822-G03822S1286,AESRC2020-INDIAN-ACCENT-G03822,3.801,INDIAN,he went on to play nearly a decade in the nfl as a backup,,He went on to play nearly a decade in the NFL as a backup.
test,AESRC2020-INDIAN-ACCENT-G03822-G03822S1298,AESRC2020-INDIAN-ACCENT-G03822,3.654,INDIAN,if i had stayed there on my own i probably wouldn't have been here now,,"If I had stayed there on my own, I probably wouldn't have been here now."
test,AESRC2020-INDIAN-ACCENT-G03822-G03822S2371,AESRC2020-INDIAN-ACCENT-G03822,3.801,INDIAN,i want to skip the next episode of last of the summer wine,,I want to skip the next episode of Last of the Summer Wine.
test,AESRC2020-INDIAN-ACCENT-G03822-G03822S2372,AESRC2020-INDIAN-ACCENT-G03822,3.466,INDIAN,how humid is it in kingston upon hull,,How humid is it in Kingston upon hull?
test,AESRC2020-INDIAN-ACCENT-G03824-G03824S1300,AESRC2020-INDIAN-ACCENT-G03824,5.72,INDIAN,fish taste better if they are out of sunlight while they are being dried,,Fish test better if they are out of sunlight while they are being dried.
test,AESRC2020-INDIAN-ACCENT-G03824-G03824S2372,AESRC2020-INDIAN-ACCENT-G03824,4.78,INDIAN,when will the next episode of walking with dinosaurs air,,When will the next episode of Walking with Dinosaurs air?
test,AESRC2020-INDIAN-ACCENT-G03824-G03824S2373,AESRC2020-INDIAN-ACCENT-G03824,4.915,INDIAN,what is the average price for a meal at the grouse and ale,,What is the average price for a meal at the Grouson ale?
test,AESRC2020-INDIAN-ACCENT-G03824-G03824S3378,AESRC2020-INDIAN-ACCENT-G03824,2.575,INDIAN,what was the time when i woke up,,What was the time when they walk up?
test,AESRC2020-INDIAN-ACCENT-G03830-G03830S1300,AESRC2020-INDIAN-ACCENT-G03830,4.72,INDIAN,the other quality is the ability to work in a spirit of harmony with others,,The other quality is the ability to work in a spirit of harmony with others.
test,AESRC2020-INDIAN-ACCENT-G03830-G03830S2373,AESRC2020-INDIAN-ACCENT-G03830,3.915,INDIAN,how many series are there in the furchester hotel,,How many series are there in the Forchester Hotel?
test,AESRC2020-INDIAN-ACCENT-G03838-G03838S1298,AESRC2020-INDIAN-ACCENT-G03838,6.73,INDIAN,only one control type can be assigned as the default for a data type,,Only one control type can be assigned as the default for a data type.
test,AESRC2020-INDIAN-ACCENT-G03838-G03838S1299,AESRC2020-INDIAN-ACCENT-G03838,7.926,INDIAN,has much of this actually been tried here or is it just talk,,Has much of this actually been tried here or is it just talk?
test,AESRC2020-INDIAN-ACCENT-G03838-G03838S2372,AESRC2020-INDIAN-ACCENT-G03838,4.548,INDIAN,skip the next episode of the war tapes,,Skip the next episode of the WarTaps.
test,AESRC2020-INDIAN-ACCENT-G03838-G03838S2373,AESRC2020-INDIAN-ACCENT-G03838,4.682,INDIAN,are there any places similar to bakersfield,,Are there any places similar to Bakersfield?
test,AESRC2020-INDIAN-ACCENT-G03840-G03840S1300,AESRC2020-INDIAN-ACCENT-G03840,5.73,INDIAN,worst of all wallace goes on as if that were an actual answer,,"Worse of all, Wallace goes on as, if that were an actual answer."
test,AESRC2020-INDIAN-ACCENT-G03840-G03840S2373,AESRC2020-INDIAN-ACCENT-G03840,1.97,INDIAN,uninstall choices,,Uninstall choices.
test,AESRC2020-INDIAN-ACCENT-G03841-G03841S1299,AESRC2020-INDIAN-ACCENT-G03841,5.875,INDIAN,now studying for a master degree i love sports reading music and so on,,"Now studying for a master degree, I love sports, reading, music and so on."
test,AESRC2020-INDIAN-ACCENT-G03841-G03841S1300,AESRC2020-INDIAN-ACCENT-G03841,4.96,INDIAN,as the fox came into the yard the chickens began squawking in alarm,,"As the fox came into the yard, the chickens began squawking in alarm."
test,AESRC2020-INDIAN-ACCENT-G03841-G03841S2372,AESRC2020-INDIAN-ACCENT-G03841,3.4,INDIAN,i want to change it to the babadook,,I want to change it to the Baba Duke.
test,AESRC2020-INDIAN-ACCENT-G03841-G03841S3378,AESRC2020-INDIAN-ACCENT-G03841,2.805,INDIAN,turn off tv in twenty min,,Tone Off TV in 20 minutes.
test,AESRC2020-INDIAN-ACCENT-G03847-G03847S1300,AESRC2020-INDIAN-ACCENT-G03847,4.805,INDIAN,it is a huge empty shell of a building looming over the capital,,It is a huge empty shell of a building looming over the capital.
test,AESRC2020-INDIAN-ACCENT-G03847-G03847S2373,AESRC2020-INDIAN-ACCENT-G03847,2.7,INDIAN,who features in the golden age,,who features in the Golden Age.
test,AESRC2020-INDIAN-ACCENT-G03848-G03848S1299,AESRC2020-INDIAN-ACCENT-G03848,3.975,INDIAN,we have to rely on each other we have to trust each other,,We have to rely on each other. We have to trust each other.
test,AESRC2020-INDIAN-ACCENT-G03848-G03848S1300,AESRC2020-INDIAN-ACCENT-G03848,4.545,INDIAN,but it is a firmly held belief and is still a conservative estimate,,But it is a firmly held belief and still a conservative estimate.
test,AESRC2020-INDIAN-ACCENT-G03848-G03848S2372,AESRC2020-INDIAN-ACCENT-G03848,3.205,INDIAN,does sugar sugar have a free version,,Does sugar sugar have a free version?
test,AESRC2020-INDIAN-ACCENT-G03848-G03848S2373,AESRC2020-INDIAN-ACCENT-G03848,3.23,INDIAN,how can i book a table at the french quarter,,How can I book a table at the French Quarter?
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S1299,AESRC2020-INDIAN-ACCENT-G03853,5.425,INDIAN,but when you opened it he found it was empty and again his anger flared,,"But when he opened it, he found it was empty and again his anger flared."
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S1300,AESRC2020-INDIAN-ACCENT-G03853,6.077,INDIAN,but you seem to have an appetite for forcing them to admit what they are,,But you seem to have an appetite for forcing them to admit what they are.
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S2372,AESRC2020-INDIAN-ACCENT-G03853,3.156,INDIAN,i want to listen to little town flirt,,I want to listen to little town flood.
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S2373,AESRC2020-INDIAN-ACCENT-G03853,4.937,INDIAN,from kingdom of spain to yy how long will it take,,"From Kingdom of Spain to YY, how long will it take?"
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S3378,AESRC2020-INDIAN-ACCENT-G03853,2.625,INDIAN,i can not sleep turn it off,,"I cannot sleep, turn it off."
test,AESRC2020-INDIAN-ACCENT-G03884-G03884S1299,AESRC2020-INDIAN-ACCENT-G03884,5.607,INDIAN,if you need to download world community grid software again you can do that here,,"If you need to download world community create software again, you can do that here."
test,AESRC2020-INDIAN-ACCENT-G03884-G03884S2372,AESRC2020-INDIAN-ACCENT-G03884,4.955,INDIAN,which attractions in state of kuwait are suitable for solo travellers,,Which attractions instead of Kuwait are suitable for solo travellers?
test,AESRC2020-INDIAN-ACCENT-G03884-G03884S2373,AESRC2020-INDIAN-ACCENT-G03884,4.525,INDIAN,i want to know other songs with the same name as you better run,,I want to know other songs with the same name as you better run.
test,AESRC2020-INDIAN-ACCENT-G03884-G03884S3378,AESRC2020-INDIAN-ACCENT-G03884,2.051,INDIAN,i am feeling hot,,I'm feeling hot.
test,AESRC2020-INDIAN-ACCENT-G03885-G03885S1299,AESRC2020-INDIAN-ACCENT-G03885,5.946,INDIAN,don't about career path the interviewer is not your manager and won't about that,,Don't about career path. The interviewer is not your manager and won't about that.
test,AESRC2020-INDIAN-ACCENT-G03885-G03885S1300,AESRC2020-INDIAN-ACCENT-G03885,5.003,INDIAN,he gave no reasons but we could tell by his face that he was immovable,,He gave no reasons but we could tell by his face that he was immovable.
test,AESRC2020-INDIAN-ACCENT-G03885-G03885S2372,AESRC2020-INDIAN-ACCENT-G03885,4.013,INDIAN,i want to know what styles of music catfish blues is,,I want to know what styles of music Catfish Blues is.
test,AESRC2020-INDIAN-ACCENT-G03885-G03885S2373,AESRC2020-INDIAN-ACCENT-G03885,2.716,INDIAN,i want to uninstall dailyart,,I want to uninstall daily art.
test,AESRC2020-INDIAN-ACCENT-G03885-G03885S3378,AESRC2020-INDIAN-ACCENT-G03885,2.351,INDIAN,can the heater be turned on,,Can the heater be turned on?
test,AESRC2020-INDIAN-ACCENT-G03899-G03899S1297,AESRC2020-INDIAN-ACCENT-G03899,5.825,INDIAN,here's an algorithm for sorting any set of numbers to get them order,,Here is an algorithm for sorting any set of numbers to get them order.
test,AESRC2020-INDIAN-ACCENT-G03899-G03899S1299,AESRC2020-INDIAN-ACCENT-G03899,6.759,INDIAN,are there any actors or actresses that you like who are your favorite movie stars,,Are there any actors or actresses that you like? Who are your favourite movie stars?
test,AESRC2020-INDIAN-ACCENT-G03899-G03899S2373,AESRC2020-INDIAN-ACCENT-G03899,4.162,INDIAN,i want to change it to a monster calls,,I want to change it to a monster calls.
test,AESRC2020-INDIAN-ACCENT-G03899-G03899S3378,AESRC2020-INDIAN-ACCENT-G03899,3.785,INDIAN,let me know the name of the person texting,,Let me know the name of the person texting.
test,AESRC2020-INDIAN-ACCENT-G03903-G03903S1290,AESRC2020-INDIAN-ACCENT-G03903,6.31,INDIAN,the dog hurt one of its pad when it stepped upon a thorny but,,The dog heard one of its pet when it stepped upon a thorny pet.
test,AESRC2020-INDIAN-ACCENT-G03903-G03903S1292,AESRC2020-INDIAN-ACCENT-G03903,6.355,INDIAN,the helicopters are design to quickly lift soldier and equip to the battlefield,,The helicopters are designed to quickly lift soldiers and equip to the battlefield.
test,AESRC2020-INDIAN-ACCENT-G03903-G03903S2366,AESRC2020-INDIAN-ACCENT-G03903,5.135,INDIAN,from republic of peru to yy how long will it take,,"From Republic of Peru to YY, how long will it take?"
test,AESRC2020-INDIAN-ACCENT-G03903-G03903S2370,AESRC2020-INDIAN-ACCENT-G03903,2.959,INDIAN,change the song to everyday we lit,,Since the song to every day we lead.
test,AESRC2020-INDIAN-ACCENT-G03914-G03914S1300,AESRC2020-INDIAN-ACCENT-G03914,5.679,INDIAN,that will free some space on the hard disk and speed up your machine,,That will freeze some space on the hard disk and speed up your machine.
test,AESRC2020-INDIAN-ACCENT-G03914-G03914S2373,AESRC2020-INDIAN-ACCENT-G03914,3.105,INDIAN,is there rain due in new haven,,Is there rain due in new heaven?
test,AESRC2020-INDIAN-ACCENT-G03918-G03918S2373,AESRC2020-INDIAN-ACCENT-G03918,4.398,INDIAN,play episode one of the famous five from the beginning,,Play Episode 1 of the famous Five from the Beginning.
test,AESRC2020-INDIAN-ACCENT-G03918-G03918S3378,AESRC2020-INDIAN-ACCENT-G03918,2.187,INDIAN,please make the heater off,,Please make the heater off.
test,AESRC2020-INDIAN-ACCENT-G03920-G03920S1300,AESRC2020-INDIAN-ACCENT-G03920,5.845,INDIAN,if the roe is soft you can add it to the soup later on,,"If the row is soft, you can add it to the soup later on."
test,AESRC2020-INDIAN-ACCENT-G03920-G03920S2372,AESRC2020-INDIAN-ACCENT-G03920,2.518,INDIAN,who is the main actor in elena,,Who is the main actor in Elena?
test,AESRC2020-INDIAN-ACCENT-G03924-G03924S1299,AESRC2020-INDIAN-ACCENT-G03924,4.301,INDIAN,he was like the bed at a party on which they pile the coats,,He was like the bed at a party on which they piled the coats.
test,AESRC2020-INDIAN-ACCENT-G03924-G03924S1300,AESRC2020-INDIAN-ACCENT-G03924,4.098,INDIAN,so what role she is going to have is not at all clear,,So what role she is going to have is not at all clear.
test,AESRC2020-INDIAN-ACCENT-G03924-G03924S2371,AESRC2020-INDIAN-ACCENT-G03924,2.53,INDIAN,where does be in the mood to do come from,,Where does being the mood to do come from?
test,AESRC2020-INDIAN-ACCENT-G03924-G03924S2373,AESRC2020-INDIAN-ACCENT-G03924,2.591,INDIAN,i need to restart little nightmares,,I need to restart little nightmares.
test,AESRC2020-INDIAN-ACCENT-G03928-G03928S1299,AESRC2020-INDIAN-ACCENT-G03928,5.189,INDIAN,i wore this veil because he use to be so crazy about veils,,I wore this veil because he used to be so crazy about whales.
test,AESRC2020-INDIAN-ACCENT-G03928-G03928S1300,AESRC2020-INDIAN-ACCENT-G03928,6.388,INDIAN,that's likely to be the case in all of the major political swing states,,That's likely to be the case in all of the major political swing states.
test,AESRC2020-INDIAN-ACCENT-G03928-G03928S2372,AESRC2020-INDIAN-ACCENT-G03928,3.092,INDIAN,do not play clash,,Do not play Clash.
test,AESRC2020-INDIAN-ACCENT-G03928-G03928S2373,AESRC2020-INDIAN-ACCENT-G03928,5.628,INDIAN,what should i take note of before going to isle of man,,What should I take note of before going to I love men?
test,AESRC2020-INDIAN-ACCENT-G03957-G03957S1299,AESRC2020-INDIAN-ACCENT-G03957,5.652,INDIAN,it wasn't like the tour de france so mainstream the tour was on the telly,,It wasn't like the Tour de France so mainstream the tour was on the tally.
test,AESRC2020-INDIAN-ACCENT-G03957-G03957S2371,AESRC2020-INDIAN-ACCENT-G03957,3.727,INDIAN,i want to listen to slow songs by drifter,,I want to listen to slow songs by Drifter
test,AESRC2020-INDIAN-ACCENT-G03957-G03957S2373,AESRC2020-INDIAN-ACCENT-G03957,4.191,INDIAN,are pets allowed in the rooms at hotel ines,,R-pads allowed in Rome's head hotel Innes.
test,AESRC2020-INDIAN-ACCENT-G03957-G03957S3378,AESRC2020-INDIAN-ACCENT-G03957,4.121,INDIAN,air conditioner can help making the room cool,,Air conditioner can help making the room cool.
test,AESRC2020-INDIAN-ACCENT-G03960-G03960S1300,AESRC2020-INDIAN-ACCENT-G03960,6.188,INDIAN,the duty of a parent to support his child was a matter of law,,The duty of a parent to support his child was a matter of law.
test,AESRC2020-INDIAN-ACCENT-G03960-G03960S2372,AESRC2020-INDIAN-ACCENT-G03960,5.552,INDIAN,did oxo good grips upright sweep set get positive reviews,,"Did also good grips upright, sweep set get positive reviews."
test,AESRC2020-INDIAN-ACCENT-G03960-G03960S2373,AESRC2020-INDIAN-ACCENT-G03960,3.59,INDIAN,what languages do they speak in tallahassee,,What languages do they speak in Tallahassee?
test,AESRC2020-INDIAN-ACCENT-G03960-G03960S3378,AESRC2020-INDIAN-ACCENT-G03960,2.197,INDIAN,decrease speed,,Decrease speed.
test,AESRC2020-INDIAN-ACCENT-G04008-G04008S2372,AESRC2020-INDIAN-ACCENT-G04008,4.25,INDIAN,i want to know what the apartment is about,,I want to know what the apartment is about.
test,AESRC2020-INDIAN-ACCENT-G04008-G04008S2373,AESRC2020-INDIAN-ACCENT-G04008,4.6,INDIAN,what direction is the wind blowing in in chandler,,What direction is the wind blowing in in Chandler?
test,AESRC2020-INDIAN-ACCENT-G04026-G04026S1299,AESRC2020-INDIAN-ACCENT-G04026,6.804,INDIAN,he proceeds to take apart every preconception anyone might have ever had about him,,He proceeds to take apart every preconception anyone might have ever had about him.
test,AESRC2020-INDIAN-ACCENT-G04026-G04026S2372,AESRC2020-INDIAN-ACCENT-G04026,5.217,INDIAN,is birdman or the unexpected virtue of ignorance still in cinemas,,Is Birdman or the unexpected virtue of ignorance still in cinemas?
test,AESRC2020-INDIAN-ACCENT-G04030-G04030S1298,AESRC2020-INDIAN-ACCENT-G04030,6.15,INDIAN,at the mean time he can improve his english level both in speaking and reading,,"At the meantime, he can improve his English level both in speaking and reading."
test,AESRC2020-INDIAN-ACCENT-G04030-G04030S1300,AESRC2020-INDIAN-ACCENT-G04030,7.82,INDIAN,he will pick the best of that lot and that best will sired twenty more variations,,He will pick the best of that load and the best will sire 20 more variations.
test,AESRC2020-INDIAN-ACCENT-G04030-G04030S2373,AESRC2020-INDIAN-ACCENT-G04030,3.82,INDIAN,are there more songs like final approach,,Are there more songs like Final Approach?
test,AESRC2020-INDIAN-ACCENT-G04030-G04030S3377,AESRC2020-INDIAN-ACCENT-G04030,3.785,INDIAN,run the oven on for ten minutes,,Run the oven on for 10 minutes.
test,AESRC2020-INDIAN-ACCENT-G04033-G04033S1300,AESRC2020-INDIAN-ACCENT-G04033,7.424,INDIAN,he studies in such a good school as all other students in his village admire,,He studies in such a good school as all other students in his village admire.
test,AESRC2020-INDIAN-ACCENT-G04033-G04033S2373,AESRC2020-INDIAN-ACCENT-G04033,4.64,INDIAN,i want to add drop the ball to my home screen,,I want to add drop the ball to my home skill.
test,AESRC2020-INDIAN-ACCENT-G04046-G04046S1299,AESRC2020-INDIAN-ACCENT-G04046,6.29,INDIAN,the f d has to drive the negotiations and has to improve our deals,,The FD has to drive the negotiations and has to improve our deals.
test,AESRC2020-INDIAN-ACCENT-G04046-G04046S2372,AESRC2020-INDIAN-ACCENT-G04046,4.465,INDIAN,buy a ticket for in the company of men,,Buy a ticket for in the company of men.
test,AESRC2020-INDIAN-ACCENT-G04046-G04046S2373,AESRC2020-INDIAN-ACCENT-G04046,4.827,INDIAN,are there any sites near sunrise beach suites,,Are there any sites near sunrise beach soaps?
test,AESRC2020-INDIAN-ACCENT-G04061-G04061S1299,AESRC2020-INDIAN-ACCENT-G04061,6.183,INDIAN,tapping with a stick against the window he let me know he had arrived,,"Tapping with the stick against the window, he let me know he had arrived."
test,AESRC2020-INDIAN-ACCENT-G04061-G04061S1300,AESRC2020-INDIAN-ACCENT-G04061,7.899,INDIAN,one the european situation continues to be very fragile in my view he said,,"One, the European situation continues to be very fragile in my view,"" he said."
test,AESRC2020-INDIAN-ACCENT-G04061-G04061S2372,AESRC2020-INDIAN-ACCENT-G04061,3.87,INDIAN,what is the name of this episode of class act,,What is the name of this episode of class act?
test,AESRC2020-INDIAN-ACCENT-G04061-G04061S2373,AESRC2020-INDIAN-ACCENT-G04061,4.311,INDIAN,has alka yagnik been nominated for anything,,Has Alka Yagnik been nominated for anything?
test,AESRC2020-INDIAN-ACCENT-G04061-G04061S3378,AESRC2020-INDIAN-ACCENT-G04061,2.449,INDIAN,make the room cooler then outside,,Make the room cooler than outside.
test,AESRC2020-INDIAN-ACCENT-G04077-G04077S1299,AESRC2020-INDIAN-ACCENT-G04077,6.855,INDIAN,however last i heard the deep ocean currents seem to be as healthy as ever,,"However, last I heard the deep ocean currents seem to be as healthy as ever."
test,AESRC2020-INDIAN-ACCENT-G04077-G04077S1300,AESRC2020-INDIAN-ACCENT-G04077,5.934,INDIAN,stalin saw this as part of a plot to remove him from power,,Stalin saw this as part of a plot to remove him from power.
test,AESRC2020-INDIAN-ACCENT-G04077-G04077S2372,AESRC2020-INDIAN-ACCENT-G04077,3.738,INDIAN,how can i book a hotel in pakxe,,How can I book a hotel in Paikai?
test,AESRC2020-INDIAN-ACCENT-G04077-G04077S2373,AESRC2020-INDIAN-ACCENT-G04077,4.472,INDIAN,what is the most played song by loyle carner,,What is the most played song by Loyal Corner?
test,AESRC2020-INDIAN-ACCENT-G04084-G04084S1300,AESRC2020-INDIAN-ACCENT-G04084,8.502,INDIAN,add eggs one at a time beating well after each addition beat in extracts,,Add X one at a time. Beating well after each addiction. Beat in extracts.
test,AESRC2020-INDIAN-ACCENT-G04084-G04084S2373,AESRC2020-INDIAN-ACCENT-G04084,4.025,INDIAN,what time is sunset in swan hill,,What time is sunset in Swan Hill?
test,AESRC2020-INDIAN-ACCENT-G04089-G04089S1300,AESRC2020-INDIAN-ACCENT-G04089,5.63,INDIAN,being here just playing with other people i learned how to just have fun,,"Being here just playing with other people, I learned how to just have fun."
test,AESRC2020-INDIAN-ACCENT-G04089-G04089S2373,AESRC2020-INDIAN-ACCENT-G04089,2.93,INDIAN,play bright side of the road remix,,Play bright side of the road remix.
test,AESRC2020-INDIAN-ACCENT-G04091-G04091S1300,AESRC2020-INDIAN-ACCENT-G04091,4.098,INDIAN,my legs are short and i am slow but i can win this race,,My legs are short and I am slow but I can win the race.
test,AESRC2020-INDIAN-ACCENT-G04091-G04091S2371,AESRC2020-INDIAN-ACCENT-G04091,4.054,INDIAN,i want to get takeaway from the fishermans arms,,I want to get take away from the fisherman's arms.
test,AESRC2020-INDIAN-ACCENT-G10825-G10825S1299,AESRC2020-INDIAN-ACCENT-G10825,4.815,INDIAN,don't give the job to read he'll only botch it up,,Don't give the job to read. He'll only watch it up.
test,AESRC2020-INDIAN-ACCENT-G10825-G10825S1300,AESRC2020-INDIAN-ACCENT-G10825,3.84,INDIAN,hard work and being active was a way of life for everyone,,Hard work and being active was a way of life for everyone.
test,AESRC2020-INDIAN-ACCENT-G10825-G10825S2354,AESRC2020-INDIAN-ACCENT-G10825,4.285,INDIAN,who are the main actors in the show shaurya aur suhani,,"Who are the main actors in the show, Surya or Swani?"
test,AESRC2020-INDIAN-ACCENT-G10825-G10825S2355,AESRC2020-INDIAN-ACCENT-G10825,2.575,INDIAN,what is the altitude in baranagar,,What is the altitude in Bara Nagar?
test,AESRC2020-INDIAN-ACCENT-G10825-G10825S3370,AESRC2020-INDIAN-ACCENT-G10825,2.985,INDIAN,make the temprature of this room higher,,Make the temperature of this room higher.
test,AESRC2020-INDIAN-ACCENT-G10839-G10839S1299,AESRC2020-INDIAN-ACCENT-G10839,3.88,INDIAN,does he need to buy a car in order to travel in america,,Does he need to buy a car in order to travel in America?
test,AESRC2020-INDIAN-ACCENT-G10839-G10839S1300,AESRC2020-INDIAN-ACCENT-G10839,4.097,INDIAN,your promise it would take me live with rest of my life,,You are promised. It would take me live with rest of my life.
test,AESRC2020-INDIAN-ACCENT-G10839-G10839S2354,AESRC2020-INDIAN-ACCENT-G10839,3.99,INDIAN,does milan guest house have an indoor pool and gym,,Does Milan Guest House have an indoor pool and gym?
test,AESRC2020-INDIAN-ACCENT-G10839-G10839S2355,AESRC2020-INDIAN-ACCENT-G10839,4.55,INDIAN,i want to know more about places around admiralty hotel,,I want to know more about places around Admiralty Hotel.
test,AESRC2020-INDIAN-ACCENT-G10858-G10858S2354,AESRC2020-INDIAN-ACCENT-G10858,3.66,INDIAN,what time will the sun set in barkmere,,What time will the sun set in a barge mare?
test,AESRC2020-INDIAN-ACCENT-G10858-G10858S2355,AESRC2020-INDIAN-ACCENT-G10858,4.345,INDIAN,what platform can i watch the nanny on,,What platform can I watch the nanny on?
test,AESRC2020-INDIAN-ACCENT-G10858-G10858S3370,AESRC2020-INDIAN-ACCENT-G10858,2.462,INDIAN,help me play songs now,,Help me play songs now.
test,AESRC2020-INDIAN-ACCENT-G10940-G10940S1299,AESRC2020-INDIAN-ACCENT-G10940,6.333,INDIAN,lately she was seen out with a mystery unknown friend a lot in private,,Lately he was seen out with a mystery unknown friend a lot in private.
test,AESRC2020-INDIAN-ACCENT-G10940-G10940S1300,AESRC2020-INDIAN-ACCENT-G10940,4.863,INDIAN,it is not that we do not admire them as they deserve,,It is not that we do not admire them as they deserve.
test,AESRC2020-INDIAN-ACCENT-G10940-G10940S2354,AESRC2020-INDIAN-ACCENT-G10940,3.998,INDIAN,what direction is the wind blowing in anand,,What direction is the wind blowing in Anand?
test,AESRC2020-INDIAN-ACCENT-G10940-G10940S2355,AESRC2020-INDIAN-ACCENT-G10940,3.543,INDIAN,how fast is the wind blowing in edmonton,,How fast is the wind blowing in Edmonton?
test,AESRC2020-INDIAN-ACCENT-G10940-G10940S3370,AESRC2020-INDIAN-ACCENT-G10940,2.609,INDIAN,i just turn it on,,I just turn it on.
test,AESRC2020-INDIAN-ACCENT-G10965-G10965S1299,AESRC2020-INDIAN-ACCENT-G10965,4.25,INDIAN,i'd like another piece please but just a small one,,"I did like another piece please, but just a small one."
test,AESRC2020-INDIAN-ACCENT-G10965-G10965S1300,AESRC2020-INDIAN-ACCENT-G10965,4.065,INDIAN,how are we to determine just what the right sum is,,How are we to determine just what the right sum is?
test,AESRC2020-INDIAN-ACCENT-G10965-G10965S2353,AESRC2020-INDIAN-ACCENT-G10965,2.774,INDIAN,when was the show the croods made,,When was the show The Croods made?
