split,ID,Speaker_ID,Speech_Duration_seconds,Accent,transcript_raw,normalised_transcript_raw,hypothesis_raw
test,AESRC2020-INDIAN-ACCENT-G03144-G03144S1299,AESRC2020-INDIAN-ACCENT-G03144,4.888,INDIAN,she once worked as a model in a department store,,She once worked as a model in a department store.
test,AESRC2020-INDIAN-ACCENT-G03144-G03144S2365,AESRC2020-INDIAN-ACCENT-G03144,3.441,INDIAN,where does at the cost of come from,,where does add the cost of come from?
test,AESRC2020-INDIAN-ACCENT-G03144-G03144S2366,AESRC2020-INDIAN-ACCENT-G03144,3.115,INDIAN,where can i buy mann bharrya,,Will can I buy man's body young?
test,AESRC2020-INDIAN-ACCENT-G03144-G03144S3374,AESRC2020-INDIAN-ACCENT-G03144,2.865,INDIAN,turn off the light now,,Don't off the light now.
test,AESRC2020-INDIAN-ACCENT-G03161-G03161S1299,AESRC2020-INDIAN-ACCENT-G03161,3.816,INDIAN,you just won a free haircut ticket do you go for,,You just want a free haircut to get. Do you go for?
test,AESRC2020-INDIAN-ACCENT-G03161-G03161S1300,AESRC2020-INDIAN-ACCENT-G03161,4.69,INDIAN,why the doctor had given to him was more than i could fancy,,Why the doctor had given to him was more than I could fancy?
test,AESRC2020-INDIAN-ACCENT-G03161-G03161S2365,AESRC2020-INDIAN-ACCENT-G03161,3.217,INDIAN,add sajan ghar jaana hai to up next,,Ed Sajan Ghadjana had to up next.
test,AESRC2020-INDIAN-ACCENT-G03218-G03218S1300,AESRC2020-INDIAN-ACCENT-G03218,5.19,INDIAN,let us draw the circle with and radius equal to a,,Let us draw the circle with n radius equal to a.
test,AESRC2020-INDIAN-ACCENT-G03218-G03218S2365,AESRC2020-INDIAN-ACCENT-G03218,3.912,INDIAN,what is quinte west weekly forecast,,What is kind to waste weekly forecast?
test,AESRC2020-INDIAN-ACCENT-G03218-G03218S2366,AESRC2020-INDIAN-ACCENT-G03218,3.514,INDIAN,what is the nearest bhoir hotel branch,,What is the nearest boy hotel branch?
test,AESRC2020-INDIAN-ACCENT-G03233-G03233S1299,AESRC2020-INDIAN-ACCENT-G03233,4.095,INDIAN,and then he fell from his horse from the battle from life,,and then he fell from his horse from the battle from life.
test,AESRC2020-INDIAN-ACCENT-G03233-G03233S1300,AESRC2020-INDIAN-ACCENT-G03233,3.55,INDIAN,i was then under contract to a bus company,,I was then under contract to a bus company.
test,AESRC2020-INDIAN-ACCENT-G03233-G03233S2365,AESRC2020-INDIAN-ACCENT-G03233,5.467,INDIAN,when will the next series of bhagonwali baante apni taqdeer come out,,When will the next series of Bhagavanwali Bantea's own takdhir come out?
test,AESRC2020-INDIAN-ACCENT-G03233-G03233S2366,AESRC2020-INDIAN-ACCENT-G03233,3.59,INDIAN,what time does hotel sagar restaurant open,,What time does hotel saga restaurant open?
test,AESRC2020-INDIAN-ACCENT-G03233-G03233S3376,AESRC2020-INDIAN-ACCENT-G03233,2.271,INDIAN,on the rice cooker,,on the right-skooker.
test,AESRC2020-INDIAN-ACCENT-G03234-G03234S1299,AESRC2020-INDIAN-ACCENT-G03234,5.492,INDIAN,thus going against all doubts that is the mystery of the true fat,,thus going against all doubts that is the mystery of the true fat.
test,AESRC2020-INDIAN-ACCENT-G03234-G03234S2365,AESRC2020-INDIAN-ACCENT-G03234,3.271,INDIAN,will there be rain in imphal today,,Will there be reigning in files today?
test,AESRC2020-INDIAN-ACCENT-G03234-G03234S2366,AESRC2020-INDIAN-ACCENT-G03234,3.61,INDIAN,show more shows like naya mahisagar,,Show more shows like new Mysager.
test,AESRC2020-INDIAN-ACCENT-G03234-G03234S3376,AESRC2020-INDIAN-ACCENT-G03234,2.49,INDIAN,can i make a call to dad,,Can I make a call today?
test,AESRC2020-INDIAN-ACCENT-G03243-G03243S1299,AESRC2020-INDIAN-ACCENT-G03243,3.35,INDIAN,i have no advice that i can offer you,,I have no advice that I can offer you.
test,AESRC2020-INDIAN-ACCENT-G03243-G03243S2366,AESRC2020-INDIAN-ACCENT-G03243,4.135,INDIAN,skip the next episode of behram the bandit,,Let's keep the next episode of Beheram The Bandit.
test,AESRC2020-INDIAN-ACCENT-G03243-G03243S3376,AESRC2020-INDIAN-ACCENT-G03243,2.268,INDIAN,to day is very hot,,Today is very hot.
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S1299,AESRC2020-INDIAN-ACCENT-G03247,4.345,INDIAN,many people count on the bus to be on time every day,,Many people count on the bus to be on time every day.
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S1300,AESRC2020-INDIAN-ACCENT-G03247,3.426,INDIAN,for a car of this size the lock is excellent,,for a curve of this size the lock is excellent.
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S2364,AESRC2020-INDIAN-ACCENT-G03247,3.309,INDIAN,show more show like truth vs hype,,Show more show like truth versus hype.
test,AESRC2020-INDIAN-ACCENT-G03247-G03247S2366,AESRC2020-INDIAN-ACCENT-G03247,3.34,INDIAN,play rahmat da darya illahi,,"Play, Ramada, Dariya, Ilahi,"
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S1298,AESRC2020-INDIAN-ACCENT-G03268,3.439,INDIAN,he was careful to mark his place before he shut the book,,He was careful to mark his place before he shard the book.
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S1299,AESRC2020-INDIAN-ACCENT-G03268,5.21,INDIAN,look online and you will find a much greater choice than in a garden centre,,Look online and you will find a much greater choice than in your Gordell Center.
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S2351,AESRC2020-INDIAN-ACCENT-G03268,3.969,INDIAN,does hermanas aguila have an upcoming release,,Does Armen's Accula have an upcoming release?
test,AESRC2020-INDIAN-ACCENT-G03268-G03268S2352,AESRC2020-INDIAN-ACCENT-G03268,2.451,INDIAN,i want to listen to marriage,,I want to listen to marriage.
test,AESRC2020-INDIAN-ACCENT-G03294-G03294S1298,AESRC2020-INDIAN-ACCENT-G03294,4.463,INDIAN,her beauty makes a strong appeal to the sense of the other sex,,Her beauty makes a stronger appeal to the sense of the other sex.
test,AESRC2020-INDIAN-ACCENT-G03294-G03294S2354,AESRC2020-INDIAN-ACCENT-G03294,3.728,INDIAN,what soundtracks have music by mahesh kale,,What soundtracks have music by my age kill?
test,AESRC2020-INDIAN-ACCENT-G03294-G03294S2355,AESRC2020-INDIAN-ACCENT-G03294,3.854,INDIAN,i want to know about jayachandran music career,,I want to know about Chai Chandra music earlier.
test,AESRC2020-INDIAN-ACCENT-G03301-G03301S1045,AESRC2020-INDIAN-ACCENT-G03301,6.94,INDIAN,any head teacher who made errors like this would be chucked out,,Any head teacher who made errors like this would be chucked out.
test,AESRC2020-INDIAN-ACCENT-G03334-G03334S1300,AESRC2020-INDIAN-ACCENT-G03334,4.935,INDIAN,what does korea daughter star nose is is that mo held out,,What is Korea's daughter star knows is that Mohel doubt.
test,AESRC2020-INDIAN-ACCENT-G03334-G03334S2355,AESRC2020-INDIAN-ACCENT-G03334,2.524,INDIAN,start the movie doomed soul,,Start the movie Doomzone.
test,AESRC2020-INDIAN-ACCENT-G03336-G03336S1300,AESRC2020-INDIAN-ACCENT-G03336,3.657,INDIAN,here is so big a stone as no one can lift,,Here is so big a stone as no one can lift.
test,AESRC2020-INDIAN-ACCENT-G03336-G03336S2355,AESRC2020-INDIAN-ACCENT-G03336,3.078,INDIAN,stop playing the lord of love and power,,Stop playing the Lord of Love and Power.
test,AESRC2020-INDIAN-ACCENT-G03370-G03370S1300,AESRC2020-INDIAN-ACCENT-G03370,4.54,INDIAN,it was a photograph and there was no question of its identity,,It was a photograph and there was no question of its identity.
test,AESRC2020-INDIAN-ACCENT-G03370-G03370S2354,AESRC2020-INDIAN-ACCENT-G03370,4.21,INDIAN,how much is protect handwash masterchef refill packet,,How much is protect hand wash master chef refill packet?
test,AESRC2020-INDIAN-ACCENT-G03370-G03370S2355,AESRC2020-INDIAN-ACCENT-G03370,5.487,INDIAN,how long will it take to get to republic of chile from my location,,How long will it take to get to Republic of Chile from my location?
test,AESRC2020-INDIAN-ACCENT-G03370-G03370S3370,AESRC2020-INDIAN-ACCENT-G03370,2.174,INDIAN,plug the smart fan off,,Plug this part for an off.
test,AESRC2020-INDIAN-ACCENT-G03435-G03435S1299,AESRC2020-INDIAN-ACCENT-G03435,5.05,INDIAN,he has a champion's mind he is very focused on each point,,"He has a champion's mind, he is very focused on each point."
test,AESRC2020-INDIAN-ACCENT-G03435-G03435S2353,AESRC2020-INDIAN-ACCENT-G03435,3.62,INDIAN,how many awards has kishore kumar won,,How many awards has Kisor Kumar won?
test,AESRC2020-INDIAN-ACCENT-G03435-G03435S2354,AESRC2020-INDIAN-ACCENT-G03435,4.75,INDIAN,what should i know before going to saint vincent and the grenadines,,What should I know before going to sent Vincent and the Grand Indians?
test,AESRC2020-INDIAN-ACCENT-G03435-G03435S3370,AESRC2020-INDIAN-ACCENT-G03435,3.348,INDIAN,turn on freeze mode and freeze the items,,Turn on fridge mode and freeze the items.
test,AESRC2020-INDIAN-ACCENT-G03449-G03449S1300,AESRC2020-INDIAN-ACCENT-G03449,4.679,INDIAN,the girl made up her face carefully before going to meet james,,The girl made up her face carefully before going to meet James.
test,AESRC2020-INDIAN-ACCENT-G03449-G03449S2355,AESRC2020-INDIAN-ACCENT-G03449,3.721,INDIAN,recommend more shows like enemy at the gates,,Recommend more shows like enemy at the gates
test,AESRC2020-INDIAN-ACCENT-G03453-G03453S1300,AESRC2020-INDIAN-ACCENT-G03453,4.684,INDIAN,in the history woman always had a lower status than men,,"In the history, women always had a lower status than men."
test,AESRC2020-INDIAN-ACCENT-G03453-G03453S2355,AESRC2020-INDIAN-ACCENT-G03453,3.819,INDIAN,add the show jeet jayenge hum to the queue,,"Add the show, Gjangheham to the queue."
test,AESRC2020-INDIAN-ACCENT-G03504-G03504S2349,AESRC2020-INDIAN-ACCENT-G03504,3.235,INDIAN,what album is the song safar from,,What album is the song suffered from?
test,AESRC2020-INDIAN-ACCENT-G03504-G03504S2350,AESRC2020-INDIAN-ACCENT-G03504,2.6,INDIAN,who sings the song indiana,,Who sings the song in Dianna?
test,AESRC2020-INDIAN-ACCENT-G03504-G03504S3380,AESRC2020-INDIAN-ACCENT-G03504,1.723,INDIAN,switch on the tv,,switch on the TV.
test,AESRC2020-INDIAN-ACCENT-G03508-G03508S1199,AESRC2020-INDIAN-ACCENT-G03508,6.53,INDIAN,and not all schools employ registered nurses and there an r,,and not all schools employ registered nurses and their and are.
test,AESRC2020-INDIAN-ACCENT-G03508-G03508S1200,AESRC2020-INDIAN-ACCENT-G03508,5.537,INDIAN,it is possible to learn a new language within a few months,,It is possible to learn a new language within a few months.
test,AESRC2020-INDIAN-ACCENT-G03508-G03508S2349,AESRC2020-INDIAN-ACCENT-G03508,7.137,INDIAN,help me buy tickets to see the movie a full moon night in spring in theaters,,Help me bite tickets to see the movie of full moon night in Spring in theatres.
test,AESRC2020-INDIAN-ACCENT-G03508-G03508S2350,AESRC2020-INDIAN-ACCENT-G03508,6.918,INDIAN,how much time will it take me to visit rosary college of commerce and arts,,How much time will it take me to visit Rosary College of Commerce and Arts?
test,AESRC2020-INDIAN-ACCENT-G03524-G03524S1200,AESRC2020-INDIAN-ACCENT-G03524,5.105,INDIAN,his friends say that he always has fortune on his side,,His friends say that he always has fortune on his side.
test,AESRC2020-INDIAN-ACCENT-G03524-G03524S2350,AESRC2020-INDIAN-ACCENT-G03524,4.694,INDIAN,i want to know the seven day weather forecast in motihari,,I want to know the 7 day weather forecast in Motihari.
test,AESRC2020-INDIAN-ACCENT-G03524-G03524S3380,AESRC2020-INDIAN-ACCENT-G03524,2.072,INDIAN,turn off the fridge,,Turn off the fridge.
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S1299,AESRC2020-INDIAN-ACCENT-G03556,5.704,INDIAN,he has neither prepared his lesson nor gone to bed,,He has neither prepared his lesson nor gone to bed.
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S2365,AESRC2020-INDIAN-ACCENT-G03556,2.179,INDIAN,skip chitrahaar,,Skip Chitrahar.
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S2366,AESRC2020-INDIAN-ACCENT-G03556,5.02,INDIAN,what is the average cost of a flight to tadepalligudem,,What is the average cost of a flight to 30 per legutem?
test,AESRC2020-INDIAN-ACCENT-G03556-G03556S3376,AESRC2020-INDIAN-ACCENT-G03556,3.605,INDIAN,i want to listen to something romantic music,,I want to listen to something romantic music.
test,AESRC2020-INDIAN-ACCENT-G03595-G03595S1300,AESRC2020-INDIAN-ACCENT-G03595,6.07,INDIAN,it was not possible to complete the computation in a single pass,,It was not possible to complete the computation in a single pass.
test,AESRC2020-INDIAN-ACCENT-G03595-G03595S2366,AESRC2020-INDIAN-ACCENT-G03595,8.023,INDIAN,i want to know more about places around abhirama hotels and resort private limited,,I want to know more about places around Abhirahama hotels and resort private limited.
test,AESRC2020-INDIAN-ACCENT-G03610-G03610S1299,AESRC2020-INDIAN-ACCENT-G03610,4.235,INDIAN,does the bank charge a fee for setting up the account,,Does the bank charge a fee for setting up the account?
test,AESRC2020-INDIAN-ACCENT-G03610-G03610S1300,AESRC2020-INDIAN-ACCENT-G03610,6.155,INDIAN,we got in the car and went down the supermarket and started buying food,,We got in the car and went down the supermarket and started buying food.
test,AESRC2020-INDIAN-ACCENT-G03610-G03610S2364,AESRC2020-INDIAN-ACCENT-G03610,3.77,INDIAN,how can i say for the moment in english,,How can I say for the moment in English?
test,AESRC2020-INDIAN-ACCENT-G03610-G03610S2366,AESRC2020-INDIAN-ACCENT-G03610,2.93,INDIAN,where can i watch flying prince,,Where can I watch flying prince?
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S1299,AESRC2020-INDIAN-ACCENT-G03626,6.605,INDIAN,on seeing it he can not help recall his bitter past,,"On seeing it, he cannot help recall his bitter past."
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S1300,AESRC2020-INDIAN-ACCENT-G03626,7.077,INDIAN,the document was previously circulated in new york at the united nations,,The document was previously circulated in New York at the United Nations.
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S2364,AESRC2020-INDIAN-ACCENT-G03626,4.08,INDIAN,is they just want broadcast on the radio,,Is the just one broadcast on the radio?
test,AESRC2020-INDIAN-ACCENT-G03626-G03626S2365,AESRC2020-INDIAN-ACCENT-G03626,5.64,INDIAN,what year did kuchh jhuki palkain come out,,What year did Kuch juki palke come out?
test,AESRC2020-INDIAN-ACCENT-G03640-G03640S1298,AESRC2020-INDIAN-ACCENT-G03640,3.782,INDIAN,a plan is on foot to build a new tunnel here,,a plan is on foot to build a new tunnel here.
test,AESRC2020-INDIAN-ACCENT-G03640-G03640S1300,AESRC2020-INDIAN-ACCENT-G03640,4.095,INDIAN,what do you do as a teenager who makes it out of that alive,,What do you do at the teenager who makes it out of that alive?
test,AESRC2020-INDIAN-ACCENT-G03640-G03640S2365,AESRC2020-INDIAN-ACCENT-G03640,4.752,INDIAN,when is rahat fateh ali khan and tanishk bagchi next concert,,When is Radh Fateh Ali Khan and Tanisk Bhakchi next concert?
test,AESRC2020-INDIAN-ACCENT-G03640-G03640S3376,AESRC2020-INDIAN-ACCENT-G03640,2.847,INDIAN,turn on the camera and take some pictures,,Turn on the camera and take some pictures.
test,AESRC2020-INDIAN-ACCENT-G03704-G03704S1300,AESRC2020-INDIAN-ACCENT-G03704,5.46,INDIAN,we can imagine there being a lot of fuss about it,,We can imagine there being a lot of us about it.
test,AESRC2020-INDIAN-ACCENT-G03704-G03704S2365,AESRC2020-INDIAN-ACCENT-G03704,3.65,INDIAN,is this a remix of usahay,,is this remix of you Sahi.
test,AESRC2020-INDIAN-ACCENT-G03704-G03704S3376,AESRC2020-INDIAN-ACCENT-G03704,3.269,INDIAN,tell me some comic stories,,Tell me some comic stories.
test,AESRC2020-INDIAN-ACCENT-G03726-G03726S1299,AESRC2020-INDIAN-ACCENT-G03726,4.919,INDIAN,for the most part we were able to use reason with our daughter,,For the most part we were able to use reason with our daughter.
test,AESRC2020-INDIAN-ACCENT-G03726-G03726S1300,AESRC2020-INDIAN-ACCENT-G03726,5.829,INDIAN,so far the early return seems to have kept holiday blues at bay,,So far the early returns seems to have kept the holiday blues at bay.
test,AESRC2020-INDIAN-ACCENT-G03726-G03726S2369,AESRC2020-INDIAN-ACCENT-G03726,3.067,INDIAN,add songs by young thug to the queue,,at songs by young thug to the queue.
test,AESRC2020-INDIAN-ACCENT-G03726-G03726S2372,AESRC2020-INDIAN-ACCENT-G03726,3.446,INDIAN,are there other hotels like diana residence,,Are there other hotels like Dino residents?
test,AESRC2020-INDIAN-ACCENT-G03749-G03749S1297,AESRC2020-INDIAN-ACCENT-G03749,6.715,INDIAN,they are led in with joy and gladness they enter the palace of the king,,They are led in with joy and gladness. They entered the palace of the King.
test,AESRC2020-INDIAN-ACCENT-G03749-G03749S1299,AESRC2020-INDIAN-ACCENT-G03749,5.73,INDIAN,still in the coconut milk little at a time stirring to combine,,"Stir in the coconut milk little at a time, stirring to combine."
test,AESRC2020-INDIAN-ACCENT-G03749-G03749S2372,AESRC2020-INDIAN-ACCENT-G03749,6.06,INDIAN,i want to know what style of music fdr in trinidad is,,I want to know what style of music FDR infinite is.
test,AESRC2020-INDIAN-ACCENT-G03749-G03749S2373,AESRC2020-INDIAN-ACCENT-G03749,4.595,INDIAN,when is it peak time at mchalls bistro,,When is it peak time at MacHalls bestow?
test,AESRC2020-INDIAN-ACCENT-G03750-G03750S1299,AESRC2020-INDIAN-ACCENT-G03750,7.019,INDIAN,when we thought the dispute was cooling down a young man suddenly sailed in,,When we thought that this feud was cooling down a young man suddenly sailed in.
test,AESRC2020-INDIAN-ACCENT-G03750-G03750S1300,AESRC2020-INDIAN-ACCENT-G03750,7.24,INDIAN,my life as i know it is bookended by my birth and my death,,My life as I know it is bookended by my birth and my death.
test,AESRC2020-INDIAN-ACCENT-G03750-G03750S2372,AESRC2020-INDIAN-ACCENT-G03750,2.588,INDIAN,where can i watch the matrix,,Where can I watch the Matrix?
test,AESRC2020-INDIAN-ACCENT-G03750-G03750S2373,AESRC2020-INDIAN-ACCENT-G03750,6.63,INDIAN,does mosaico alfetta have an indoor pool and gym,,Does Musico? Elfeta have an indoor pool and gym?
test,AESRC2020-INDIAN-ACCENT-G03804-G03804S1299,AESRC2020-INDIAN-ACCENT-G03804,4.496,INDIAN,so be it i have no choice but to postpone a couple of consumption plan,,"So be it, I have no choice but to postpone a couple of consumption plan."
test,AESRC2020-INDIAN-ACCENT-G03804-G03804S2373,AESRC2020-INDIAN-ACCENT-G03804,3.681,INDIAN,can i watch dead man's burden in a different language,,Can I watch Deadman's Bird in a different language?
test,AESRC2020-INDIAN-ACCENT-G03804-G03804S3378,AESRC2020-INDIAN-ACCENT-G03804,2.731,INDIAN,turn off the oven after ten minutes,,turn off the oven after 10 minutes.
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S1299,AESRC2020-INDIAN-ACCENT-G03809,5.408,INDIAN,i watch lilly's talk show last night on the internet and was brill,,I watched Lily's talk show last night on the internet and was brilliant.
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S1300,AESRC2020-INDIAN-ACCENT-G03809,4.518,INDIAN,take the casserole out of the oven and stir in all the beans,,Take the casserole out of the woven and steering all the bins.
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S2371,AESRC2020-INDIAN-ACCENT-G03809,3.675,INDIAN,has break machine been nominated for anything,,Has break mission been nominated for anything?
test,AESRC2020-INDIAN-ACCENT-G03809-G03809S2372,AESRC2020-INDIAN-ACCENT-G03809,2.793,INDIAN,what time does kyoto sushi close,,What time does Kyoto Fushi close?
test,AESRC2020-INDIAN-ACCENT-G03822-G03822S1286,AESRC2020-INDIAN-ACCENT-G03822,3.801,INDIAN,he went on to play nearly a decade in the nfl as a backup,,He went on to play nearly a decade in the NFL as a backup.
test,AESRC2020-INDIAN-ACCENT-G03822-G03822S1298,AESRC2020-INDIAN-ACCENT-G03822,3.654,INDIAN,if i had stayed there on my own i probably wouldn't have been here now,,"If I had stayed there on my own, I probably wouldn't have been here now."
test,AESRC2020-INDIAN-ACCENT-G03822-G03822S2371,AESRC2020-INDIAN-ACCENT-G03822,3.801,INDIAN,i want to skip the next episode of last of the summer wine,,I want to skip the next episode of Last of the Summer Wine.
test,AESRC2020-INDIAN-ACCENT-G03822-G03822S2372,AESRC2020-INDIAN-ACCENT-G03822,3.466,INDIAN,how humid is it in kingston upon hull,,How humid is it in Kingston upon hull?
test,AESRC2020-INDIAN-ACCENT-G03824-G03824S1300,AESRC2020-INDIAN-ACCENT-G03824,5.72,INDIAN,fish taste better if they are out of sunlight while they are being dried,,Fish test better. If they're out of sunlight while they're being dried.
test,AESRC2020-INDIAN-ACCENT-G03824-G03824S2372,AESRC2020-INDIAN-ACCENT-G03824,4.78,INDIAN,when will the next episode of walking with dinosaurs air,,When will the next episode of Walking With Dinosaurs Air?
test,AESRC2020-INDIAN-ACCENT-G03824-G03824S2373,AESRC2020-INDIAN-ACCENT-G03824,4.915,INDIAN,what is the average price for a meal at the grouse and ale,,What is the average price for a meal at the Grousenale?
test,AESRC2020-INDIAN-ACCENT-G03824-G03824S3378,AESRC2020-INDIAN-ACCENT-G03824,2.575,INDIAN,what was the time when i woke up,,What was the time when they woke up?
test,AESRC2020-INDIAN-ACCENT-G03830-G03830S1300,AESRC2020-INDIAN-ACCENT-G03830,4.72,INDIAN,the other quality is the ability to work in a spirit of harmony with others,,The other quality is the ability to work in a spirit of harmony with others.
test,AESRC2020-INDIAN-ACCENT-G03830-G03830S2373,AESRC2020-INDIAN-ACCENT-G03830,3.915,INDIAN,how many series are there in the furchester hotel,,How many series are there in the 4thester Hothel?
test,AESRC2020-INDIAN-ACCENT-G03838-G03838S1298,AESRC2020-INDIAN-ACCENT-G03838,6.73,INDIAN,only one control type can be assigned as the default for a data type,,Only one control type can be assigned as the default for a data type.
test,AESRC2020-INDIAN-ACCENT-G03838-G03838S1299,AESRC2020-INDIAN-ACCENT-G03838,7.926,INDIAN,has much of this actually been tried here or is it just talk,,"has much of these actually been tried here, or is it just dark?"
test,AESRC2020-INDIAN-ACCENT-G03838-G03838S2372,AESRC2020-INDIAN-ACCENT-G03838,4.548,INDIAN,skip the next episode of the war tapes,,Skip the next episode of the World Tips.
test,AESRC2020-INDIAN-ACCENT-G03838-G03838S2373,AESRC2020-INDIAN-ACCENT-G03838,4.682,INDIAN,are there any places similar to bakersfield,,Are there any places similar to Bakersfield?
test,AESRC2020-INDIAN-ACCENT-G03840-G03840S1300,AESRC2020-INDIAN-ACCENT-G03840,5.73,INDIAN,worst of all wallace goes on as if that were an actual answer,,"worst of all, Wallace goes on as if that were an actual answer."
test,AESRC2020-INDIAN-ACCENT-G03840-G03840S2373,AESRC2020-INDIAN-ACCENT-G03840,1.97,INDIAN,uninstall choices,,An installed choices.
test,AESRC2020-INDIAN-ACCENT-G03841-G03841S1299,AESRC2020-INDIAN-ACCENT-G03841,5.875,INDIAN,now studying for a master degree i love sports reading music and so on,,"Now, studying for a master degree, I love sports, reading music and so on."
test,AESRC2020-INDIAN-ACCENT-G03841-G03841S1300,AESRC2020-INDIAN-ACCENT-G03841,4.96,INDIAN,as the fox came into the yard the chickens began squawking in alarm,,"As the fox came into the yard, the chickens began squawking in alarm."
test,AESRC2020-INDIAN-ACCENT-G03841-G03841S2372,AESRC2020-INDIAN-ACCENT-G03841,3.4,INDIAN,i want to change it to the babadook,,I want to change it to the Baba Duke.
test,AESRC2020-INDIAN-ACCENT-G03841-G03841S3378,AESRC2020-INDIAN-ACCENT-G03841,2.805,INDIAN,turn off tv in twenty min,,Turn off TV in 2021.
test,AESRC2020-INDIAN-ACCENT-G03847-G03847S1300,AESRC2020-INDIAN-ACCENT-G03847,4.805,INDIAN,it is a huge empty shell of a building looming over the capital,,It is a huge mt shell of a building looming over the capital.
test,AESRC2020-INDIAN-ACCENT-G03847-G03847S2373,AESRC2020-INDIAN-ACCENT-G03847,2.7,INDIAN,who features in the golden age,,Who features in the Golden Age?
test,AESRC2020-INDIAN-ACCENT-G03848-G03848S1299,AESRC2020-INDIAN-ACCENT-G03848,3.975,INDIAN,we have to rely on each other we have to trust each other,,"We have to rely on each other, we have to trust each other."
test,AESRC2020-INDIAN-ACCENT-G03848-G03848S1300,AESRC2020-INDIAN-ACCENT-G03848,4.545,INDIAN,but it is a firmly held belief and is still a conservative estimate,,But it is a firmly held belief and still a conservative estimate.
test,AESRC2020-INDIAN-ACCENT-G03848-G03848S2372,AESRC2020-INDIAN-ACCENT-G03848,3.205,INDIAN,does sugar sugar have a free version,,That sugar sugar have a free version
test,AESRC2020-INDIAN-ACCENT-G03848-G03848S2373,AESRC2020-INDIAN-ACCENT-G03848,3.23,INDIAN,how can i book a table at the french quarter,,How can I book a table at the French Quarter?
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S1299,AESRC2020-INDIAN-ACCENT-G03853,5.425,INDIAN,but when you opened it he found it was empty and again his anger flared,,"But when he opened it, he found it was empty and again his anger fled."
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S1300,AESRC2020-INDIAN-ACCENT-G03853,6.077,INDIAN,but you seem to have an appetite for forcing them to admit what they are,,But you seem to have an appetite for forcing them to admit what they are.
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S2372,AESRC2020-INDIAN-ACCENT-G03853,3.156,INDIAN,i want to listen to little town flirt,,I want to listen to little town flood.
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S2373,AESRC2020-INDIAN-ACCENT-G03853,4.937,INDIAN,from kingdom of spain to yy how long will it take,,from Kingdom of Spain to why why how long will it take?
test,AESRC2020-INDIAN-ACCENT-G03853-G03853S3378,AESRC2020-INDIAN-ACCENT-G03853,2.625,INDIAN,i can not sleep turn it off,,"I cannot slip, turn it off."
test,AESRC2020-INDIAN-ACCENT-G03884-G03884S1299,AESRC2020-INDIAN-ACCENT-G03884,5.607,INDIAN,if you need to download world community grid software again you can do that here,,"If you need to download World Community Creates Software again, you can do that here."
test,AESRC2020-INDIAN-ACCENT-G03884-G03884S2372,AESRC2020-INDIAN-ACCENT-G03884,4.955,INDIAN,which attractions in state of kuwait are suitable for solo travellers,,which attractions instead of Kuwait are suitable for solar travelers.
test,AESRC2020-INDIAN-ACCENT-G03884-G03884S2373,AESRC2020-INDIAN-ACCENT-G03884,4.525,INDIAN,i want to know other songs with the same name as you better run,,I want to know other songs with the same name as you better run.
test,AESRC2020-INDIAN-ACCENT-G03884-G03884S3378,AESRC2020-INDIAN-ACCENT-G03884,2.051,INDIAN,i am feeling hot,,I'm feeling hot.
test,AESRC2020-INDIAN-ACCENT-G03885-G03885S1299,AESRC2020-INDIAN-ACCENT-G03885,5.946,INDIAN,don't about career path the interviewer is not your manager and won't about that,,"Don't about carrier path, the interviewer is not your manager and want about that."
test,AESRC2020-INDIAN-ACCENT-G03885-G03885S1300,AESRC2020-INDIAN-ACCENT-G03885,5.003,INDIAN,he gave no reasons but we could tell by his face that he was immovable,,"He gave no reasons, but we could tell by his face that he was immovable."
test,AESRC2020-INDIAN-ACCENT-G03885-G03885S2372,AESRC2020-INDIAN-ACCENT-G03885,4.013,INDIAN,i want to know what styles of music catfish blues is,,I want to know what styles of music catfish blues is.
test,AESRC2020-INDIAN-ACCENT-G03885-G03885S2373,AESRC2020-INDIAN-ACCENT-G03885,2.716,INDIAN,i want to uninstall dailyart,,I want to uninstall daily art.
test,AESRC2020-INDIAN-ACCENT-G03885-G03885S3378,AESRC2020-INDIAN-ACCENT-G03885,2.351,INDIAN,can the heater be turned on,,Can the heater be turned on?
