split,ID,Speaker_ID,Speech_Duration_seconds,Gender,Age,Native_Language,transcript_raw,normalised_transcript_raw,hypothesis_raw
test,281474976894795_f2258_chunk_14.wav,,9.2405,Female,30-45,Nepali,Chaite Dasain Chaite Dasain regarded as the second Dasain which falls around March-April month for every year.,,saite das saite dasi regarded as the second dasan which falls around march april month for every year
test,281474976897307_f3234_chunk_23.wav,,4.92,Female,30-45,Bengali,"with the cottony clouds spread all over the sky,",,with the cottony clouds spread all over the sky
test,281474976902174_f2505_chunk_0.wav,,0.5349375,Female,45-60,Urdu,Four,,four
test,281474976883837_f2398_chunk_0.wav,,4.82725,Male,45-60,Nepali,Enlist all the ESIC Centres located in state Kerala which offer,,enlist all the esic centers located in state carerala which offer
test,281474976889235_f1527_chunk_0.wav,,3.046625,Female,18-30,Urdu,search if the restaurant does take out,,search if the restaurant does take out
test,281474976902180_f1739_chunk_0.wav,,0.9036875,Female,45-60,Urdu,Maharashtra,,maharashtra
test,281474976894227_f2830_chunk_0.wav,,3.456,Female,30-45,Kashmiri,Pay Rs. 500 more to the last scanned QR code,,pay rpees five hundred more to the last scanned qr code
test,281474976888205_f1855_chunk_2.wav,,4.0795,Female,18-30,Punjabi,The city is also a major agricultural hub for different kinds of produce,,the city is also a major agricultural hub for different kinds of produce
test,281474976886867_f1856_chunk_1.wav,,13.414125,Female,18-30,Tamil,the band or the accompanist to play for some time. And I also have an eye contact with the accompanist so that he knows what line I'm going to sing next,,the band or the accompanist to play for some time and i also have an eye contact with the accompanist so that he knows what line i'm going to sing next
test,281474976888154_f2008_chunk_1.wav,,3.251375,Male,30-45,Maithili,I like the shoe because it has the right kind of cushion at the sole,,i like the shoe because it has right kind of cushion at the sole
test,281474976885771_f1380_chunk_0.wav,,11.2414375,Female,30-45,Kannada,"The items Pediasure Complete Balanced Nutrition Powder , Raw Pressery Almond Milk and TRESemme Thick & Full Shampoo from cart are out of stock",,the items pediature complete balanced nutrition powder raw pressary almond milk and tresame thick and full shampoo from cart are out of stock
test,281474976900652_f1824_chunk_9.wav,,2.731625,Male,30-45,Urdu,through all these means,,through all these means
test,281474976884478_f2191_chunk_4.wav,,1.089875,Male,45-60,Malayalam,heated debates,,heated debates
test,281474976894795_f2258_chunk_21.wav,,9.2154375,Female,30-45,Nepali,Other festival is Pohela Boishakh. Nepali New Year is celebrated in Kalingpon by taking out big processions around the town.,,other festival is poila boisak nepali new year is celebrated in kalangpun by taking out big processions around the town
test,281474976888630_f3289_chunk_9.wav,,9.84,Male,45-60,Kannada,I could not do that as my profession was in chemistry and chemical engineering.,,i could not do that as my profession was in chemistry and chemical engineering
test,281474976899473_f1089_chunk_0.wav,,3.60175,Female,30-45,Tamil,I am unable to add a bank account to my Google Pay,,i am unable to add a bank account to my google pay
test,281474976896925_f1045_chunk_0.wav,,0.575875,Male,18-30,Gujarati,Zero,,zero
test,281474976892267_f1008_chunk_0.wav,,4.3919375,Female,18-30,Maithili,Which products of Sri Sri Tattva have discount offers this week?,,which products of street street tatwa have discount offers this week
test,281474976884266_f1681_chunk_3.wav,,1.9335625,Male,45-60,Tamil,compared to physical CDs,,compared to physical cds
test,281474976901135_f241_chunk_0.wav,,0.47375,Female,45-60,Maithili,House,,house
test,281474976897396_f2171_chunk_4.wav,,5.2574375,Male,18-30,Odia,which then have to be managed. This entire situation has to be managed in a secular manner by the,,which then have to be managed this entire situation has to be managed in a secular manner by the
test,281474976900652_f1824_chunk_2.wav,,1.6724375,Male,30-45,Urdu,It can be through books,,it can be through books
test,281474976894790_f3203_chunk_0.wav,,6.6090625,Female,30-45,Nepali,My all-time favorite book is Thirukkural written by Thiruvallabh.,,my all time favourite book is theu kural written by theuvalover
test,281474976894268_f1720_chunk_9.wav,,1.0545625,Female,30-45,Kashmiri,Apart from this,,apart from this
test,281474976883943_f2231_chunk_21.wav,,6.256125,Female,18-30,Malayalam,Challenges are everywhere and there is no need to feel depressed when faced with a greater challenge,,challenges are everywhere and there is no need to feel depressed when faced with a greater challenge
test,281474976888917_f3178_chunk_25.wav,,8.72,Male,18-30,Nepali,Mangar used to dance in their traditional dress and sing and play their traditional,,mongal used to dance in their traditional dress and sing and play their traditional
test,281474976897615_f278_chunk_0.wav,,2.437125,Male,30-45,Tamil,Can you show recommendation on Seafoods ?,,can you show recommendation on seafoods
test,281474976883863_f915_chunk_0.wav,,4.4450625,Female,30-45,Marathi,Chaturdashi is the 14th day of the lunar fortnight.,,chatur dashi is the fourteenth day of lunar fortnight
test,281474976884079_f3215_chunk_2.wav,,8.72,Female,30-45,Hindi,"in this world is perfect, nothing in this lifetime is forever, that everybody who starts",,in this world is perfect nothing in this lifetime is forever that everybody who starts
test,281474976893795_f1051_chunk_0.wav,,2.813375,Female,18-30,Bodo,They range from the one-day road race,,they range from the one day road race
test,281474976899581_f1864_chunk_5.wav,,2.436375,Female,45-60,Bengali,women and minorities.,,women and minorities
test,281474976887171_f3278_chunk_1.wav,,8.12,Female,18-30,Malayalam,traditional cultural values without you know compromising or giving way to what is,,traditional cultural values without you know compromising or giving way to what
test,281474976884089_f3114_chunk_0.wav,,7.72,Female,30-45,Hindi,I believe the English language is represented more in the media and the education system,,i believe the english language is represented more in the media and the education system
test,281474976909256_f3053_chunk_0.wav,,0.5188125,Female,45-60,Punjabi,House,,house
test,281474976900649_f2513_chunk_0.wav,,0.9431875,Male,30-45,Urdu,Backward,,mick word
test,281474976888880_f2545_chunk_0.wav,,4.1169375,Male,18-30,Nepali,"With the coming of the Mughals, this dance form received a new impetus.",,with the coming of the mugals this dance form received a new impetus
test,281474976887200_f2709_chunk_0.wav,,9.3305,Female,30-45,Konkani,Can you help in searching for ESIC Centres located in area with pincode 198753,,can you help in searching for e s i c centres located in area with pin code one nine eight seven five three
test,281474976897467_f750_chunk_0.wav,,15.235125,Male,30-45,Sindhi,"In this ceremony, along with cutting and shaving hair, Vedic mantras and prayers are chanted by trained priests, acharyas, and rishikumaras.",,in this ceremony along with cutting and shaving hair vedic mantras and prayers are chanted by trained priests acharyas and rishi kumaras
test,281474976889197_f2785_chunk_0.wav,,3.4726875,Female,30-45,Urdu,Is it possible to return product Mirinda Orange Soft Drink,,is it possible to return product mirin or in soft drink
test,281474976884356_f1978_chunk_2.wav,,4.7355625,Female,18-30,Tamil,"We left it around 6.30 in the morning and got back only by 5.00, 5.30",,we left it around six thirty in the morning and got back only by five five thirty
test,281474976888917_f3178_chunk_35.wav,,8.16,Male,18-30,Nepali,"This kind of festival helps to preserve our culture, lifestyle and heritage.",,this kind of festival helps to preserve our culture life isyle in heritage
test,281474976934164_f3025_chunk_0.wav,,0.951,Male,60+,Assamese,Next,,next
test,281474976894274_f2214_chunk_7.wav,,4.2666875,Female,30-45,Kashmiri,"among those who stood at the first, second and third position in these competitions",,among those who stood at the first second and third position in these competitions
test,281474976893075_f2114_chunk_2.wav,,5.0606875,Male,60+,Marathi,"Now, learning English will always help us to study the resource material",,learning english will always help us to study the resource material
test,281474976893135_f511_chunk_0.wav,,1.7394375,Female,18-30,Assamese,what is the news from source,,what is the news from source
test,281474976897499_f674_chunk_0.wav,,0.287,Male,30-45,Sindhi,Down,,so
test,281474976888132_f831_chunk_0.wav,,21.1783125,Male,30-45,Maithili,"I want to add 3 boxes Hari Darshan Sai Mogra Agarbatti and 5 pieces Trueware Durable Stylus Serving Casserole to my shopping list. Additionally, also add 1.6 L Vidavance Advanced Nutrition For Diabetes , 2 packets B Vishal Polka Dotted Eye Mask also.",,i want to add three boxes hari derson sai moogra agarbati and five pieces true haar durable stylus serving casserole to my shopping list additionally also add one point six litre vidaans advanced nutrition for diabetes two packets b visal polka doted eye mask also
test,281474976887153_f1024_chunk_0.wav,,7.204875,Female,18-30,Malayalam,Can you add my Uttar Bihar Gramin Bank Credit card to the list of my payments method on Snapdeal?,,can you add my uttar bihar grammin bank credit card to the list of my payments method or snapa
test,281474976899488_f2695_chunk_0.wav,,0.4914375,Female,30-45,Tamil,Left,,left
test,281474976897459_f2145_chunk_11.wav,,4.366375,Male,45-60,Bodo,The natural lovers can easily access to these places,,the nature lovers can easily access to these places
test,281474976899538_f2815_chunk_0.wav,,5.88675,Female,45-60,Bengali,I want to know the balance in my Odisha Gramya Bank account.,,i want to know the balance in my audital grammo bank account
test,281474976888864_f2163_chunk_13.wav,,4.025375,Female,18-30,Nepali,"dhania and all that, we just cook it in a simple manner",,the hana and all that uh we just cook it in a simple manner
test,281474976883999_f1277_chunk_0.wav,,10.9175625,Male,30-45,Hindi,"According to various reports, around 700 thousand students are due to take the exams, whose results are expected to be declared a month later from July 22",,according to various reports around seven hundred thousand students are due to take the exams whose results are expected to be declared a month later from july twenty two
test,281474976895883_f326_chunk_0.wav,,0.5691875,Male,45-60,Malayalam,Off,,no
test,281474976897892_f1712_chunk_1.wav,,2.3208125,Male,45-60,Telugu,especially when you play against a computer.,,especially when you play against a computer
test,281474976896131_f3249_chunk_0.wav,,5.06125,Male,30-45,Kannada,"Karnataka, Madhya Pradesh, Tamil Nadu, Kerala, Gujarat",,karnataka madha pradesh tamil nadu kerala gujarat
test,281474976883849_f1707_chunk_2.wav,,10.178,Male,45-60,Nepali,This book has affected the way I used to,,this book has affected the way i used to
test,281474976895429_f2104_chunk_5.wav,,8.899125,Male,18-30,Konkani,"Vietnam have lot to offer for tourist from the cuisine to the spa, massage centers.",,vietnam have lot to offer for tourists from the ceuisine to the spa massage centres
test,281474976893643_f1922_chunk_5.wav,,10.119875,Male,30-45,Malayalam,"those basic needs, the government makes sure that they have that basic needs. That is a nice initiative from the government.",,those basic needs uh uh government make sure that they have that basic needs that is a nice initiative from the government
test,281474976888185_f315_chunk_1.wav,,4.20075,Female,18-30,Punjabi,providing COVOVAX for people of age 18+ years,,providing cov vax for people of age eighteen plus years
test,281474976891542_f1907_chunk_0.wav,,4.106625,Female,45-60,Telugu,Our government is using technology and online learning.,,our government is using technology and online learning
test,281474976885853_f1858_chunk_0.wav,,15.92875,Female,18-30,Assamese,"24 February 1996, 19 January 2000, 17 January 1994, 2 February 2006, 23 March 1995.",,twenty four february nineteen ninety six nineteen january two thousand seventeen january nineteen ninety four two february two thousand and six twenty three march nineteen ninety five
test,281474976897396_f2171_chunk_3.wav,,8.127875,Male,18-30,Odia,but the missionary activities that happen sometimes invoke reactions from the Hindu groups,,but the missionary activities that happen sometimes invoke reactions from the hindu groups
test,281474976885518_f2036_chunk_2.wav,,0.9493125,Male,18-30,Kannada,based on,,based on
test,281474976884631_f2005_chunk_0.wav,,5.93725,Female,18-30,Kannada,The health care situation in our state has improved by many folds in the past few years,,the healthcare situation in our state has improved by many foolds in the past few years
test,281474976925448_f2917_chunk_0.wav,,4.6164375,Female,18-30,Kannada,If grass shoots are not available then cotton buds can be used.,,if grass shoots are not available then cotton buds can be used
test,281474976892338_f2196_chunk_6.wav,,9.4785,Male,30-45,Dogri,"can't accommodate more than people. Overall, my state needs more improvement on health care facilities.",,but they can't accommodate more than people overall my state needs more improvement on healthcare facilities
test,281474976894801_f1301_chunk_0.wav,,0.4734375,Female,18-30,Malayalam,Agree,,agree
test,281474976883994_f3251_chunk_4.wav,,14.390875,Male,18-30,Gujarati,And the third is never speak ill of anybody and do not make presumptions about them because everybody may have different conditions when they performed certain activity or certain task,,and the third is never speak ill of anybody and do not make presumptions about them because everybody may have different conditions when they performed certain activity or certain task
test,281474976897062_f3058_chunk_0.wav,,4.8528125,Male,18-30,Hindi,"Each composition is set with specific notes and beats, but performers improvise extensively.",,each composition is set with specific notes and beats but performers improvise extensively
test,281474976896670_f3007_chunk_0.wav,,0.5771875,Female,45-60,Telugu,Four,,four
test,281474976896770_f3298_chunk_1.wav,,6.32,Female,30-45,Sindhi,"I used to study in Sindhi medium school, where the level of the English language was low,",,i used to study in sindy medium school where the level of the english language was low
test,281474976888156_f2040_chunk_7.wav,,0.998875,Male,30-45,Maithili,there is a,,the result
test,281474976883958_f1031_chunk_0.wav,,1.9800625,Male,18-30,Gujarati,please add event in calendar,,please add event in calendar
test,281474976893912_f2185_chunk_18.wav,,4.814,Male,30-45,Bodo,proved to have the highest rate of recovery success all over the world,,proved to have the highest rate of recovery success all over the world
test,281474976895116_f1210_chunk_0.wav,,0.6043125,Female,18-30,Bengali,Zero,,zero
test,281474976897517_f2194_chunk_4.wav,,0.5996875,Male,30-45,Sindhi,Udaipur,,would theirput
test,281474976888909_f3258_chunk_12.wav,,7.61725,Male,18-30,Nepali,"When I read this statement, it touched my heart rapidly.",,when i read this statement it touched my heart rapidly
test,281474976895375_f1577_chunk_0.wav,,10.237875,Male,18-30,Konkani,Asia's first hydroelectric plant (built-in 1902) was on the left falls and supplied power to the city of Bangalore.,,asia's first hydroelectricity plant built in nineteen no two was on the left falls and supplied power to the city of bangalore
test,281474976903903_f3117_chunk_0.wav,,1.1181875,Female,45-60,Nepali,"Yeah, I do.",,ya i do
test,281474976888913_f3176_chunk_1.wav,,3.44,Male,18-30,Nepali,landmarks in our state that visitors can explore.,,landmarks in our est state that visitors can explore
test,281474976899968_f3125_chunk_1.wav,,3.266375,Male,30-45,Maithili,While liti chokha is a spicy cuisine,,while litti choka is a spicy cuisine
test,281474976897875_f1664_chunk_0.wav,,0.4238125,Male,45-60,Telugu,Go,,good
test,281474976895185_f1361_chunk_0.wav,,0.488,Male,18-30,Malayalam,Visual,,visual
test,281474976903906_f3261_chunk_6.wav,,3.6265,Female,45-60,Nepali,"and wearing shoes with socks,",,uh and uh wearing shoes with socks
test,281474976901137_f77_chunk_0.wav,,0.316375,Female,45-60,Maithili,Cat,,cat
test,281474976893848_f3250_chunk_13.wav,,3.9,Female,18-30,Bodo,Food fests are also organized in the festival,,food faests are also organised in the festival
test,281474976889308_f1930_chunk_0.wav,,5.094,Male,18-30,Urdu,Bihar is one of the states which is most varied in cultural and social differences.,,bihar is one of the states which is most varied in cultural and social differences
test,281474976886872_f2204_chunk_2.wav,,12.8136875,Female,18-30,Tamil,"There is this go-karting and laser tag and also the trampoline park and wall climbing adventures available. People can, they are not very difficult",,there is the go kartting and laser tag and also the trampoline park and wall climbing adventures available people can they are not very difficult
test,281474976888917_f3178_chunk_31.wav,,15.44,Male,18-30,Nepali,"And some Muslims people also celebrate their festival like Idul Fitr, Idul Adha and other",,some muslims people also celebrate their festival like iul fitr iul ada and other
test,281474976887704_f3204_chunk_2.wav,,4.7,Male,30-45,Gujarati,"but in Gujarat, the very famous Kankaria indoor stadium, which",,but in gujarat the very famous kankara indoor stadium which
test,281474976894273_f3279_chunk_1.wav,,4.44,Female,30-45,Kashmiri,"There are also others that I like, but these four are the most important.",,are also others that i like but these four are the most important
test,281474976886788_f806_chunk_0.wav,,2.154625,Female,18-30,Tamil,how is the weather where i am,,how was the bit bad i am
test,281474976884637_f2218_chunk_13.wav,,2.01975,Female,18-30,Kannada,coping up with this,,coping up with this uh
test,281474976893919_f1400_chunk_0.wav,,0.3924375,Female,18-30,Nepali,Four,,tr
test,281474976901670_f1976_chunk_1.wav,,6.26625,Female,45-60,Kannada,And even the towns got around major lakes and tanks,,and even the towns got got around major lakes and tanks
test,281474976897083_f585_chunk_0.wav,,9.056,Male,18-30,Hindi,For people of age group 15-17 years is there any Paid vaccination centres available in district Chamba which provides Booster Dose?,,for people of age group fifteen to seventeen years is there any paid vaccination centers available in district chamba which provides booster dose
test,281474976885797_f1682_chunk_13.wav,,3.6001875,Female,30-45,Kannada,the government of Karnataka has launched another,,uh the government of karnataka has launched another
test,281474976899540_f2422_chunk_0.wav,,5.4153125,Female,45-60,Bengali,Check whether a refund of Rs. 100 from,,check whether a refund of u pes hundred from
test,281474976889203_f2817_chunk_0.wav,,5.36325,Female,30-45,Urdu,List all the AICTE approved institutes in the academic year,,list all the a i c d approved institutes in the academic year
test,281474976886678_f439_chunk_0.wav,,4.699375,Female,45-60,Telugu,How many offers are there on items in Processed Food items this Diwali?,,how many offers are there on items in processed food items this diwali
test,281474976893088_f2717_chunk_0.wav,,2.93375,Male,60+,Marathi,Login to UMANG using phone number,,login to umang using phone number
test,281474976884044_f1919_chunk_32.wav,,2.8856875,Male,30-45,Hindi,and I love that a lot,,and i love that a lot
test,281474976884139_f199_chunk_0.wav,,7.751125,Male,60+,Punjabi,The Netravati River or Netravathi Nadi has its origins at Bangrabalige valley,,the netravati river or netravati nadi has its origins at bangla bangra balige valley
test,281474976892189_f2366_chunk_0.wav,,10.4935625,Male,30-45,Maithili,Please choose the beneficiary's name in order to download the vaccination certificate for user with phone number 96593727194,,please choose the beneficiary's name in order to download the vaccination certificate for your child with phone number nine six five nine three seven two seven one nine four
test,281474976902185_f3265_chunk_1.wav,,11.0081875,Female,45-60,Urdu,"In fact, I just travel to enjoy each and every moment of my vacation time and to forget the worries of the world.",,in fact i just travel to enjoy each and every moment of my vacation time and to forget the worries of the world
test,281474976891406_f3282_chunk_1.wav,,4.7363125,Male,30-45,Malayalam,"If so, where did you go and what was the experience like?",,if so where did you go and what was the experience like
test,281474976888866_f2195_chunk_0.wav,,6.15075,Female,18-30,Nepali,"Actually, I don't have a typical way of organizing my knitting supplies and projects because",,actually i do not have a typical way of organizing my meeting supplies and projects because
test,281474976897728_f3185_chunk_0.wav,,5.567,Male,60+,Odia,How does the English language differ from the regional dialects within your state?,,how does the english language differ from the regional dialects within each state
test,281474976893871_f930_chunk_0.wav,,8.389125,Male,30-45,Bodo,Transfer Rs. 100 from my Bank Of India account 87261159699 to my Airtel Money Wallet,,transper rupees hundred from my bank of india account eight seven two six one one five nine six double nine to my air tel manu w
test,281474976888951_f3216_chunk_0.wav,,5.72,Female,18-30,Konkani,"Clara, Clarina, Victor, Cheryl, Cain.",,clara clarina victor cheryl kane
test,281474976899757_f1404_chunk_0.wav,,8.8403125,Female,30-45,Odia,I want EPFO passbook statement for account with UAN number 966385627386,,i want e p f o passbook statement for account with v u a n number nine six six three eight five six two seven three eight six
test,281474976894793_f1941_chunk_7.wav,,8.328875,Female,30-45,Nepali,which provides a completely different experience to travelers in the comfort zone of your home.,,which provides a completely different experiences to travelers in the comfort zone of your home
test,281474976893846_f3264_chunk_3.wav,,13.0,Female,18-30,Bodo,They should also be active in the community. They should publish their art and speak about them publicly.,,they should also be active in the community they should publish their art and speak about them publicly
test,281474976899969_f2029_chunk_0.wav,,10.94925,Male,30-45,Maithili,"In my state, gradually, there is a growing awareness about the needs of students with disability. For instance,",,in my state gradually there is a growing awareness about the needs of students with disability for instance
test,281474976894945_f1678_chunk_7.wav,,5.032125,Female,30-45,Malayalam,"if people let fear control their lives, they will live miserably",,if people let fear control their lives they will live miserably
test,281474976884053_f2710_chunk_0.wav,,2.237625,Female,30-45,Hindi,i need to hear sound on my speakers,,i need to hear sound on my speakers
test,281474976902236_f2990_chunk_0.wav,,0.8284375,Male,60+,Maithili,Whoo,,hm
test,281474976884032_f1732_chunk_0.wav,,10.8520625,Male,30-45,Hindi,92 310 784 1098 3095,,ninety two three hundred ten seven eighty four one thousand ninety eight three thousand ninety five
test,281474976897298_f1124_chunk_0.wav,,0.4811875,Female,30-45,Bengali,Two,,door
test,281474976896963_f1274_chunk_0.wav,,6.22875,Male,30-45,Bengali,Can you help in searching for ESIC Centres with centre type Sub-Regional Office in State Nagaland,,can you help in searching for esic centres with centre type sub reggional office in state naraland
test,281474976894910_f436_chunk_0.wav,,0.61475,Female,30-45,Malayalam,Learn,,learn
test,281474976900308_f34_chunk_0.wav,,0.7665625,Male,45-60,Kashmiri,Disagree,,disagree
test,281474976884085_f3239_chunk_7.wav,,9.0,Female,30-45,Hindi,I guess the best way for different communities to coexist,,i guess the best way for different communities to coexist
test,281474976899784_f2027_chunk_1.wav,,0.7326875,Female,30-45,Odia,1500,,fifteen hundred
test,281474976895089_f1207_chunk_0.wav,,5.5865625,Female,18-30,Bengali,Please change your order of Bombay Shaving Company Turmeric Shaving Foam because it is out of stock,,please change your order of bombay shaving company turmeric shaving foam because it is out of stock
test,281474976889226_f3230_chunk_4.wav,,2.81375,Female,30-45,Urdu,the culture of that language group.,,the culture of that language group
test,281474976885790_f1798_chunk_3.wav,,0.8520625,Female,30-45,Kannada,Tamil Nadu,,tamil nado
test,281474976901610_f1983_chunk_9.wav,,7.08025,Female,30-45,Maithili,"And in the September we celebrate Durga Puja and then Chhath, Diwali.",,and in the september we celebrate durga puja and then chad diwali
test,281474976887658_f3219_chunk_0.wav,,7.0996875,Male,60+,Konkani,"My state Goa was liberated from the Portuguese rule in 1961,",,my state goa was liberated from the portuguese rule in nineteen sixty one
test,281474976888156_f2040_chunk_3.wav,,0.702875,Male,30-45,Maithili,and,,and
test,281474976895800_f2848_chunk_0.wav,,0.595625,Male,18-30,Urdu,Yes,,yes
test,281474976886878_f2113_chunk_1.wav,,5.571,Female,18-30,Tamil,"there were not many people who knew to speak English, but recently English",,there were not many people who knew to speak english but recently english
test,281474976884325_f338_chunk_1.wav,,4.3781875,Female,18-30,Tamil,"In Malabar villages, this used to be celebrated as the victory over a demon.",,in malabar villages this used to be celebrated as the victory over a demon
test,281474976885796_f2048_chunk_9.wav,,6.739125,Female,30-45,Kannada,"that she tells, dear Shama, first you love your own siblings",,that she tells dear shamma first you love your own siblings
test,281474976902191_f1928_chunk_1.wav,,1.9831875,Female,45-60,Urdu,but particularly I know MESCO,,but particularly i know meesco
test,281474976884614_f545_chunk_0.wav,,3.6991875,Female,18-30,Kannada,Which is the nearest vaccination center in district Ahmedabad?,,which is the nearest vaccination centre in district ahmadabar
test,281474976903906_f3261_chunk_10.wav,,6.4621875,Female,45-60,Nepali,and I always used to focused and drive sincerely. Thank you.,,and i always used to focus and drive sincerely thank you
test,281474976893853_f3252_chunk_10.wav,,10.309375,Female,18-30,Bodo,William Shakespeare is believed to be responsible for the addition of thousands of words new words.,,william shakspeare is believed to be responsible for the addition of thousands of words new words
test,281474976885790_f1798_chunk_0.wav,,0.887,Female,30-45,Kannada,Karnataka,,karnataka
test,281474976899500_f1097_chunk_0.wav,,0.7220625,Female,30-45,Tamil,Backward,,backward
test,281474976886856_f2851_chunk_0.wav,,6.2363125,Female,18-30,Tamil,Can I know the nearest ESIC Centres to my current location in district Baramulla,,can i know the nearest esic centres to my current location in district baramulla
test,281474976897718_f3330_chunk_0.wav,,3.3403125,Male,60+,Odia,What role does composting play in your garden routine?,,what role does composting play in your garden routine
test,281474976900339_f2186_chunk_1.wav,,7.6595,Male,45-60,Kashmiri,"the people who practice those different religions, they have a high level of tolerance and respect for each other's religion",,well the people who practice those different religions they have a high level of tolerance and respect for each other's religion
test,281474976893679_f2552_chunk_1.wav,,2.831,Male,18-30,Bodo,as my yearly income in personal details.,,as my yearly income in personal details
test,281474976901657_f212_chunk_0.wav,,0.8828125,Female,45-60,Kannada,Next,,next
test,281474976891521_f2969_chunk_0.wav,,2.145875,Female,45-60,Telugu,What's my Canara Bank account balance?,,what's my canada bank account balance
test,281474976898254_f2369_chunk_0.wav,,0.9688125,Female,30-45,Konkani,Visual,,vual
test,281474976899916_f133_chunk_0.wav,,2.7331875,Male,30-45,Maithili,provide me with the news about iphone,,provide me with the news about iphone
test,281474976897387_f2253_chunk_3.wav,,0.9039375,Male,18-30,Odia,Ganjam,,gon jam
test,281474976893038_f3195_chunk_2.wav,,3.949,Female,30-45,Punjabi,coexist and participate in different social activities.,,coexist and participate in different social activities
test,281474976893046_f2126_chunk_3.wav,,2.3145,Male,60+,Marathi,rice is one of the major crops,,rice is one of the major crops
test,281474976896765_f1886_chunk_0.wav,,5.145,Female,30-45,Sindhi,"Lakshmi Vilas Palace, residence of Vadodara's royal family.",,lusxhmi villas palace uh residence of fododra's royal family
test,281474976893664_f646_chunk_0.wav,,8.5086875,Male,18-30,Bodo,At Moirang town on the fringe of the Loktak is the Indian National Army Museum which will be of interest to tourists.,,at moirang town on the principal ofctuak is the indian national army museum which will be of interest to tourists
test,281474976899798_f2095_chunk_5.wav,,3.5565625,Female,30-45,Odia,communication will never become difficult if you know English.,,communication will never become difficult if you know engress
test,281474976901626_f742_chunk_0.wav,,5.6805,Female,45-60,Kannada,What are the items in Processed Food items with the offer of minimum 40 % ?,,what are the items in the processed food items with the offer of minimum forty percent
test,281474976885801_f2235_chunk_27.wav,,2.633375,Female,30-45,Kannada,and some of the government schemes,,and some of the government schemes
test,281474976888911_f3102_chunk_20.wav,,8.46,Male,18-30,Nepali,of anxieties.,,of entzities
test,281474976893848_f3250_chunk_15.wav,,13.4500625,Female,18-30,Bodo,It is a the Majuli is a major tourist attraction and it lets the visitor have a glimpse of the culture and tradition of the Majuli Island.,,it is uh the majuli is a major uh tourist attraction and it lets the visitor have a glimpse of the culture and tradition of the uh majuli island
test,281474976897528_f2162_chunk_4.wav,,3.7079375,Male,30-45,Sindhi,Due to that vocabulary English have become,,due to that vocabulary english have become
test,281474976896757_f1719_chunk_0.wav,,0.7865625,Female,30-45,Sindhi,"Konal,",,kal
test,281474976894274_f2214_chunk_4.wav,,4.1666875,Female,30-45,Kashmiri,Debates and discussions were held for improving the use of English among students.,,debates and discussions were held for improving the use of english among students
test,281474976888909_f3258_chunk_18.wav,,7.402875,Male,18-30,Nepali,"This title is also very, very compatible.",,this title is also very very compatible
test,281474976895330_f1883_chunk_1.wav,,0.5795,Male,30-45,Kashmiri,Hint,,hint
test,281474976893915_f2228_chunk_3.wav,,3.4988125,Male,30-45,Bodo,It is organized every year on the first day of the year,,it is organized every year on the first day of the year
test,281474976901815_f480_chunk_0.wav,,0.4855625,Male,30-45,Konkani,Tree,,three
test,281474976900596_f3268_chunk_7.wav,,13.073375,Male,30-45,Urdu,The Quran states that there is not an animal that lives on the earth nor a being that flies on its wings but forms part of communities like you.,,the quran states there is not an animal that lives on the earth nor a being that flies on its wings but forms part of communities like you
test,281474976895435_f2244_chunk_2.wav,,26.4311875,Male,18-30,Konkani,"people from the neighboring states have settled down in Goa and have been working here since very long. So majority of the Indian languages are spoken in our district. When it comes to food, non-vegetarian and vegetarian options are available. We have wide varieties of fish delicacies and it is one of the staple diet of Goans.",,people from the neighboring states have settled down in goa and have been working here since very long so majority of the indian languages are spoken in our district food when it comes to food non vegetarian and vegetarian options are available we have wide varieties of fish delicacies and it is one of the staple diets of go
test,281474976902134_f2500_chunk_0.wav,,3.767375,Female,45-60,Urdu,Akhtar then played Milkha Singh in the biopic,,akar then played milka singh in the biopic
test,281474976895108_f1213_chunk_0.wav,,0.511,Female,18-30,Bengali,No,,no
test,281474976893653_f697_chunk_0.wav,,0.4196875,Male,60+,Marathi,Disagree,,i agree
test,281474976898593_f650_chunk_0.wav,,0.332375,Male,60+,Bengali,Up,,oh
test,281474976885500_f2322_chunk_0.wav,,7.39525,Male,18-30,Kannada,Where can i get COVAXIN vaccine for age 15-17 years in state Meghalaya,,where can i get covaxine vaccine for age fifteen to seventeen years in state meghalaya
test,281474976897522_f1981_chunk_5.wav,,5.5996875,Male,30-45,Sindhi,our festivals which are considered to be the symbols,,our festivals which are considered to be the symbols
test,281474976884635_f3269_chunk_9.wav,,10.6598125,Female,18-30,Kannada,"And today, Hasana is a district with 8 taluks and is administrated by the state government of Karnataka.",,and today hasan is a district with eight taluks and is administrated by the state government of karnataka
test,281474976895884_f536_chunk_0.wav,,2.321125,Male,45-60,Gujarati,I forgot my password of Freecharge,,i forgot my password of f charge
test,281474976897522_f1981_chunk_3.wav,,1.3749375,Male,30-45,Sindhi,such changes,,such changes
test,281474976901629_f1263_chunk_0.wav,,3.6538125,Female,45-60,Kannada,Give me notifications before all the autopayments are set in MobiKwik,,give me notifications before all the auto payments are set in mobbi quick
test,281474976897376_f2839_chunk_0.wav,,0.6399375,Male,18-30,Odia,Visual,,visual
test,281474976902158_f164_chunk_0.wav,,0.8645625,Female,45-60,Urdu,Backward,,backward
