ID,n_models,n_arch,recall_mean,ratio_mean,wer_mean,wer_min,ref_words,category,category_naive
AESRC2020-INDIAN-ACCENT-G03435-G03435S2354,9,4,0.9259333333333333,1.018511111111111,0.09257777777777777,0.0,12,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03435-G03435S3370,9,4,0.8729777777777777,1.0,0.2361111111111111,0.125,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03449-G03449S1300,9,4,1.0,1.0,0.0,0.0,12,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03449-G03449S2355,9,4,1.0,1.0,0.0,0.0,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03453-G03453S1300,9,4,0.9091,1.0,0.0909,0.0909,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03453-G03453S2355,9,4,0.6944444444444444,1.0123444444444445,0.33332222222222224,0.1111,9,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03504-G03504S2349,9,4,0.8571,1.0,0.1429,0.1429,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03504-G03504S2350,9,4,0.9555555555555555,1.0444444444444445,0.08888888888888889,0.0,5,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03504-G03504S3380,9,4,0.9444444444444444,1.0555555555555556,0.1111111111111111,0.0,4,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03508-G03508S1199,9,4,0.8,0.9697,0.1919,0.0909,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03508-G03508S1200,9,4,1.0,1.0,0.0,0.0,12,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03508-G03508S2349,9,4,0.9407222222222222,1.0,0.05555555555555555,0.0,16,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03508-G03508S2350,9,4,1.0,1.0,0.0,0.0,15,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03524-G03524S1200,9,4,1.0,1.0,0.0,0.0,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03524-G03524S2350,9,4,0.9798000000000001,1.0202,0.0404,0.0,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03524-G03524S3380,9,4,1.0,1.0,0.0,0.0,4,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03556-G03556S1299,9,4,1.0,1.0,0.0,0.0,10,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03556-G03556S2365,9,4,0.4444444444444444,1.0,0.5555555555555556,0.5,2,short_ref,unflagged
AESRC2020-INDIAN-ACCENT-G03556-G03556S2366,9,4,0.8999999999999999,1.1222222222222225,0.2222222222222222,0.2,10,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03556-G03556S3376,9,4,1.0,1.0,0.0,0.0,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03595-G03595S1300,9,4,1.0,1.0,0.0,0.0,12,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03595-G03595S2366,9,4,0.9762,1.0,0.0238,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03610-G03610S1299,9,4,0.9777777777777779,1.0,0.0202,0.0,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03610-G03610S1300,9,4,1.0,1.0,0.0,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03610-G03610S2364,9,4,1.0,1.0,0.0,0.0,9,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03610-G03610S2366,9,4,0.9629555555555557,1.0,0.03704444444444444,0.0,6,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03626-G03626S1299,9,4,0.8182,0.9091,0.1818,0.1818,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03626-G03626S1300,9,4,0.9899,1.0,0.009255555555555555,0.0,12,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03626-G03626S2364,9,4,0.75,1.0,0.25,0.25,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03626-G03626S2365,9,4,0.4861111111111111,1.0833333333333333,0.625,0.25,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03640-G03640S1298,9,4,1.0,1.0,0.0101,0.0,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03640-G03640S1300,9,4,0.9829111111111111,1.0,0.01587777777777778,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03640-G03640S2365,9,4,0.7373999999999999,1.0101,0.2828,0.0909,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03640-G03640S3376,9,4,1.0,1.0,0.0,0.0,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03704-G03704S1300,9,4,0.9697,1.0,0.0303,0.0,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03704-G03704S2365,9,4,0.8147888888888889,1.1296555555555556,0.3333111111111111,0.1667,6,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03704-G03704S3376,9,4,1.0,1.0,0.0,0.0,5,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03726-G03726S1299,9,4,1.0,1.0,0.0,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03726-G03726S1300,9,4,0.9914555555555555,1.0769,0.08544444444444443,0.0769,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03726-G03726S2369,9,4,0.9583333333333334,1.0,0.041666666666666664,0.0,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03726-G03726S2372,9,4,0.8412333333333333,1.0,0.15876666666666667,0.1429,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03749-G03749S1297,9,4,0.9658222222222221,1.0,0.029644444444444442,0.0,15,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03749-G03749S1299,9,4,0.9167,1.0,0.0833,0.0833,12,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03749-G03749S2372,9,4,0.9259333333333333,1.0370444444444447,0.12036666666666666,0.0,12,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03749-G03749S2373,9,4,0.8472222222222222,1.0833333333333333,0.2361111111111111,0.125,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03750-G03750S1299,9,4,0.9841222222222221,1.0079333333333333,0.02381111111111111,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03750-G03750S1300,9,4,1.0,1.0,0.0,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03750-G03750S2372,9,4,0.9629555555555557,1.0,0.03704444444444444,0.0,6,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03750-G03750S2373,9,4,0.8271777777777778,1.0,0.18516666666666667,0.1111,9,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03804-G03804S1299,9,4,0.9925888888888887,1.0,0.0074111111111111105,0.0,15,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03804-G03804S2373,9,4,0.9293,0.9697,0.0707,0.0,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03804-G03804S3378,9,4,1.0,1.0,0.0,0.0,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03809-G03809S1299,9,4,0.8174444444444444,1.0,0.18255555555555555,0.0714,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03809-G03809S1300,9,4,0.9192,0.9914555555555555,0.06836666666666666,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03809-G03809S2371,9,4,0.8253666666666667,0.9841222222222221,0.17463333333333333,0.1429,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03809-G03809S2372,9,4,0.8518222222222223,1.0,0.14817777777777777,0.0,6,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03822-G03822S1286,9,4,1.0,1.0,0.0,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03822-G03822S1298,9,4,1.0,1.0,0.0,0.0,15,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03822-G03822S2371,9,4,0.9596,0.9914555555555555,0.03417777777777778,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03822-G03822S2372,9,4,1.0,1.0,0.0,0.0,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03824-G03824S1300,9,4,0.9074333333333333,0.9841222222222221,0.09521111111111111,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03824-G03824S2372,9,4,1.0,1.0,0.0,0.0,10,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03824-G03824S2373,9,4,0.8518444444444444,0.9316444444444445,0.13675555555555555,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03824-G03824S3378,9,4,0.9583333333333334,1.0,0.041666666666666664,0.0,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03830-G03830S1300,9,4,1.0,1.0,0.0,0.0,15,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03830-G03830S2373,9,4,0.8642111111111112,1.0,0.13578888888888888,0.1111,9,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03838-G03838S1298,9,4,1.0,1.0,0.0,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03838-G03838S1299,9,4,0.9401777777777779,1.0,0.05982222222222222,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03838-G03838S2372,9,4,0.7777666666666667,0.9861111111111112,0.19444444444444445,0.125,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03838-G03838S2373,9,4,1.0,1.0,0.0,0.0,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03840-G03840S1300,9,4,0.9658222222222221,1.0085444444444445,0.04272222222222222,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03840-G03840S2373,9,4,0.7222222222222222,1.2222222222222223,0.5,0.0,2,short_ref,unflagged
AESRC2020-INDIAN-ACCENT-G03841-G03841S1299,9,4,1.0,1.0,0.0,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03841-G03841S1300,9,4,1.0,1.0,0.0,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03841-G03841S2372,9,4,0.920611111111111,1.0555555555555556,0.125,0.0,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03841-G03841S3378,9,4,0.814811111111111,1.0926,0.27778888888888886,0.0,6,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03847-G03847S1300,9,4,0.9907444444444445,1.0,0.008544444444444445,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03847-G03847S2373,9,4,1.0,1.0,0.0,0.0,6,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03848-G03848S1299,9,4,1.0,1.0,0.0,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03848-G03848S1300,9,4,1.0,0.9572777777777779,0.04272222222222222,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03848-G03848S2372,9,4,0.9629555555555557,1.0,0.03175555555555556,0.0,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03848-G03848S2373,9,4,1.0,1.0,0.0,0.0,10,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03853-G03853S1299,9,4,0.912711111111111,1.0,0.08149999999999999,0.0667,15,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03853-G03853S1300,9,4,1.0,1.0,0.0,0.0,15,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03853-G03853S2372,9,4,0.9047333333333333,1.0,0.08333333333333333,0.0,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03853-G03853S2373,9,4,0.9596,1.0303,0.0707,0.0,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03853-G03853S3378,9,4,0.6508,0.8571,0.3492,0.2857,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03884-G03884S1299,9,4,0.9603333333333334,1.0,0.03705555555555555,0.0,15,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03884-G03884S2372,9,4,0.7879,0.9293,0.2121,0.0,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03884-G03884S2373,9,4,1.0,1.0,0.0,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03884-G03884S3378,9,4,0.7222222222222222,0.8611111111111112,0.2777777777777778,0.0,4,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03885-G03885S1299,9,4,0.9658222222222221,1.0,0.03174444444444444,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03885-G03885S1300,9,4,1.0,1.0,0.0,0.0,15,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03885-G03885S2372,9,4,1.0,1.0,0.0,0.0,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03885-G03885S2373,9,4,0.8222222222222223,1.1777777777777778,0.35555555555555557,0.0,5,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03885-G03885S3378,9,4,1.0,1.0,0.0,0.0,6,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03899-G03899S1297,9,4,0.9603333333333334,1.0,0.03966666666666667,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03899-G03899S1299,9,4,0.9682666666666666,1.0,0.029644444444444442,0.0,15,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03899-G03899S2373,9,4,0.9722222222222222,0.9876555555555555,0.02468888888888889,0.0,9,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03899-G03899S3378,9,4,1.0,1.0,0.0,0.0,9,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03903-G03903S1290,9,4,0.8095,1.0,0.1905,0.1429,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03903-G03903S1292,9,4,0.8485,1.0085444444444445,0.13672222222222222,0.0769,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03903-G03903S2366,9,4,0.9192,1.0202,0.10099999999999999,0.0,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03903-G03903S2370,9,4,0.6031666666666667,1.0952666666666666,0.49204444444444445,0.2857,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03914-G03914S1300,9,4,0.9920666666666667,1.0,0.007933333333333334,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03914-G03914S2373,9,4,0.8253666666666667,1.0158777777777779,0.1905,0.0,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03918-G03918S2373,9,4,0.9876555555555555,1.0,0.011111111111111112,0.0,10,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03918-G03918S3378,9,4,1.0,1.0,0.0,0.0,5,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03920-G03920S1300,9,4,0.9060111111111111,1.0,0.0872888888888889,0.0714,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03920-G03920S2372,9,4,1.0,1.0,0.0,0.0,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03924-G03924S1299,9,4,0.9572777777777779,1.0,0.03966666666666667,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03924-G03924S1300,9,4,1.0,1.0,0.0,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03924-G03924S2371,9,4,0.8777777777777778,0.9444444444444444,0.12222222222222223,0.0,10,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03924-G03924S2373,9,4,1.0,1.0,0.0,0.0,6,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03928-G03928S1299,9,4,0.7948666666666667,1.0,0.20513333333333333,0.0769,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03928-G03928S1300,9,4,1.0,1.0,0.0,0.0,15,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03928-G03928S2372,9,4,0.9166666666666666,1.0,0.08333333333333333,0.0,4,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03928-G03928S2373,9,4,0.9393999999999999,1.0,0.08333333333333333,0.0,12,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03957-G03957S1299,9,4,0.9074222222222222,1.0,0.09631111111111111,0.0,15,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03957-G03957S2371,9,4,0.9861111111111112,1.0,0.012344444444444444,0.0,9,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03957-G03957S2373,9,4,0.6049444444444444,0.9506222222222223,0.4444444444444444,0.1111,9,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03957-G03957S3378,9,4,1.0,1.0,0.0,0.0,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03960-G03960S1300,9,4,1.0,1.0,0.0,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03960-G03960S2372,9,4,0.9333333333333333,1.011111111111111,0.07777777777777778,0.0,10,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03960-G03960S2373,9,4,0.9682444444444445,1.0158777777777779,0.047622222222222226,0.0,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G03960-G03960S3378,9,4,0.9444444444444444,1.0555555555555556,0.1111111111111111,0.0,2,short_ref,unflagged
AESRC2020-INDIAN-ACCENT-G04008-G04008S2372,9,4,1.0,1.0,0.0,0.0,9,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04008-G04008S2373,9,4,0.9166666666666666,0.9876555555555555,0.08641111111111112,0.0,9,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04026-G04026S1299,9,4,1.0,1.0,0.0,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04026-G04026S2372,9,4,1.0,1.0,0.0,0.0,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04030-G04030S1298,9,4,0.8815111111111111,0.9407111111111112,0.1184888888888889,0.0,15,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04030-G04030S1300,9,4,0.8974666666666666,1.0,0.1111111111111111,0.0625,16,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04030-G04030S2373,9,4,1.0,1.0,0.0,0.0,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04030-G04030S3377,9,4,0.9682444444444445,1.0,0.03175555555555556,0.0,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04033-G04033S1300,9,4,1.0,1.0,0.0,0.0,15,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04033-G04033S2373,9,4,0.9555555555555555,1.0,0.0404,0.0,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04046-G04046S1299,9,4,0.8384,0.9365333333333332,0.13495555555555555,0.0714,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04046-G04046S2372,9,4,1.0,1.0,0.0,0.0,9,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04046-G04046S2373,9,4,0.8055555555555556,1.0,0.19444444444444445,0.125,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04061-G04061S1299,9,4,0.9658222222222221,1.0,0.031733333333333336,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04061-G04061S1300,9,4,1.0,1.0,0.0,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04061-G04061S2372,9,4,1.0,1.0,0.0,0.0,10,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04061-G04061S2373,9,4,0.9682444444444445,1.0,0.03175555555555556,0.0,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04061-G04061S3378,9,4,0.8333,1.0,0.1667,0.1667,6,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04077-G04077S1299,9,4,0.9920666666666667,1.0,0.0074111111111111105,0.0,15,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04077-G04077S1300,9,4,0.9743666666666666,1.0,0.02563333333333333,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04077-G04077S2372,9,4,0.875,1.0138888888888888,0.1388888888888889,0.125,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04077-G04077S2373,9,4,0.7778,1.0,0.2222,0.2222,9,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04084-G04084S1300,9,4,0.9365111111111111,1.0,0.06348888888888889,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04084-G04084S2373,9,4,1.0,1.0,0.0,0.0,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04089-G04089S1300,9,4,0.9914555555555555,1.0,0.007933333333333334,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04089-G04089S2373,9,4,0.9682444444444445,1.0,0.03175555555555556,0.0,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04091-G04091S1300,9,4,0.906,1.0,0.08727777777777777,0.0714,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G04091-G04091S2371,9,4,0.8148333333333334,1.1851666666666665,0.37033333333333335,0.2222,9,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10825-G10825S1299,9,4,0.9091,1.0,0.0909,0.0,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10825-G10825S1300,9,4,0.9907444444444445,1.0,0.009255555555555555,0.0,12,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10825-G10825S2354,9,4,0.7,1.0101,0.2828,0.2727,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10825-G10825S2355,9,4,0.8888666666666667,1.0555666666666665,0.16666666666666666,0.0,6,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10825-G10825S3370,9,4,0.8571,1.0,0.1429,0.1429,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10839-G10839S1299,9,4,0.9596,1.0,0.04273333333333333,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10839-G10839S1300,9,4,0.9722222222222222,1.0092555555555556,0.037033333333333335,0.0,12,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10839-G10839S2354,9,4,0.9444444444444444,0.9777777777777779,0.05555555555555555,0.0,10,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10839-G10839S2355,9,4,0.9888888888888889,1.0,0.011111111111111112,0.0,10,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10858-G10858S2354,9,4,0.8194444444444444,1.1666666666666667,0.375,0.125,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10858-G10858S2355,9,4,1.0,1.0,0.0,0.0,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10858-G10858S3370,9,4,1.0,1.0,0.0,0.0,5,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10940-G10940S1299,9,4,0.9572666666666666,1.0158777777777779,0.08728888888888889,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10940-G10940S1300,9,4,1.0,1.0,0.0,0.0,12,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10940-G10940S2354,9,4,0.9722222222222222,1.0,0.027777777777777776,0.0,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10940-G10940S2355,9,4,1.0,1.0,0.0,0.0,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10940-G10940S3370,9,4,1.0,1.0,0.0,0.0,5,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10965-G10965S1299,9,4,0.9777777777777779,1.011111111111111,0.03333333333333334,0.0,10,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10965-G10965S1300,9,4,0.9798000000000001,0.9899,0.0202,0.0,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10965-G10965S2353,9,4,0.9073999999999999,1.0158777777777779,0.11112222222222222,0.0,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G10965-G10965S2355,9,4,0.9091,1.0,0.0909,0.0909,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11211-G11211S1300,9,4,0.9814888888888889,1.018511111111111,0.03704444444444444,0.0,12,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11211-G11211S2354,9,4,0.8703444444444445,1.1481444444444444,0.27778888888888886,0.0,6,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11211-G11211S3370,9,4,0.9876555555555555,1.0,0.011111111111111112,0.0,10,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11228-G11228S1299,9,4,0.9352,1.0,0.06836666666666666,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11228-G11228S1300,9,4,0.8333222222222223,1.0158666666666667,0.15875555555555557,0.0714,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11228-G11228S2354,9,4,0.9629555555555557,1.0,0.03704444444444444,0.0,6,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11228-G11228S2355,9,4,0.875,1.0416666666666667,0.16666666666666666,0.125,8,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11445-G11445S1299,9,4,1.0,1.0,0.0,0.0,14,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11445-G11445S1300,9,4,1.0,1.0,0.0,0.0,15,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11445-G11445S2353,9,4,0.8703666666666667,1.0,0.12963333333333332,0.0,6,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11445-G11445S2354,9,4,0.7143,0.9682555555555555,0.3015777777777778,0.0,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11447-G11447S1298,9,4,0.8461777777777777,1.0,0.17091111111111112,0.0769,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11447-G11447S1299,9,4,0.9572777777777779,1.0,0.04272222222222222,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11447-G11447S2354,9,4,0.8518666666666667,1.0123444444444445,0.1604777777777778,0.0,9,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11447-G11447S2355,9,4,0.9074000000000001,1.0,0.09259999999999999,0.0,6,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11449-G11449S1300,9,4,0.9666666666666666,1.0,0.0303,0.0,11,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11449-G11449S2355,9,4,0.6984222222222223,1.0,0.3015777777777778,0.2857,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11468-G11468S1299,9,4,1.0,1.0,0.0,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11468-G11468S1300,9,4,0.9907444444444445,1.0,0.009255555555555555,0.0,12,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11468-G11468S2354,9,4,0.8395222222222222,0.975311111111111,0.16047777777777777,0.1111,9,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11468-G11468S2355,9,4,0.9629666666666667,1.0123444444444445,0.04937777777777778,0.0,9,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11556-G11556S1299,9,4,0.9829111111111111,1.017088888888889,0.03417777777777778,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11556-G11556S1300,9,4,0.9777777777777779,0.9914555555555555,0.02563333333333333,0.0,13,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11556-G11556S2354,9,4,0.8412333333333333,0.9841222222222221,0.15876666666666667,0.1429,7,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11556-G11556S2355,9,4,0.9629666666666667,1.0,0.037033333333333335,0.0,9,unflagged,unflagged
AESRC2020-INDIAN-ACCENT-G11606-G11606S1299,9,4,1.0,1.0,0.0,0.0,15,unflagged,unflagged
