split,ID,Speaker_ID,Gender,Speech_Class,Native_Region,Speech_Duration_seconds,Discipline_Group,Topic,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer,cer,ref_recall,length_ratio
test,vf0S_1ZITuA,203,M,SLOW,EAST,32.75,Engineering,Fundamentals of Discretization: Finite Difference and Finite Volume Method,large,transcript_raw,gold,"by 2. So, that it becomes 3 and divided by 2 yes. Now, whether it is plus or minus sign",by 2 so that it becomes 3 and divided by 2 yes now whether it is plus or minus sign,"x by, so it is h square by, so it was 3 factorial and that multiplied by 2, so that it becomes 3 and divided by 2. So, this is the",x by so it is h square by so it was 3 factorial and that multiplied by 2 so that it becomes 3 and divided by 2 so this is the,1.2,1.0602,0.5882,1.55
test,4XulH3TfbT0,203,M,SLOW,EAST,52.541,Engineering,Surface Tension Driven Flows (Contd.),large,transcript_raw,gold,"In short time, s is much much  00:52:22,059 so, 8 pi mu s ds/dt=pi r square H rho g okay. So, s ds/dt=R square H rho g/8 mu.",in short time s is much much 00 52 22 059 so 8 pi mu s ds dt pi r square h rho g okay so s ds dt r square h rho g 8 mu,"in short time S is much much less than h. So, short time means S is much much less than h. So, the right hand side is approximately pi r square h rho g. So, 8 pi mu S d S d t is equal to pi r square h rho g. So, S d S d t is equal to r square h rho g by 8 mu.",in short time s is much much less than h so short time means s is much much less than h so the right hand side is approximately pi r square h rho g so 8 pi mu s d s d t is equal to pi r square h rho g so s d s d t is equal to r square h rho g by 8 mu,1.1944,1.2542,0.6818,1.9167
test,3vVJkvTsbXQ,88,M,SLOW,NORTH,25.36,Engineering,Open MP&PRAM Model of Computation,large,transcript_raw,gold,not say assumption but it is an abstraction will talk about how it affect our analysis yes we one is the amount of resource how much memory i have how much local versus or shared,not say assumption but it is an abstraction will talk about how it affect our analysis yes we one is the amount of resource how much memory i have how much local versus or shared,"I won't say assumption, but it is an abstraction. We will talk about how it affects our analysis. Sir, so as many number of processors as you need which means it is valid for single processor to machine of even millions of processors. Yes. Right. Right. The, so one is the amount of resources, how much memory I have, how much local versus shared.",i won t say assumption but it is an abstraction we will talk about how it affects our analysis sir so as many number of processors as you need which means it is valid for single processor to machine of even millions of processors yes right right the so one is the amount of resources how much memory i have how much local versus shared,1.0286,0.9213,0.8667,1.8571
test,whCu4Xl3m98,203,M,FAST,EAST,14.58,Engineering,Fluid Kinematics,large,transcript_raw,gold,"y. So, you can write similarly that dy/ dt is = by, so dy/y is = b dt, again you integrate",y so you can write similarly that dy dt is by so dy y is b dt again you integrate,"y. So, you can write similarly that dy dt is equal to by, so dy by y is equal to b dt again you integrate with. So, you can write that d y by y is equal to b dt.",y so you can write similarly that dy dt is equal to by so dy by y is equal to b dt again you integrate with so you can write that d y by y is equal to b dt,1.0,0.9136,1.0,2.0
test,lnD212vbPSk,70,M,FAST,SOUTH,26.769,Engineering,Sludge Treatment(Continued),large,transcript_raw,gold,We will see the advantages of this sludge draining beds for other dewatering processes. The cost involved is very very low for the sludge draining beds and infrequent attention is required because we can just go and dump the sludge on the sludge draining beds and it will automatically get dried because of evaporation and leaching,we will see the advantages of this sludge draining beds for other dewatering processes the cost involved is very very low for the sludge draining beds and infrequent attention is required because we can just go and dump the sludge on the sludge draining beds and it will automatically get dried because of evaporation and leaching,"much higher compared to the summer and it is a labor intensive sludge process as far as sludge removal is concerned because we are pumping the liquid sludge to the sludge drying buds. Once the sludge is dried, how can we remove it? We have to remove the sludge from the sludge drying bud manually. So, it is a labor intensive process. And",much higher compared to the summer and it is a labor intensive sludge process as far as sludge removal is concerned because we are pumping the liquid sludge to the sludge drying buds once the sludge is dried how can we remove it we have to remove the sludge from the sludge drying bud manually so it is a labor intensive process and,0.9643,0.703,0.2571,1.125
test,C0et91Vi2Jk,10,M,AVG,EAST,26.071,Engineering,of Scientific Computing-11,large,transcript_raw,gold,"interesting topic; somebody does the work, somebody else gets the courage, for example, Bernoulli's equation was never written by Bernoulli, it was done by Euler. So, this is a subject called Eponymy - the assigning the credit to the people who have really worked on it and there is a law stated by a statistician called Stigler's law. The law states that",interesting topic somebody does the work somebody else gets the courage for example bernoulli s equation was never written by bernoulli it was done by euler so this is a subject called eponymy the assigning the credit to the people who have really worked on it and there is a law stated by a statistician called stigler s law the law states that,"interesting topic, somebody does the work, somebody else gets the credit. For example, Bernoulli's equation was never written by Bernoulli, it was done by Euler. So, this is a subject called eponymy, the assigning the credit to the people who have really worked on it. There is a law stated by a statistician called Stigler's law. The law states that if a through set is more than 3% of twice the economic is the tax . Whereida is to theойд sunset white the経 många diindhing . Same with the s 한 turned over the yunse 450 évén ли, the time it's barkeep wanting to make way for the last two years. There is a concept called springtime. Two",interesting topic somebody does the work somebody else gets the credit for example bernoulli s equation was never written by bernoulli it was done by euler so this is a subject called eponymy the assigning the credit to the people who have really worked on it there is a law stated by a statistician called stigler s law the law states that if a through set is more than 3 of twice the economic is the tax whereida is to theойд sunset white the経 många diindhing same with the s 한 turned over the yunse 450 évén ли the time it s barkeep wanting to make way for the last two years there is a concept called springtime two,0.9365,0.8377,0.9556,1.8889
test,qx86xQ6UKmU,70,M,FAST,SOUTH,15.29,Engineering,Adsorption,large,transcript_raw,gold,of the same charge into the solution in a chemically equivalent amount. Once again I will explain. Ion exchange is defined as the process where an insoluble substance removes ions of positive or negative charge from an electrolytic solution and releases other ions of the same charge,of the same charge into the solution in a chemically equivalent amount once again i will explain ion exchange is defined as the process where an insoluble substance removes ions of positive or negative charge from an electrolytic solution and releases other ions of the same charge,"by what is the concentration of Bn plus in the solution. So, Rn minus Bn plus resin means activity of Bn plus in the resin and Bn plus 1s means activity of Bn plus in the solution.",by what is the concentration of bn plus in the solution so rn minus bn plus resin means activity of bn plus in the resin and bn plus 1s means activity of bn plus in the solution,0.9362,0.7153,0.1667,0.7872
test,kHeysMOk9h4,82,M,SLOW,NORTH,24.69,Engineering,Parallel Algorithm,large,transcript_raw,gold,"n cross n, n plus 1 column is nothing but the b has been moved to n plus 1, that is You have A matrix and then you have B vector; instead of putting B here I have put B here",n cross n n plus 1 column is nothing but the b has been moved to n plus 1 that is you have a matrix and then you have b vector instead of putting b here i have put b here,"something in a numerical methods problem generally we work on shared memory model. But people are working nowadays on cluster machines. Now, the next problem is that you have to tell me how I can do it.",something in a numerical methods problem generally we work on shared memory model but people are working nowadays on cluster machines now the next problem is that you have to tell me how i can do it,0.9268,0.8647,0.3214,0.9024
test,B_Vd3gTZCng,252,M,AVG,EAST,19.339,Engineering,Submerged Arc Welding,large,transcript_raw,gold,"of flux and that flux, being an insulating kind of medium, means not a conducting medium, its thermal conductivity is very low. So, heat loss is minimized; that is one of the biggest benefit. Another benefit obviously is to the welder; means that you do not see the arc; so chances",of flux and that flux being an insulating kind of medium means not a conducting medium its thermal conductivity is very low so heat loss is minimized that is one of the biggest benefit another benefit obviously is to the welder means that you do not see the arc so chances,"of flux and that flux being a insulating kind of medium means not a conducting medium, this thermal conduct weight is low. So, heat loss is minimized that is one of the biggest benefit. Another benefit obviously is to the welder means that you do not see the arc, so chances of the welder being a conductive medium is very low. So, the heat loss is minimized that is one of the biggest benefit. So, the heat loss is minimized that is one of the biggest benefit. Thank you. Thank you. Thank you.",of flux and that flux being a insulating kind of medium means not a conducting medium this thermal conduct weight is low so heat loss is minimized that is one of the biggest benefit another benefit obviously is to the welder means that you do not see the arc so chances of the welder being a conductive medium is very low so the heat loss is minimized that is one of the biggest benefit so the heat loss is minimized that is one of the biggest benefit thank you thank you thank you,0.9216,0.8346,0.9167,1.8235
test,qBw8ZQrJeys,292,M,SLOW,SOUTH,7.01,Engineering,Level Testing,large,transcript_raw,gold,"that is also saw it as an input may not be a functional requirements this is a dependent in the message, okay. So next for is performance requirements let try to understand what performance that ports the entire process of booting up till operational mode.",that is also saw it as an input may not be a functional requirements this is a dependent in the message okay so next for is performance requirements let try to understand what performance that ports the entire process of booting up till operational mode,This we will continue in the next.,this we will continue in the next,0.9111,0.8893,0.1053,0.1556
test,RZQTTfU9TNA,284,M,FAST,SOUTH,29.08,Engineering,Encoders and Decoders,large,transcript_raw,gold,"normally, this is a practical 3 to 8 decoder, I can give you the IC number if you want to this is 74138, it is not necessary to remember numbers. In fact I am not even sure it’s 128 or 138 but I think it’s 138.",normally this is a practical 3 to 8 decoder i can give you the ic number if you want to this is 74138 it is not necessary to remember numbers in fact i am not even sure it s 128 or 138 but i think it s 138,This is a practical 3 2 8 decoder actually I can give you the IC number if you want to it is 74138 does not matter do not have to remember numbers I do not remember numbers I will always book up book up in fact I am not even sure if it is 128 or 138 I think it is 138 if somebody has a book you can have a quick look at it anyway. Let us go,this is a practical 3 2 8 decoder actually i can give you the ic number if you want to it is 74138 does not matter do not have to remember numbers i do not remember numbers i will always book up book up in fact i am not even sure if it is 128 or 138 i think it is 138 if somebody has a book you can have a quick look at it anyway let us go,0.875,0.8683,0.8857,1.6458
test,U6xmF1EqMEM,178,M,SLOW,EAST,30.0,Non-Engineering,Laws of Probability,large,transcript_raw,gold,should be= probability of ai*probability of aj* probability of ak i j k must != and so on probability of intersection ai i=1 to n must be= the product of all the probabilities basically these are 2 to the power n-n-1 conditions,should be probability of ai probability of aj probability of ak i j k must and so on probability of intersection ai i 1 to n must be the product of all the probabilities basically these are 2 to the power n n 1 conditions,"that should be equal to probability of A i into probability of A j into probability of A k i j k must not be equal and so on. Probability of intersection A i i is equal to 1 to n must be equal to the product of all the probabilities. Basically these are 2 to the power n minus n minus 1 conditions. So, this is the probability of A j into probability of A k. So, this is",that should be equal to probability of a i into probability of a j into probability of a k i j k must not be equal and so on probability of intersection a i i is equal to 1 to n must be equal to the product of all the probabilities basically these are 2 to the power n minus n minus 1 conditions so this is the probability of a j into probability of a k so this is,0.8667,0.6471,0.8929,1.7778
test,vf0S_1ZITuA,203,M,SLOW,EAST,32.75,Engineering,Fundamentals of Discretization: Finite Difference and Finite Volume Method,parakeet,transcript_raw,gold,"by 2. So, that it becomes 3 and divided by 2 yes. Now, whether it is plus or minus sign",by 2 so that it becomes 3 and divided by 2 yes now whether it is plus or minus sign,"x by minus 12 by 2 x x x So it is h square by 2 but it had 3 factorial circuits. So, it was 3 factorial and that multiplied by 2, so that it becomes 3. And divided by 2, yes.",x by minus 12 by 2 x x x so it is h square by 2 but it had 3 factorial circuits so it was 3 factorial and that multiplied by 2 so that it becomes 3 and divided by 2 yes,1.7,1.5301,0.7059,2.1
test,E-r2EDS0uP4,226,M,SLOW,NORTH,29.75,Engineering,Lecture 3 Kinematics of machines,parakeet,transcript_raw,gold,"F which we have seen, 3 times n minus 1 minus 2 j. So F is 3 into 4 minus 2 into 5, which",f which we have seen 3 times n minus 1 minus 2 j so f is 3 into 4 minus 2 into 5 which,"f which we have seen c times n minus 1 minus 2 j sorry this is I made a mistake here j 2 is 1, but j 2 is 2 j 2. So, this should be counted as 2 into 1 that is 2 and j is 5. So, f is c into 4 minus 2 into 5 which is 2",f which we have seen c times n minus 1 minus 2 j sorry this is i made a mistake here j 2 is 1 but j 2 is 2 j 2 so this should be counted as 2 into 1 that is 2 and j is 5 so f is c into 4 minus 2 into 5 which is 2,1.625,1.4884,0.9412,2.5417
test,nwcOtus_7eo,230,M,SLOW,NORTH,13.909,Engineering,Free Vibration,parakeet,transcript_raw,gold,"This is k1 and this is y; that means, k1 y is equal to k2 x minus k2y. Therefore, y is",this is k1 and this is y that means k1 y is equal to k2 x minus k2y therefore y is,"is a y that means k 1 y is equal to k 2 x minus y k 2 x minus k 2 y. Therefore, y is 1 minus 1 minus 1 y 2 y 2 is 1 y",is a y that means k 1 y is equal to k 2 x minus y k 2 x minus k 2 y therefore y is 1 minus 1 minus 1 y 2 y 2 is 1 y,1.381,0.8415,0.6429,1.8095
test,Vpoi5W6a3lo,166,M,FAST,SOUTH,17.64,Non-Engineering,Distributions(contd),parakeet,transcript_raw,gold,"is when the original distribution is normal like we said this distribution of sample means is also normal. But, we also went through this central limit theorem where we said as long as you are aggregating is sufficiently large number of distributions the resulting distribution starts to look",is when the original distribution is normal like we said this distribution of sample means is also normal but we also went through this central limit theorem where we said as long as you are aggregating is sufficiently large number of distributions the resulting distribution starts to look,"Rate could be something like, Well, two people arrive per minute. Okay, so that's two. And I want to ask the question: what is the probability zero people will arrive over the next minute? So I'd say, on average, two people arrive at the bus stop. K is that zero, right? So I'll put I'll just substitute K with zero.",rate could be something like well two people arrive per minute okay so that s two and i want to ask the question what is the probability zero people will arrive over the next minute so i d say on average two people arrive at the bus stop k is that zero right so i ll put i ll just substitute k with zero,1.2917,0.8,0.1176,1.3333
test,3vVJkvTsbXQ,88,M,SLOW,NORTH,25.36,Engineering,Open MP&PRAM Model of Computation,parakeet,transcript_raw,gold,not say assumption but it is an abstraction will talk about how it affect our analysis yes we one is the amount of resource how much memory i have how much local versus or shared,not say assumption but it is an abstraction will talk about how it affect our analysis yes we one is the amount of resource how much memory i have how much local versus or shared,"I won't say assumption, uh but it is an abstraction. We'll we'll talk about how it affects our analysis. So uh as many number of processors as you need, which means it k it is valid for a single processor to a machine of even millions of processors. Yes. Right. Right. Um the so one is the num amount of resources, how much memory I have, how much local versus or shared.",i won t say assumption uh but it is an abstraction we ll we ll talk about how it affects our analysis so uh as many number of processors as you need which means it k it is valid for a single processor to a machine of even millions of processors yes right right um the so one is the num amount of resources how much memory i have how much local versus or shared,1.2857,1.0337,0.8667,2.1429
test,-2aOCNaOiLs,222,M,SLOW,SOUTH,4.989,Engineering,Conduction- Cylindrical and Spherical geometries,parakeet,transcript_raw,gold,considered in problem 45.,considered in problem 45,"Considered in problem 45. Okay, let us do that.",considered in problem 45 okay let us do that,1.25,0.8333,1.0,2.25
test,4XulH3TfbT0,203,M,SLOW,EAST,52.541,Engineering,Surface Tension Driven Flows (Contd.),parakeet,transcript_raw,gold,"In short time, s is much much  00:52:22,059 so, 8 pi mu s ds/dt=pi r square H rho g okay. So, s ds/dt=R square H rho g/8 mu.",in short time s is much much 00 52 22 059 so 8 pi mu s ds dt pi r square h rho g okay so s ds dt r square h rho g 8 mu,"In short time, S is much much less than H. So, short time means S is much much less than H. So, the right hand side is approximately pi r square h rho g. So, 8 pi mu s d s d t is equal to pi r square h rho g. So, s d s d t is equal to r square h rho g by 8 mu.",in short time s is much much less than h so short time means s is much much less than h so the right hand side is approximately pi r square h rho g so 8 pi mu s d s d t is equal to pi r square h rho g so s d s d t is equal to r square h rho g by 8 mu,1.1944,1.2542,0.6818,1.9167
test,lnD212vbPSk,70,M,FAST,SOUTH,26.769,Engineering,Sludge Treatment(Continued),parakeet,transcript_raw,gold,We will see the advantages of this sludge draining beds for other dewatering processes. The cost involved is very very low for the sludge draining beds and infrequent attention is required because we can just go and dump the sludge on the sludge draining beds and it will automatically get dried because of evaporation and leaching,we will see the advantages of this sludge draining beds for other dewatering processes the cost involved is very very low for the sludge draining beds and infrequent attention is required because we can just go and dump the sludge on the sludge draining beds and it will automatically get dried because of evaporation and leaching,"Much higher compared to the summer. And it is a labor-intensive sludge process as far as sludge removal is concerned because we are pumping the liquid sludge to the sludge trying buds. Once the sludge is dried, how can we remove it? We have to remove the sludge from the sludge trying bud manually. So, it is a labor-intensive process and the slides are not a slow slow",much higher compared to the summer and it is a labor intensive sludge process as far as sludge removal is concerned because we are pumping the liquid sludge to the sludge trying buds once the sludge is dried how can we remove it we have to remove the sludge from the sludge trying bud manually so it is a labor intensive process and the slides are not a slow slow,1.0536,0.7273,0.2571,1.25
test,SL21aDqgs8Q,220,M,SLOW,EAST,17.64,Engineering,33 Design for Strength,parakeet,transcript_raw,gold,are example for a hollow shaft we can see that this comes to be=Td0/2 and Ip will be,are example for a hollow shaft we can see that this comes to be td0 2 and ip will be,"Example for hollow shaft, we can see that this comes out to be equals to T d 0 by 2 and I p will be 0. So, this is the power of the p",example for hollow shaft we can see that this comes out to be equals to t d 0 by 2 and i p will be 0 so this is the power of the p,1.0,0.6905,0.7895,1.7
test,kHeysMOk9h4,82,M,SLOW,NORTH,24.69,Engineering,Parallel Algorithm,parakeet,transcript_raw,gold,"n cross n, n plus 1 column is nothing but the b has been moved to n plus 1, that is You have A matrix and then you have B vector; instead of putting B here I have put B here",n cross n n plus 1 column is nothing but the b has been moved to n plus 1 that is you have a matrix and then you have b vector instead of putting b here i have put b here,"One thing you have a numerical methods problem, generally we work on shared memory model, but people are working nowadays on cluster machines. Now, the next problem is that you have to tell me how I can do it.",one thing you have a numerical methods problem generally we work on shared memory model but people are working nowadays on cluster machines now the next problem is that you have to tell me how i can do it,0.9756,0.8882,0.3214,0.9512
test,u_Hku0A_rNQ,210,M,SLOW,NORTH,24.54,Engineering,Lecture-32,parakeet,transcript_raw,gold,"right, we need to repeat the first p knots. To do so, we set the last n plus 1 knots as ourf parameter values. We insure that the first",right we need to repeat the first p knots to do so we set the last n plus 1 knots as ourf parameter values we insure that the first,"That is right, we need to repeat the first p naughts. To do so, we set the last n plus 1 naughts as our parameter values and we ensure that the first p n n n n n n n n n n n n n n n n n n n n",that is right we need to repeat the first p naughts to do so we set the last n plus 1 naughts as our parameter values and we ensure that the first p n n n n n n n n n n n n n n n n n n n n,0.9655,0.5038,0.8636,1.8276
test,qx86xQ6UKmU,70,M,FAST,SOUTH,15.29,Engineering,Adsorption,parakeet,transcript_raw,gold,of the same charge into the solution in a chemically equivalent amount. Once again I will explain. Ion exchange is defined as the process where an insoluble substance removes ions of positive or negative charge from an electrolytic solution and releases other ions of the same charge,of the same charge into the solution in a chemically equivalent amount once again i will explain ion exchange is defined as the process where an insoluble substance removes ions of positive or negative charge from an electrolytic solution and releases other ions of the same charge,"By what is the concentration of B n plus in the solution? So, Rn minus B n plus resin means active activity of B n plus in the resin and B n plus 1 S means activity of B n plus in the solution.",by what is the concentration of b n plus in the solution so rn minus b n plus resin means active activity of b n plus in the resin and b n plus 1 s means activity of b n plus in the solution,0.9574,0.7082,0.1667,0.9362
test,RZQTTfU9TNA,284,M,FAST,SOUTH,29.08,Engineering,Encoders and Decoders,parakeet,transcript_raw,gold,"normally, this is a practical 3 to 8 decoder, I can give you the IC number if you want to this is 74138, it is not necessary to remember numbers. In fact I am not even sure it’s 128 or 138 but I think it’s 138.",normally this is a practical 3 to 8 decoder i can give you the ic number if you want to this is 74138 it is not necessary to remember numbers in fact i am not even sure it s 128 or 138 but i think it s 138,"This is a practical 328 decoder. Actually, I can give you the IC number if you want to. It is 74138. Does not matter, do not have to remember numbers. I do not remember numbers. I will always look up the data. In fact, I am not even sure it is 128 or 138. I think it is 138. Somebody has a book, you can have a quick look at it. Anyway, now I have to do this.",this is a practical 328 decoder actually i can give you the ic number if you want to it is 74138 does not matter do not have to remember numbers i do not remember numbers i will always look up the data in fact i am not even sure it is 128 or 138 i think it is 138 somebody has a book you can have a quick look at it anyway now i have to do this,0.9375,0.9073,0.8286,1.625
test,qBw8ZQrJeys,292,M,SLOW,SOUTH,7.01,Engineering,Level Testing,parakeet,transcript_raw,gold,"that is also saw it as an input may not be a functional requirements this is a dependent in the message, okay. So next for is performance requirements let try to understand what performance that ports the entire process of booting up till operational mode.",that is also saw it as an input may not be a functional requirements this is a dependent in the message okay so next for is performance requirements let try to understand what performance that ports the entire process of booting up till operational mode,This will continue in the next slide.,this will continue in the next slide,0.9111,0.8696,0.1053,0.1556
test,6CwSfoOR7-U,50,M,SLOW,EAST,15.7,Engineering,25,parakeet,transcript_raw,gold,"Therefore, if you look at the sway moments, they turn out to be equal toů.",therefore if you look at the sway moments they turn out to be equal toů,"So, this for, therefore, if you look at the sway moments, if you look at the sway moments, they turn out to be equal to m m",so this for therefore if you look at the sway moments if you look at the sway moments they turn out to be equal to m m,0.8667,0.6761,0.9333,1.8
test,vlImg6wCr8M,195,M,AVG,SOUTH,24.56,Engineering,Op-Amp Circuits and Signal conditioning for Microsystems Devices,parakeet,transcript_raw,gold,that is v0 = v01 which v1 x r2/r1 +v02 which is –v2 x r2/r1 so that is r2/r1 x v1-v2. so ultimately what we conclude is this is an amplifier which uses an output = the difference between the 2 v1-v2. if v1 is connected to this + terminal v2 is connected to – terminal,that is v0 v01 which v1 x r2 r1 v02 which is v2 x r2 r1 so that is r2 r1 x v1 v2 so ultimately what we conclude is this is an amplifier which uses an output the difference between the 2 v1 v2 if v1 is connected to this terminal v2 is connected to terminal,"which is V 1 into R to bar 1 plus V naught 2, which is minus V 2 into R to bar 1. So, that is R to bar 1 into V 1 minus V 2. So, ultimately what we conclude is, this is an amplifier which gives an output equal to the difference between the two V 1 minus V 2. If V 1 is connected to this plus termial, V 2 is connected to minus terminal.",which is v 1 into r to bar 1 plus v naught 2 which is minus v 2 into r to bar 1 so that is r to bar 1 into v 1 minus v 2 so ultimately what we conclude is this is an amplifier which gives an output equal to the difference between the two v 1 minus v 2 if v 1 is connected to this plus termial v 2 is connected to minus terminal,0.807,0.4039,0.6897,1.3684
test,ZvsSe5sJGdc,60,M,SLOW,WEST,25.37,Engineering,"General Flow Equations Through Porous Media (Contd.), Dupuit's Assumptions",parakeet,transcript_raw,gold,d by dx of – k dh by dx into h + d by dy of – k into dh by dy into h,d by dx of k dh by dx into h d by dy of k into dh by dy into h,E by d x of minus k d h by d x into h plus d by d y of minus k into d h by d y into h.,e by d x of minus k d h by d x into h plus d by d y of minus k into d h by d y into h,0.7619,0.3871,0.6667,1.4286
test,g1vBAfoGvSI,42,M,SLOW,NORTH,21.28,Non-Engineering,Cycloaddition Reactions - II,parakeet,transcript_raw,gold,"dienes for diels alder reaction, but if you take this type of cases like these are S cis",dienes for diels alder reaction but if you take this type of cases like these are s cis,"Lines for Dielsa reaction. But if you take this type of cases like these are S colours, the same thing is the same as the case.",lines for dielsa reaction but if you take this type of cases like these are s colours the same thing is the same as the case,0.7222,0.5747,0.7778,1.4444
test,9rEn4MNpZS4,211,M,SLOW,EAST,21.67,Engineering,Approximate Methods - II,parakeet,transcript_raw,gold,"fixed and free ends. So, once again",fixed and free ends so once again,"Uh fixed and the free ends. So, once again, this is the",uh fixed and the free ends so once again this is the,0.7143,0.5758,1.0,1.7143
test,YWACaAGz0Y8,325,M,SLOW,SOUTH,10.75,Non-Engineering,Concept of air parcel and dry adiabatic lapse rate,parakeet,transcript_raw,gold,"So, how much is it? 18 degrees; 20 degree centigrade and 50% related humidity is considered as the best considered as human comfort.",so how much is it 18 degrees 20 degree centigrade and 50 related humidity is considered as the best considered as human comfort,"So, 25 degrees centigrade and 50 percent relative humidity is considered as the best, it is considered as human comfort. So, all the air comes.",so 25 degrees centigrade and 50 percent relative humidity is considered as the best it is considered as human comfort so all the air comes,0.6957,0.5118,0.7,1.087
test,E-r2EDS0uP4,226,M,SLOW,NORTH,29.75,Engineering,Lecture 3 Kinematics of machines,qwen3,transcript_raw,gold,"F which we have seen, 3 times n minus 1 minus 2 j. So F is 3 into 4 minus 2 into 5, which",f which we have seen 3 times n minus 1 minus 2 j so f is 3 into 4 minus 2 into 5 which,"F, which we have seen, C times n minus one minus two J. Sorry, this is I made a mistake here. J two is one, but J two is two J two, so this should be counted as two into one, that is two, and J is five. So F is C into four minus two into five, which is two.",f which we have seen c times n minus one minus two j sorry this is i made a mistake here j two is one but j two is two j two so this should be counted as two into one that is two and j is five so f is c into four minus two into five which is two,1.8333,1.9302,0.7059,2.5417
test,-2aOCNaOiLs,222,M,SLOW,SOUTH,4.989,Engineering,Conduction- Cylindrical and Spherical geometries,qwen3,transcript_raw,gold,considered in problem 45.,considered in problem 45,"Considered in problem forty-five. Okay, let's do that.",considered in problem forty five okay let s do that,1.75,1.2083,0.75,2.5
test,Vpoi5W6a3lo,166,M,FAST,SOUTH,17.64,Non-Engineering,Distributions(contd),qwen3,transcript_raw,gold,"is when the original distribution is normal like we said this distribution of sample means is also normal. But, we also went through this central limit theorem where we said as long as you are aggregating is sufficiently large number of distributions the resulting distribution starts to look",is when the original distribution is normal like we said this distribution of sample means is also normal but we also went through this central limit theorem where we said as long as you are aggregating is sufficiently large number of distributions the resulting distribution starts to look,"Rate could be something like well, two people arrive per minute. Okay, so that's two, and I want to ask the question: What is the probability zero people will arrive over the next minute? So I'd say on average two people arrive at the bus stop. K is that zero, right? So I'll put I'll substitute K with zero.",rate could be something like well two people arrive per minute okay so that s two and i want to ask the question what is the probability zero people will arrive over the next minute so i d say on average two people arrive at the bus stop k is that zero right so i ll put i ll substitute k with zero,1.2708,0.7931,0.1176,1.3125
test,RZQTTfU9TNA,284,M,FAST,SOUTH,29.08,Engineering,Encoders and Decoders,qwen3,transcript_raw,gold,"normally, this is a practical 3 to 8 decoder, I can give you the IC number if you want to this is 74138, it is not necessary to remember numbers. In fact I am not even sure it’s 128 or 138 but I think it’s 138.",normally this is a practical 3 to 8 decoder i can give you the ic number if you want to this is 74138 it is not necessary to remember numbers in fact i am not even sure it s 128 or 138 but i think it s 138,"This is a practical three eight recorder. Actually, I can give you the IC number if you want to. It is seven four one three eight. Doesn't matter. Don't have to remember numbers. I don't remember numbers, so I always look up look up the data. In fact, I'm I'm not even sure it's one two eight or one three eight. I think it is one three eight. Somebody has a book; you can have a quick look at it. Anyway, now.",this is a practical three eight recorder actually i can give you the ic number if you want to it is seven four one three eight doesn t matter don t have to remember numbers i don t remember numbers so i always look up look up the data in fact i m i m not even sure it s one two eight or one three eight i think it is one three eight somebody has a book you can have a quick look at it anyway now,1.2083,1.1854,0.7143,1.8333
test,vf0S_1ZITuA,203,M,SLOW,EAST,32.75,Engineering,Fundamentals of Discretization: Finite Difference and Finite Volume Method,qwen3,transcript_raw,gold,"by 2. So, that it becomes 3 and divided by 2 yes. Now, whether it is plus or minus sign",by 2 so that it becomes 3 and divided by 2 yes now whether it is plus or minus sign,X by so it is h square by so it was three factorial and that multiplied by two so that it becomes three and divided by two yes.,x by so it is h square by so it was three factorial and that multiplied by two so that it becomes three and divided by two yes,1.2,1.1084,0.5294,1.4
test,4XulH3TfbT0,203,M,SLOW,EAST,52.541,Engineering,Surface Tension Driven Flows (Contd.),qwen3,transcript_raw,gold,"In short time, s is much much  00:52:22,059 so, 8 pi mu s ds/dt=pi r square H rho g okay. So, s ds/dt=R square H rho g/8 mu.",in short time s is much much 00 52 22 059 so 8 pi mu s ds dt pi r square h rho g okay so s ds dt r square h rho g 8 mu,"In short time, s is much much much less than h. So short time means s is much much less than h. So the right hand side is approximately pi r square h ro g. So eight pi mu s ds dt is equal to pi r square h ro g. Okay. So s ds dt is equal to r square h ro g by eight mu. You.",in short time s is much much much less than h so short time means s is much much less than h so the right hand side is approximately pi r square h ro g so eight pi mu s ds dt is equal to pi r square h ro g okay so s ds dt is equal to r square h ro g by eight mu you,1.1111,1.3729,0.7273,1.8889
test,3vVJkvTsbXQ,88,M,SLOW,NORTH,25.36,Engineering,Open MP&PRAM Model of Computation,qwen3,transcript_raw,gold,not say assumption but it is an abstraction will talk about how it affect our analysis yes we one is the amount of resource how much memory i have how much local versus or shared,not say assumption but it is an abstraction will talk about how it affect our analysis yes we one is the amount of resource how much memory i have how much local versus or shared,"I won't say assumption, but it is an abstraction. We'll talk about how it affects our analysis. So, as many number of processors as you need, which means it it is valid for a single processor to a machine of even millions of processors. Yes. Right. So, one is the amount of resources. How much memory I have? How much local versus or shared?",i won t say assumption but it is an abstraction we ll talk about how it affects our analysis so as many number of processors as you need which means it it is valid for a single processor to a machine of even millions of processors yes right so one is the amount of resources how much memory i have how much local versus or shared,1.0286,0.8596,0.8667,1.8857
