split,rank,ID,Speaker_ID,Gender,Speech_Class,Native_Region,Speech_Duration_seconds,Discipline_Group,Topic,model,mode,reference_source,reference_raw,reference,hypothesis_raw,hypothesis,wer
test,4,E-r2EDS0uP4,226,M,SLOW,NORTH,29.75,Engineering,Lecture 3 Kinematics of machines,large,hf_raw,Normalised_Transcript,f which we have seen three times n minus one minus two j so f is three into four minus two into five which,f which we have seen three times n minus one minus two j so f is three into four minus two into five which,"f which we have seen, c times n minus 1 minus 2j. Sorry, this is, I made a mistake here, j2 is 1, but j2 is 2j2. So, this should be counted as 2 into 1, that is 2, and j is 5. So, f is c into 4 minus 2 into 5, which is 2.","f which we have seen, c times n minus 1 minus 2j. Sorry, this is, I made a mistake here, j2 is 1, but j2 is 2j2. So, this should be counted as 2 into 1, that is 2, and j is 5. So, f is c into 4 minus 2 into 5, which is 2.",1.7083
test,5,AfQRHoPr2Fs,183,M,FAST,SOUTH,25.97,Non-Engineering,Gluing (n+1) copies of Affine n-Space to Produce Projective n-space in Topology,large,hf_raw,Normalised_Transcript,the homogeneity property it can be defined in more than one way and to explain that lets look at an example ok. So suppose you take a suppose we take a point lambda knot lambda N in projective space and,the homogeneity property it can be defined in more than one way and to explain that lets look at an example ok. So suppose you take a suppose we take a point lambda knot lambda N in projective space and,the homogeneity property it can be defined in more than one way and to explain that let us look at an example okay. So suppose you take suppose we take a point lambda not lambda n in projective space and some二 pour and take some by� light in z as an inverse of the one voice function where theta 0 for that one word lambda n in material dimension calendar term and sometime you can basically find it in another 추가 Celsius here and sort as well. But once again the relation of these two is what we need.,the homogeneity property it can be defined in more than one way and to explain that let us look at an example okay. So suppose you take suppose we take a point lambda not lambda n in projective space and some二 pour and take some by� light in z as an inverse of the one voice function where theta 0 for that one word lambda n in material dimension calendar term and sometime you can basically find it in another 추가 Celsius here and sort as well. But once again the relation of these two is what we need.,1.625
test,6,MbKrIieogNc,126,M,AVG,EAST,28.11,Engineering,29 Pneumatic Control Systems - I,large,hf_raw,Normalised_Transcript,so you need only apply pneumatic pressure for moving the valve to the right for moment to the left is achieved by the spring similarly if you connect it to this position then what happens is that the pressure gets connected here and then when this valve is,so you need only apply pneumatic pressure for moving the valve to the right for moment to the left is achieved by the spring similarly if you connect it to this position then what happens is that the pressure gets connected here and then when this valve is,"So, you need only apply pneumatic pressure for moving the valve to the right from movement to the left is actually achieved by this spring. Similarly, if you connect it to this position then what happens is that the pressure gets connected here and then when this valve is connected to this position it says the pressure is limited. Achieved at first it says here but it doesn't show. So, suppose that all of a sudden the vacuum is connected to this position and then the pressure travels up to this position and theowa you get this logic in which you transforming the valve. You going to do another ruled pattern. Here. Let's do. Let's do another.","So, you need only apply pneumatic pressure for moving the valve to the right from movement to the left is actually achieved by this spring. Similarly, if you connect it to this position then what happens is that the pressure gets connected here and then when this valve is connected to this position it says the pressure is limited. Achieved at first it says here but it doesn't show. So, suppose that all of a sudden the vacuum is connected to this position and then the pressure travels up to this position and theowa you get this logic in which you transforming the valve. You going to do another ruled pattern. Here. Let's do. Let's do another.",1.5625
test,7,vf0S_1ZITuA,203,M,SLOW,EAST,32.75,Engineering,Fundamentals of Discretization: Finite Difference and Finite Volume Method,large,hf_raw,Normalised_Transcript,by two so that it becomes three and divided by two yes now whether it is plus or minus sign,by two so that it becomes three and divided by two yes now whether it is plus or minus sign,"x by, so it is h square by, so it was 3 factorial and that multiplied by 2, so that it becomes 3 and divided by 2. So, this is the","x by, so it is h square by, so it was 3 factorial and that multiplied by 2, so that it becomes 3 and divided by 2. So, this is the",1.35
test,8,EayOCWaiRkw,277,M,SLOW,SOUTH,27.8,Engineering,Dual Slope ADC and Successor approximation ADC,large,hf_raw,Normalised_Transcript,now that is voltage in c remains constant because it cannot discharge the assuming the bias current is negligible then the voltage,now that is voltage in c remains constant because it cannot discharge the assuming the bias current is negligible then the voltage,"Now, the voltage that is the voltage on C remains constant voltage in C remains constant voltage in C remains constant because it cannot discharge assuming the bias current is negligible then the voltage in C remains constant. So, this is the voltage that is the voltage","Now, the voltage that is the voltage on C remains constant voltage in C remains constant voltage in C remains constant because it cannot discharge assuming the bias current is negligible then the voltage in C remains constant. So, this is the voltage that is the voltage",1.3182
test,9,C0et91Vi2Jk,10,M,AVG,EAST,26.071,Engineering,of Scientific Computing-11,large,hf_raw,Normalised_Transcript,interesting topic somebody does the work somebody else gets the courage for example bernoulli is equation was never written by bernoulli it was done by euler so this is a subject called eponymy the assigning the credit to the people who have really worked on it and there is a law stated by a statistician called stigler is law the law states that,interesting topic somebody does the work somebody else gets the courage for example bernoulli is equation was never written by bernoulli it was done by euler so this is a subject called eponymy the assigning the credit to the people who have really worked on it and there is a law stated by a statistician called stigler is law the law states that,"interesting topic, somebody does the work, somebody else gets the credit. For example, Bernoulli's equation was never written by Bernoulli, it was done by Euler. So, this is a subject called eponymy, the assigning the credit to the people who have really worked on it. There is a law stated by a statistician called Stigler's law. The law states that if a through set is more than 3% of twice the economic is the tax . Whereida is to theойд sunset white the経 många diindhing . Same with the s 한 turned over the yunse 450 évén ли, the time it's barkeep wanting to make way for the last two years. There is a concept called springtime. Two","interesting topic, somebody does the work, somebody else gets the credit. For example, Bernoulli's equation was never written by Bernoulli, it was done by Euler. So, this is a subject called eponymy, the assigning the credit to the people who have really worked on it. There is a law stated by a statistician called Stigler's law. The law states that if a through set is more than 3% of twice the economic is the tax . Whereida is to theойд sunset white the経 många diindhing . Same with the s 한 turned over the yunse 450 évén ли, the time it's barkeep wanting to make way for the last two years. There is a concept called springtime. Two",1.2063
test,10,3vVJkvTsbXQ,88,M,SLOW,NORTH,25.36,Engineering,Open MP&PRAM Model of Computation,large,hf_raw,Normalised_Transcript,not say assumption but it is an abstraction will talk about how it affect our analysis yes we one is the amount of resource how much memory i have how much local versus or shared,not say assumption but it is an abstraction will talk about how it affect our analysis yes we one is the amount of resource how much memory i have how much local versus or shared,"I won't say assumption, but it is an abstraction. We will talk about how it affects our analysis. Sir, so as many number of processors as you need which means it is valid for single processor to machine of even millions of processors. Yes. Right. Right. The, so one is the amount of resources, how much memory I have, how much local versus shared.","I won't say assumption, but it is an abstraction. We will talk about how it affects our analysis. Sir, so as many number of processors as you need which means it is valid for single processor to machine of even millions of processors. Yes. Right. Right. The, so one is the amount of resources, how much memory I have, how much local versus shared.",1.2
test,11,Vpoi5W6a3lo,166,M,FAST,SOUTH,17.64,Non-Engineering,Distributions(contd),large,hf_raw,Normalised_Transcript,is when the original distribution is normal like we said this distribution of sample means is also normal but we also went through this central limit theorem where we said as long as you are aggregating is sufficiently large number of distributions the resulting distribution starts to look,is when the original distribution is normal like we said this distribution of sample means is also normal but we also went through this central limit theorem where we said as long as you are aggregating is sufficiently large number of distributions the resulting distribution starts to look,rate could be something like well two people arrive per minute okay so that's two and I want to ask the question what is the probability zero people will arrive over the next minute so I'd say on average two people arrive at the bus stop K is that zero right so I'll put substitute K with zero,rate could be something like well two people arrive per minute okay so that's two and I want to ask the question what is the probability zero people will arrive over the next minute so I'd say on average two people arrive at the bus stop K is that zero right so I'll put substitute K with zero,1.1875
test,12,4XulH3TfbT0,203,M,SLOW,EAST,52.541,Engineering,Surface Tension Driven Flows (Contd.),large,hf_raw,Normalised_Transcript,in short time s is much much zero fifty minus two twenty minus two thousand and fifty minus nine so eight pi mu s ds dt pi r square h rho g so s ds dt r square h rho g eight mu,in short time s is much much zero fifty minus two twenty minus two thousand and fifty minus nine so eight pi mu s ds dt pi r square h rho g so s ds dt r square h rho g eight mu,"in short time S is much much less than h. So, short time means S is much much less than h. So, the right hand side is approximately pi r square h rho g. So, 8 pi mu S d S d t is equal to pi r square h rho g. So, S d S d t is equal to r square h rho g by 8 mu.","in short time S is much much less than h. So, short time means S is much much less than h. So, the right hand side is approximately pi r square h rho g. So, 8 pi mu S d S d t is equal to pi r square h rho g. So, S d S d t is equal to r square h rho g by 8 mu.",1.186
test,13,whCu4Xl3m98,203,M,FAST,EAST,14.58,Engineering,Fluid Kinematics,large,hf_raw,Normalised_Transcript,y so you can write similarly that dy dt is by so dy y is b dt again you integrate,y so you can write similarly that dy dt is by so dy y is b dt again you integrate,"y. So, you can write similarly that dy dt is equal to by, so dy by y is equal to b dt again you integrate with. So, you can write that d y by y is equal to b dt.","y. So, you can write similarly that dy dt is equal to by, so dy by y is equal to b dt again you integrate with. So, you can write that d y by y is equal to b dt.",1.15
test,14,U6xmF1EqMEM,178,M,SLOW,EAST,30.0,Non-Engineering,Laws of Probability,large,hf_raw,Normalised_Transcript,should be probability of ai probability of aj probability of ak i j k must and so on probability of intersection ai i one to n must be the product of all the probabilities basically these are two to the power n n one conditions,should be probability of ai probability of aj probability of ak i j k must and so on probability of intersection ai i one to n must be the product of all the probabilities basically these are two to the power n n one conditions,"that should be equal to probability of A i into probability of A j into probability of A k i j k must not be equal and so on. Probability of intersection A i i is equal to 1 to n must be equal to the product of all the probabilities. Basically these are 2 to the power n minus n minus 1 conditions. So, this is the probability of A j into probability of A k. So, this is","that should be equal to probability of A i into probability of A j into probability of A k i j k must not be equal and so on. Probability of intersection A i i is equal to 1 to n must be equal to the product of all the probabilities. Basically these are 2 to the power n minus n minus 1 conditions. So, this is the probability of A j into probability of A k. So, this is",1.0444
test,15,B_Vd3gTZCng,252,M,AVG,EAST,19.339,Engineering,Submerged Arc Welding,large,hf_raw,Normalised_Transcript,of flux and that flux being an insulating kind of medium means not a conducting medium its thermal conductivity is very low so heat loss is minimized that is one of the biggest benefit another benefit obviously is to the welder means that you do not see the arc so chances,of flux and that flux being an insulating kind of medium means not a conducting medium its thermal conductivity is very low so heat loss is minimized that is one of the biggest benefit another benefit obviously is to the welder means that you do not see the arc so chances,"of flux and that flux being a insulating kind of medium means not a conducting medium, this thermal conduct weight is low. So, heat loss is minimized that is one of the biggest benefit. Another benefit obviously is to the welder means that you do not see the arc, so chances of the welder being a conductive medium is very low. So, the heat loss is minimized that is one of the biggest benefit. So, the heat loss is minimized that is one of the biggest benefit. Thank you. Thank you. Thank you.","of flux and that flux being a insulating kind of medium means not a conducting medium, this thermal conduct weight is low. So, heat loss is minimized that is one of the biggest benefit. Another benefit obviously is to the welder means that you do not see the arc, so chances of the welder being a conductive medium is very low. So, the heat loss is minimized that is one of the biggest benefit. So, the heat loss is minimized that is one of the biggest benefit. Thank you. Thank you. Thank you.",1.0392
test,16,vlhnD_C2zWY,250,M,SLOW,EAST,2.11,Engineering,Physical Oceanography - III,large,hf_raw,Normalised_Transcript,corpses so shells bones,corpses so shells bones,"So, shells, bones.","So, shells, bones.",1.0
test,17,lnD212vbPSk,70,M,FAST,SOUTH,26.769,Engineering,Sludge Treatment(Continued),large,hf_raw,Normalised_Transcript,we will see the advantages of this sludge draining beds for other dewatering processes the cost involved is very very low for the sludge draining beds and infrequent attention is required because we can just go and dump the sludge on the sludge draining beds and it will automatically get dried because of evaporation and leaching,we will see the advantages of this sludge draining beds for other dewatering processes the cost involved is very very low for the sludge draining beds and infrequent attention is required because we can just go and dump the sludge on the sludge draining beds and it will automatically get dried because of evaporation and leaching,"much higher compared to the summer and it is a labor intensive sludge process as far as sludge removal is concerned because we are pumping the liquid sludge to the sludge drying buds. Once the sludge is dried, how can we remove it? We have to remove the sludge from the sludge drying bud manually. So, it is a labor intensive process. And","much higher compared to the summer and it is a labor intensive sludge process as far as sludge removal is concerned because we are pumping the liquid sludge to the sludge drying buds. Once the sludge is dried, how can we remove it? We have to remove the sludge from the sludge drying bud manually. So, it is a labor intensive process. And",0.9821
test,18,qBw8ZQrJeys,292,M,SLOW,SOUTH,7.01,Engineering,Level Testing,large,hf_raw,Normalised_Transcript,that is also saw it as an input may not be a functional requirements this is a dependent in the message so next for is performance requirements let try to understand what performance that ports the entire process of booting up till operational mode,that is also saw it as an input may not be a functional requirements this is a dependent in the message so next for is performance requirements let try to understand what performance that ports the entire process of booting up till operational mode,This we will continue in the next.,This we will continue in the next.,0.9545
test,19,kHeysMOk9h4,82,M,SLOW,NORTH,24.69,Engineering,Parallel Algorithm,large,hf_raw,Normalised_Transcript,n cross n n plus one column is nothing but the b has been moved to n plus one that is you have a matrix and then you have b vector instead of putting b here i have put b here,n cross n n plus one column is nothing but the b has been moved to n plus one that is you have a matrix and then you have b vector instead of putting b here i have put b here,"something in a numerical methods problem generally we work on shared memory model. But people are working nowadays on cluster machines. Now, the next problem is that you have to tell me how I can do it.","something in a numerical methods problem generally we work on shared memory model. But people are working nowadays on cluster machines. Now, the next problem is that you have to tell me how I can do it.",0.9512
test,20,bJom-GAZ2eU,51,M,FAST,EAST,27.579,Engineering,Seismic Hazard Analysis (continued) part –VI,large,hf_raw,Normalised_Transcript,these are the various cities within kachchh region anjar bhuj dholavira gandhidham mandavi in the saurashtra region amreli bhavnagar dholera dwarka jamnagar junagadh morvi porbundar rajkot surendranagar veraval and within mainland gujarat ahmedabad baroach,these are the various cities within kachchh region anjar bhuj dholavira gandhidham mandavi in the saurashtra region amreli bhavnagar dholera dwarka jamnagar junagadh morvi porbundar rajkot surendranagar veraval and within mainland gujarat ahmedabad baroach,"These are the various cities within Kutch region Anjar, Bhuj, Dholavira, Gandhidham, Mandavi. In the Saurashtra region Amreli, Bhavnagar, Dholera, Dwarka, Jamnagar, Junagar, Moravi, Porbandar, Rajkot, Surendranagar, Viraval and within mainland Gujarat Amdabad, Varuch, Gandhina, Arunachal, Varanasi, Chitrakoot, Chitrakoot, Chitrakoot, Chitrakoot, Chitrakoot, Chitrakoot,","These are the various cities within Kutch region Anjar, Bhuj, Dholavira, Gandhidham, Mandavi. In the Saurashtra region Amreli, Bhavnagar, Dholera, Dwarka, Jamnagar, Junagar, Moravi, Porbandar, Rajkot, Surendranagar, Viraval and within mainland Gujarat Amdabad, Varuch, Gandhina, Arunachal, Varanasi, Chitrakoot, Chitrakoot, Chitrakoot, Chitrakoot, Chitrakoot, Chitrakoot,",0.9412
test,1,zz3cEoeWrUo,206,M,FAST,SOUTH,20.53,Engineering,Analysis of Gas Generator and Staged Combustion Cycles and Introduction to Injectors,youtube_aligned,hf_raw,Normalised_Transcript,of the separated flow lingers on and c d decreases it never comes back to this that means even a small thing like a shower head injector which is nothing but an orifice like this it has it is not that straight forward and what happens let us let us try to put this down,of the separated flow lingers on and c d decreases it never comes back to this that means even a small thing like a shower head injector which is nothing but an orifice like this it has it is not that straight forward and what happens let us let us try to put this down,"very well designed you find the jets of water come like this as laminar streams. If it is not very well designed, you find some drop drops of water coming like this, may be at the same value of velocity. We would like to have an injector which is something like a shower head, but which is able to produce droplets and this is one type of injector. And this type of injector is known as a shower head injector. Let us","very well designed you find the jets of water come like this as laminar streams. If it is not very well designed, you find some drop drops of water coming like this, may be at the same value of velocity. We would like to have an injector which is something like a shower head, but which is able to produce droplets and this is one type of injector. And this type of injector is known as a shower head injector. Let us",1.3455
test,2,CPP29SU0cco,296,F,AVG,EAST,1.0,Engineering,4 Lecture - 6 The practical Op-Amp,youtube_aligned,hf_raw,Normalised_Transcript,what is this,what is this,Vf. What is this?,Vf. What is this?,1.0
test,3,1Gqi2iL7ZN8,6,M,AVG,SOUTH,20.49,Engineering,"Demo - Laplace equation, SOR",youtube_aligned,hf_raw,Normalised_Transcript,professor student conversation ends so essentially what we are doing is no no it is fine it is essentially what we are saying essentially what we are saying is so this is zero,professor student conversation ends so essentially what we are doing is no no it is fine it is essentially what we are saying essentially what we are saying is so this is zero,"sense? I can go to the board. It is fine? We will see if it shows, yes. “Professor - student conversation ends” So essentially what we are doing is, no, no it is fine. It is okay. Essentially what we are saying, essentially what we are saying is, so this is 0,0.","sense? I can go to the board. It is fine? We will see if it shows, yes. “Professor - student conversation ends” So essentially what we are doing is, no, no it is fine. It is okay. Essentially what we are saying, essentially what we are saying is, so this is 0,0.",0.9091
test,4,DWsJ_XUm23s,6,M,FAST,SOUTH,18.631,Engineering,"Introduction, Why and how we need computers",youtube_aligned,hf_raw,Normalised_Transcript,zero zero this represents the number zero zero one represents the number one and so on so each of these symbols when i have eight combinations i can interpret it as something just like when i write one the one just like when i write the one you interpret it as one you give,zero zero this represents the number zero zero one represents the number one and so on so each of these symbols when i have eight combinations i can interpret it as something just like when i write one the one just like when i write the one you interpret it as one you give,"bits that is 16 symbols I can interpret what I mean by interpret just coming back here what I mean by interpret is I can say for instants 0 0. This represents the number 0, 0 1 represents the number 1 and so on. So each of these symbols when I have 8 combinations I can interpret it as something just like when I write 1 the (())(20:10) 1, just like when I write the (())(20:13) 1 you interpret it as 1. You give","bits that is 16 symbols I can interpret what I mean by interpret just coming back here what I mean by interpret is I can say for instants 0 0. This represents the number 0, 0 1 represents the number 1 and so on. So each of these symbols when I have 8 combinations I can interpret it as something just like when I write 1 the (())(20:10) 1, just like when I write the (())(20:13) 1 you interpret it as 1. You give",0.9074
test,5,UxOyD_iHfs4,42,M,SLOW,NORTH,22.26,Non-Engineering,Electrocyclic Reaction - II,youtube_aligned,hf_raw,Normalised_Transcript,is this again it is a six pi electron system right so six pi electron system nothing but four n plus two you have to use your four n plus two rule so on heating what it says four n plus two rule because you know for four electron system for eight electron system on heating it is con,is this again it is a six pi electron system right so six pi electron system nothing but four n plus two you have to use your four n plus two rule so on heating what it says four n plus two rule because you know for four electron system for eight electron system on heating it is con,"in 8 electron system, I showed an example where it undergoes a further pericyclic reaction. See, in this case, this can undergo a nice electrocyclic reaction because what system is this? Again it is a 6 pi electron system, right. So, 6 pi electron system nothing but 4 n plus 2. You have to use your 4 n plus 2 rule. So, on heating, what it says 4 n plus 2 rule, because you know for 4 electron system, for 8 electron system, on heating, it is con.","in 8 electron system, I showed an example where it undergoes a further pericyclic reaction. See, in this case, this can undergo a nice electrocyclic reaction because what system is this? Again it is a 6 pi electron system, right. So, 6 pi electron system nothing but 4 n plus 2. You have to use your 4 n plus 2 rule. So, on heating, what it says 4 n plus 2 rule, because you know for 4 electron system, for 8 electron system, on heating, it is con.",0.8983
test,6,3_GaTA2VGrA,225,M,SLOW,SOUTH,23.14,Engineering,Fundamental Ideas,youtube_aligned,hf_raw,Normalised_Transcript,addition we can illustrate this much more clearly when we demonstrate the states graphically since the entropy increases p two cannot be equal to p one p two has to be p one so even if you have heat addition in a reversible process even a reversible heat addition process,addition we can illustrate this much more clearly when we demonstrate the states graphically since the entropy increases p two cannot be equal to p one p two has to be p one so even if you have heat addition in a reversible process even a reversible heat addition process,"a loss of stagnation pressure. So, in this case also, P02 will be < P01 because of the increase in entropy due to the heat addition, okay. We can actually illustrate this much more clearly when we demonstrate the states graphically, okay. Since the entropy increases, P02 cannot be equal to P01. P02 has to be < P01. So, even if you have heat addition in a reversible process, even a reversible heat addition process","a loss of stagnation pressure. So, in this case also, P02 will be < P01 because of the increase in entropy due to the heat addition, okay. We can actually illustrate this much more clearly when we demonstrate the states graphically, okay. Since the entropy increases, P02 cannot be equal to P01. P02 has to be < P01. So, even if you have heat addition in a reversible process, even a reversible heat addition process",0.86
test,7,4UFmjCPnhsQ,7,M,SLOW,EAST,21.61,Engineering,Adiabatic Flow in ducts with friction,youtube_aligned,hf_raw,Normalised_Transcript,also additional equation we can use so this is our let us say this we will denote as our five t h equation and coming back this is our equation number one this is equation,also additional equation we can use so this is our let us say this we will denote as our five t h equation and coming back this is our equation number one this is equation,"plus gamma M square by two four f d x by D . So, yet this is our fifth equation also additional equation we can use. So, this is our let us say this we will denote as our fifth equation and coming back well this is our equation number one,","plus gamma M square by two four f d x by D . So, yet this is our fifth equation also additional equation we can use. So, this is our let us say this we will denote as our fifth equation and coming back well this is our equation number one,",0.8571
test,8,uTwnhr71AIQ,269,M,FAST,SOUTH,18.9,Non-Engineering,(Contd..),youtube_aligned,hf_raw,Normalised_Transcript,five in this interferometer if i set up this interferometer so that i send a single photon state from here so i have an input state which is one one zero two then the probability of getting a photon in phi is zero because output state is zero five one,five in this interferometer if i set up this interferometer so that i send a single photon state from here so i have an input state which is one one zero two then the probability of getting a photon in phi is zero because output state is zero five one,"2 because this path and this path you can see are in phase and this path and this path will be out of phase by 5. In this interferometer, if I set up this interferometer, so that I send a single photon state from here. So I have an input state which is 1 1 0 2 then, the probability of getting a photon in phi is 0 because output state is 0 5 1","2 because this path and this path you can see are in phase and this path and this path will be out of phase by 5. In this interferometer, if I set up this interferometer, so that I send a single photon state from here. So I have an input state which is 1 1 0 2 then, the probability of getting a photon in phi is 0 because output state is 0 5 1",0.84
test,9,0UMP-SyxYRk,175,M,SLOW,NORTH,30.0,Non-Engineering,"Fundamental theorems on limits, Bolzano-Weiersstrass Theorem",youtube_aligned,hf_raw,Normalised_Transcript,important result because it shows that every bounded sequence of real it may not be a convergence like minus one to the power is not a convergent but it has a bounded convergent subsequence at least one bounded convergent subsequence may be there the proof is based on the previous result suppose x n is a bounded sequence is a bounded,important result because it shows that every bounded sequence of real it may not be a convergence like minus one to the power is not a convergent but it has a bounded convergent subsequence at least one bounded convergent subsequence may be there the proof is based on the previous result suppose x n is a bounded sequence is a bounded,"which is known as the Bolzano Weierstrass theorem. The Bolzano Weierstrass theorem say that what this is a bounded sequence a bounded sequence a bounded sequence of real numbers has a convergent subsequence. So, that is very important result because it shows that every bounded sequence of real it may not be a convergence like minus 1 to the power is not a convergent, but it has a bounded convergent subsequence, at least one bounded convergent subsequence may be there. The proof is based on the previous result. Suppose, x n","which is known as the Bolzano Weierstrass theorem. The Bolzano Weierstrass theorem say that what this is a bounded sequence a bounded sequence a bounded sequence of real numbers has a convergent subsequence. So, that is very important result because it shows that every bounded sequence of real it may not be a convergence like minus 1 to the power is not a convergent, but it has a bounded convergent subsequence, at least one bounded convergent subsequence may be there. The proof is based on the previous result. Suppose, x n",0.8361
test,10,RbZKGIqs_MA,249,M,SLOW,SOUTH,19.93,Engineering,Estimate of classical damping,youtube_aligned,hf_raw,Normalised_Transcript,inverse k and so on is it not so i get a group now which will be m inverse k m inverse k m inverse k like this i can now write this as m m inverse k of l,inverse k and so on is it not so i get a group now which will be m inverse k m inverse k m inverse k like this i can now write this as m m inverse k of l,"this for different values of l. I can expand it like this; m m inverse K m inverse K m inverse K and so on, is it not? So, I get a group now, which will be m inverse K m inverse K m inverse K like this. I can now write this as m m inverse K of l,","this for different values of l. I can expand it like this; m m inverse K m inverse K m inverse K and so on, is it not? So, I get a group now, which will be m inverse K m inverse K m inverse K like this. I can now write this as m m inverse K of l,",0.825
test,11,P0MK7sWfs9k,114,M,SLOW,SOUTH,27.85,Engineering,Introduction to DC-DC converter,youtube_aligned,hf_raw,Normalised_Transcript,switching off in the present of inductive loads in the present of resistive load or capacitive loads next to that one then while discussing on the switch is in order to address the issue of switching transitions turn on and turn off the stress on the devices maximum during the turn on and turn off because,switching off in the present of inductive loads in the present of resistive load or capacitive loads next to that one then while discussing on the switch is in order to address the issue of switching transitions turn on and turn off the stress on the devices maximum during the turn on and turn off because,"is present, and the losses are non-zero. These are called the switching losses. So you need to understand the characteristics of the switch, particular switch, during switching ON and switching OFF in the presence of inductive loads, in the presence of resistive loads or capacitive loads- things like that one. Then while discussing on the switch is-in order to address the issue of switching transitions turn on and turn off, the stress on the device is maximum during turn on and turn off, because","is present, and the losses are non-zero. These are called the switching losses. So you need to understand the characteristics of the switch, particular switch, during switching ON and switching OFF in the presence of inductive loads, in the presence of resistive loads or capacitive loads- things like that one. Then while discussing on the switch is-in order to address the issue of switching transitions turn on and turn off, the stress on the device is maximum during turn on and turn off, because",0.8214
test,12,coLQ8EfZTQI,161,M,SLOW,SOUTH,25.34,Engineering,Dimensional Cutting Stock Problem(Contd),youtube_aligned,hf_raw,Normalised_Transcript,we get theta equal to one hundred and twenty minus five . seventy minus five the forth one is the pattern that leaves so this is the pattern that leaves and this pattern is going to be replaced by the pattern zero one zero two the new basis will now become zero zero zero three which is the last pattern will be replaced by one hundred and twenty minus five . seventy minus five,we get theta equal to one hundred and twenty minus five . seventy minus five the forth one is the pattern that leaves so this is the pattern that leaves and this pattern is going to be replaced by the pattern zero one zero two the new basis will now become zero zero zero three which is the last pattern will be replaced by one hundred and twenty minus five . seventy minus five,"2; this is 251.49 divided by 2; this is actually 251.5 because this is a recurring 0.83333. So, this will become 251.5 divided by 2 which will give us 125.75. We get theta equal to 125.75. The forth one is the pattern that leaves, so this is the pattern that leaves and this pattern is going to be replaced by the pattern 0 1 0 2. The new basis will now become 0 0 0 3, which is the last pattern, will be replaced","2; this is 251.49 divided by 2; this is actually 251.5 because this is a recurring 0.83333. So, this will become 251.5 divided by 2 which will give us 125.75. We get theta equal to 125.75. The forth one is the pattern that leaves, so this is the pattern that leaves and this pattern is going to be replaced by the pattern 0 1 0 2. The new basis will now become 0 0 0 3, which is the last pattern, will be replaced",0.7973
test,13,PtIUK6ASYCU,258,M,SLOW,EAST,19.859,Engineering,of Column-IV,youtube_aligned,hf_raw,Normalised_Transcript,make something we will get so that if you put it below you will get some zero . forty minus nine or something else so that if you put in the bracket it is zero . seven so what is this this is basically l effective right now l effective here it is how,make something we will get so that if you put it below you will get some zero . forty minus nine or something else so that if you put in the bracket it is zero . seven so what is this this is basically l effective right now l effective here it is how,"as P or P critical; it is pi square EI by 0.7 l square, right. So, this 20.2 divided by pi square if you make something we will get. So, that if you put it below, you will get some 0.49 or something else; so, that if you put in the bracket it is 0.7. So, what is this? This is basically l effective, right. Now l effective here it is how","as P or P critical; it is pi square EI by 0.7 l square, right. So, this 20.2 divided by pi square if you make something we will get. So, that if you put it below, you will get some 0.49 or something else; so, that if you put in the bracket it is 0.7. So, what is this? This is basically l effective, right. Now l effective here it is how",0.7963
test,14,hTpIZ9F7fBQ,173,M,SLOW,NORTH,31.249,Non-Engineering,Lecture-03-Unique Parsing,youtube_aligned,hf_raw,Normalised_Transcript,other connectives might be there and so on so they will be defined later next i of x and y equal to zero if we can take one that will be here if i of x equal to i of y equal to one and zero otherwise,other connectives might be there and so on so they will be defined later next i of x and y equal to zero if we can take one that will be here if i of x equal to i of y equal to one and zero otherwise,"some other connectives might be there and so on. They will be defined later. .. Next i of x and y equal to 0, if well, we can take 1, that will be here, if i of x equal to i of y equal to 1, and 0 otherwise. That complies with our usual meaning of and, a statement join with `and' becomes true when both of them are true, interpreting 1","some other connectives might be there and so on. They will be defined later. .. Next i of x and y equal to 0, if well, we can take 1, that will be here, if i of x equal to i of y equal to 1, and 0 otherwise. That complies with our usual meaning of and, a statement join with `and' becomes true when both of them are true, interpreting 1",0.7872
test,15,lWlCWbhaem8,170,M,SLOW,EAST,26.231,Non-Engineering,Multiple Regression -- Introduction,youtube_aligned,hf_raw,Normalised_Transcript,y given these conditions so these are conditional y we say we also write this one as mu of y given x in general term we will write mu of y given x if i say y i then given x i where x i is this,y given these conditions so these are conditional y we say we also write this one as mu of y given x in general term we will write mu of y given x if i say y i then given x i where x i is this,"that this linear combination of the variate and this variate will basically talk about what will be the value of expected value of y given these conditions. . So, these are conditional y we say we also write this one as µ of y given X in general term, we will write µ of y given X. If I say y I, then given X i where X i is","that this linear combination of the variate and this variate will basically talk about what will be the value of expected value of y given these conditions. . So, these are conditional y we say we also write this one as µ of y given X in general term, we will write µ of y given X. If I say y I, then given X i where X i is",0.7872
